t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
13.4502,13.3910,13.3902,0.0504,0.1058,0.0008,240.031,179.587,11.823,3.466,-5.8700,-4.2923,-0.0035,15.0574,50.9898,9.0036,6.3232,46.6775,6.0000,10.1816,-116.2704,-16.8520
13.5502,13.4997,13.5002,0.0405,0.1182,-0.0005,240.036,179.573,11.926,3.560,-6.9052,-4.7531,-0.0051,14.3629,50.5126,9.0031,5.8979,46.2543,6.0000,9.9282,-116.6981,-17.2916
13.6702,13.6219,13.6202,0.0490,0.1142,0.0017,240.042,179.547,12.183,3.744,-7.9069,-5.2089,-0.0065,13.4194,49.8899,9.0023,5.3730,45.7615,6.0000,9.5165,-117.1535,-18.0584
13.7902,13.7414,13.7402,0.0424,0.1129,0.0011,240.050,179.508,12.600,4.029,-8.7907,-5.6202,-0.0073,12.3691,49.2177,9.0014,4.8333,45.2850,6.0000,9.0014,-117.5488,-19.1239
13.9102,13.8619,13.8602,0.0479,0.0984,0.0016,240.057,179.482,13.209,4.496,-9.5707,-5.9907,-0.0077,11.2248,48.5008,9.0005,4.2799,44.8244,6.0000,8.3971,-117.8849,-20.5557
14.0102,13.9616,13.9602,0.0475,0.1174,0.0013,240.055,179.458,13.909,5.047,-10.1505,-6.2708,-0.0075,10.2072,47.8724,8.9998,3.8091,44.4525,6.0000,7.8353,-118.1154,-22.1013
14.1302,14.0789,14.0802,0.0410,0.1175,-0.0014,240.066,179.424,15.039,5.978,-10.7719,-6.5748,-0.0061,8.9179,47.0851,8.9990,3.2336,44.0198,6.0000,7.1037,-118.3223,-24.5181
14.2502,14.1987,14.2002,0.0483,0.1176,-0.0015,240.085,179.387,16.554,7.334,-11.3217,-6.8457,0.0004,7.5776,46.2738,8.9996,2.6476,43.6016,6.0000,6.3408,-118.4415,-27.7186
14.3702,14.3213,14.3202,0.0486,0.0833,0.0011,240.105,179.356,18.150,8.929,-9.2500,-5.6234,0.0170,6.4547,45.5914,9.0016,2.0520,43.1970,6.0000,5.8213,-118.5180,-30.4716
14.4602,14.4101,14.4102,0.0491,0.0834,-0.0002,240.117,179.345,18.868,9.739,-7.3078,-4.4875,0.0127,5.8164,45.1989,9.0027,1.5997,42.9021,6.0000,5.6421,-118.5532,-31.5648
14.5602,14.5003,14.5002,0.0515,0.1073,0.0000,240.123,179.340,19.053,10.017,-5.3984,-3.3744,0.0072,5.3060,44.8785,9.0033,1.0920,42.5824,6.0000,5.6402,-118.5611,-31.5838
14.6702,14.6121,14.6102,0.0546,0.1091,0.0019,240.122,179.340,18.564,9.600,-3.2699,-2.1414,-0.0002,4.9659,44.6542,9.0032,0.5278,42.2398,6.0000,5.8572,-118.5243,-30.2822
14.7702,14.7218,14.7202,0.0462,0.1130,0.0015,240.113,179.351,17.436,8.539,-1.3079,-1.0160,-0.0089,4.8430,44.5570,9.0022,0.0104,41.9360,6.0000,6.2449,-118.4535,-28.2099
14.8902,14.8396,14.8402,0.0431,0.1000,-0.0007,240.098,179.377,15.752,7.016,0.5086,0.0168,-0.2017,4.8546,44.5319,8.9899,-0.6155,41.5802,6.0000,6.8802,-118.3375,-25.2866
15.0002,14.9413,14.9402,0.0523,0.0976,0.0011,240.050,179.399,14.662,6.017,-1.0515,-0.8064,-0.1304,4.7235,44.4351,8.9763,-1.1935,41.2616,6.0000,7.3283,-118.2015,-23.5222
15.0903,15.0415,15.0402,0.0415,0.1187,0.0012,240.015,179.416,13.978,5.431,-2.4657,-1.5447,-0.0630,4.4900,44.2901,8.9712,-1.6689,41.0055,6.0000,7.5705,-118.0708,-22.6829
15.2103,15.1586,15.1603,0.0498,0.1152,-0.0017,239.987,179.427,13.543,5.094,-3.9895,-2.3306,0.0036,4.0192,44.0146,8.9712,-2.3058,40.6698,6.0000,7.7322,-117.8747,-22.1824
15.3403,15.2803,15.2803,0.0569,0.0898,0.0001,239.968,179.431,13.433,5.034,-5.3448,-3.0192,0.0540,3.3254,43.6226,8.9782,-2.9989,40.3119,6.0000,7.7195,-117.6384,-22.2766
15.4203,15.3703,15.3703,0.0432,0.1187,-0.0000,239.960,179.428,13.533,5.125,-6.2622,-3.4785,0.0809,2.8130,43.3387,8.9849,-3.4267,40.0941,6.0000,7.6245,-117.4817,-22.6248
15.5403,15.4911,15.4903,0.0443,0.0908,0.0008,239.957,179.419,13.897,5.424,-7.3670,-4.0228,0.1004,1.9348,42.8588,8.9968,-4.0695,39.7699,6.0000,7.3713,-117.2314,-23.5502
15.6403,15.5902,15.5903,0.0496,0.0898,-0.0001,239.961,179.406,14.406,5.840,-8.1943,-4.4229,0.0982,1.1117,42.4148,9.0064,-4.6060,39.5012,6.0000,7.0697,-117.0094,-24.7083
15.7303,15.6810,15.6803,0.0445,0.0854,0.0007,239.971,179.392,15.042,6.368,-8.8733,-4.7455,0.0717,0.3069,41.9848,9.0121,-5.0890,39.2597,6.0000,6.7361,-116.7991,-26.0782
15.8203,15.7696,15.7703,0.0450,0.0927,-0.0006,239.989,179.374,15.872,7.071,-9.4877,-5.0320,-0.0666,-0.5205,41.5455,8.9984,-5.5720,39.0182,6.0000,6.3763,-116.5790,-27.5376
15.9303,15.8708,15.8703,0.0514,0.0829,0.0006,240.017,179.355,16.725,7.780,-7.4769,-4.0010,-0.2380,-1.3185,41.1178,8.9738,-6.1618,38.7220,6.0000,6.1485,-116.3134,-28.3911
16.0103,15.9589,15.9603,0.0422,0.1088,-0.0013,240.049,179.350,17.015,8.035,-5.4818,-2.9848,-0.1258,-1.7317,40.8919,8.9656,-6.5901,38.5053,6.0000,6.1529,-116.1489,-28.2816
16.1203,16.0709,16.0703,0.0495,0.0965,0.0007,240.089,179.355,16.706,7.779,-3.2266,-1.8400,0.0557,-2.0877,40.6889,8.9721,-7.1778,38.2050,6.0000,6.3778,-115.9924,-27.2638
16.2303,16.1713,16.1703,0.0581,0.1156,0.0010,240.099,179.373,15.934,7.128,-1.4094,-0.9191,0.3743,-2.2798,40.5698,9.0196,-7.7636,37.9010,6.0000,6.7876,-115.9335,-25.9357
16.3403,16.2921,16.2903,0.0462,0.1150,0.0018,240.088,179.398,15.091,6.492,-2.9171,-1.6390,0.3960,-2.6000,40.3898,9.0630,-8.3470,37.5923,6.0000,7.0705,-115.9402,-25.2124
16.4603,16.4101,16.4103,0.0444,0.0919,-0.0002,240.082,179.410,14.750,6.224,-4.4025,-2.3547,0.0900,-3.1204,40.1110,9.0755,-8.9799,37.2491,6.0000,7.1929,-116.0167,-24.8630
16.5703,16.5101,16.5103,0.0552,0.1142,-0.0002,240.081,179.412,14.767,6.200,-5.5090,-2.8934,-0.1324,-3.7373,39.7873,9.0590,-9.5563,36.9277,6.0000,7.1521,-116.1561,-24.8695
16.6903,16.6308,16.6303,0.0586,0.1186,0.0005,240.083,179.405,15.101,6.382,-6.6982,-3.4823,-0.3299,-4.5460,39.3669,9.0194,-10.1803,36.5685,6.0000,6.9608,-116.3973,-25.2412
16.8003,16.7513,16.7503,0.0435,0.1100,0.0010,240.087,179.390,15.770,6.814,-7.7534,-4.0200,-0.3914,-5.3984,38.9249,8.9780,-10.7472,36.2304,6.0000,6.6710,-116.7203,-26.0275
16.9103,16.8612,16.8603,0.0416,0.1134,0.0009,240.094,179.374,16.633,7.495,-7.9725,-4.1372,0.2905,-6.2578,38.4792,8.9968,-11.3084,35.8832,6.0000,6.4024,-117.1850,-27.4000
17.0403,16.9814,16.9803,0.0565,0.0839,0.0011,240.096,179.373,17.040,7.955,-5.3478,-2.7392,0.3268,-6.9553,38.1221,9.0365,-11.9636,35.4600,6.0000,6.4148,-117.9747,-27.7440
17.1303,17.0711,17.0703,0.0525,0.0985,0.0008,240.092,179.379,16.831,7.779,-3.5545,-1.7631,-0.0134,-7.2471,37.9789,9.0184,-12.4114,35.1583,6.0000,6.5953,-118.6259,-26.7433
17.2303,17.1686,17.1703,0.0594,0.1016,-0.0017,240.087,179.385,16.344,7.190,-3.2116,-1.5988,-0.7714,-7.5857,37.8084,8.9492,-12.9029,34.8141,6.0000,6.7604,-119.3693,-25.3863
17.3403,17.2806,17.2803,0.0525,0.1128,0.0003,240.083,179.388,16.087,6.807,-4.4512,-2.3626,-0.2544,-8.0860,37.5416,8.9269,-13.4355,34.4243,6.0000,6.8314,-120.2155,-24.8959
17.4503,17.4000,17.4003,0.0453,0.1079,-0.0003,240.082,179.390,16.106,6.815,-5.6244,-3.1251,0.3221,-8.7043,37.1979,8.9612,-13.9587,34.0221,6.0000,6.7992,-121.1339,-25.3428
17.5703,17.5088,17.5103,0.0513,0.0997,-0.0015,240.082,179.390,16.377,7.155,-6.5998,-3.7988,0.5895,-9.5006,36.7386,9.0273,-14.5181,33.5687,6.0000,6.6443,-122.2684,-26.6159
17.6703,17.6102,17.6103,0.0509,0.1118,-0.0001,240.085,179.386,16.864,7.669,-7.1936,-4.2507,-0.0315,-10.1840,36.3373,9.0104,-14.9742,33.1789,6.0000,6.4610,-123.3826,-27.2671
17.7803,17.7291,17.7303,0.0489,0.1087,-0.0012,240.088,179.376,17.231,7.840,-4.8740,-2.7114,-0.4824,-10.7218,36.0382,8.9611,-15.4645,32.7372,6.0000,6.4748,-124.8217,-26.7132
17.9003,17.8403,17.8403,0.0554,0.1027,-0.0000,240.084,179.383,16.832,7.447,-3.1814,-1.5548,0.4780,-11.1363,35.8261,9.0113,-15.9850,32.2397,6.0000,6.7231,-126.4740,-26.1270
18.0103,17.9513,17.9503,0.0537,0.0832,0.0010,240.079,179.398,16.354,7.202,-4.2469,-2.4880,0.5856,-11.6130,35.5434,9.0698,-16.4477,31.7691,6.0000,6.8410,-127.9638,-26.1880
18.0903,18.0410,18.0403,0.0442,0.1052,0.0007,240.077,179.403,16.261,7.185,-5.0441,-3.2300,0.1481,-12.0260,35.2757,9.0752,-16.7751,31.4181,6.0000,6.8299,-129.0721,-26.2853
18.2103,18.1499,18.1503,0.0541,0.0977,-0.0004,240.078,179.398,16.469,7.312,-5.8768,-4.0688,-0.4261,-12.7348,34.7832,9.0220,-17.2509,30.8778,6.0000,6.6738,-130.8378,-26.4382
18.3103,18.2485,18.2503,0.0592,0.1053,-0.0019,240.082,179.385,16.948,7.566,-6.5477,-4.8083,-0.7616,-13.3645,34.3242,8.9696,-17.6326,30.4149,6.0000,6.4871,-132.4719,-26.7429
18.4103,18.3590,18.3603,0.0423,0.0936,-0.0013,240.085,179.378,17.258,7.789,-4.8850,-3.3451,0.1324,-13.8452,33.9972,8.9845,-18.0002,29.9407,6.0000,6.5107,-134.2968,-26.7852
18.5203,18.4588,18.4603,0.0564,0.0841,-0.0015,240.082,179.387,16.898,7.566,-3.4965,-2.0741,0.4365,-14.2532,33.7419,9.0235,-18.3874,29.4063,6.0000,6.6925,-136.3476,-26.3724
18.6103,18.5515,18.5503,0.0574,0.1176,0.0012,240.079,179.394,16.598,7.349,-4.2127,-3.0193,0.0526,-14.6454,33.4518,9.0227,-18.6902,28.9592,6.0000,6.7410,-137.9876,-26.1603
18.7303,18.6687,18.6703,0.0515,0.1111,-0.0016,240.079,179.392,16.598,7.309,-5.0416,-4.2202,-0.2437,-15.2534,32.9399,8.9948,-19.0737,28.3499,6.0000,6.6628,-140.2149,-26.2232
18.8403,18.7906,18.7903,0.0400,0.0998,0.0003,240.083,179.384,16.959,7.571,-5.6887,-5.2995,0.0406,-15.8562,32.3878,9.0041,-19.4039,27.7785,6.0000,6.5283,-142.3991,-26.9002
18.9403,18.8884,18.8903,0.0493,0.1061,-0.0020,240.084,179.385,17.042,7.741,-4.3009,-3.6180,0.1857,-16.2824,32.0308,9.0128,-19.6858,27.2489,6.0000,6.5793,-144.5435,-26.7590
19.0503,19.0018,19.0003,0.0450,0.0804,0.0014,240.083,179.385,16.786,7.420,-4.0086,-3.5058,-0.4708,-16.7220,31.6468,8.9669,-19.9752,26.6557,6.0000,6.6378,-146.8883,-26.0608
19.1403,19.0911,19.0903,0.0493,0.1057,0.0008,240.083,179.385,16.715,7.353,-4.3940,-4.3937,0.2536,-17.1212,31.2420,8.9934,-20.1952,26.1626,6.0000,6.6312,-148.8020,-26.3451
19.2503,19.1998,19.2003,0.0453,0.0910,-0.0006,240.084,179.386,16.821,7.579,-4.8177,-5.4967,0.2706,-17.6398,30.6583,9.0099,-20.4434,25.5511,6.0000,6.5395,-151.2196,-26.9074
19.3503,19.3018,19.3003,0.0452,0.1129,0.0015,240.086,179.381,16.928,7.606,-3.8847,-4.0326,-0.4295,-18.0257,30.2591,8.9801,-20.6486,24.9873,6.0000,6.5815,-153.5313,-26.4305
19.4704,19.4208,19.4203,0.0403,0.0827,0.0004,240.084,179.388,16.552,7.360,-3.6709,-4.1161,0.4766,-18.4634,29.7732,9.0309,-20.8689,24.3019,6.0000,6.6834,-156.2517,-26.4824
19.5704,19.5103,19.5104,0.0566,0.1005,-0.0000,240.084,179.390,16.474,7.362,-3.9277,-5.1498,0.0425,-18.8591,29.2429,9.0257,-21.0304,23.7240,6.0000,6.6398,-158.5079,-26.6201
19.6704,19.6192,19.6204,0.0488,0.0955,-0.0012,240.087,179.383,16.693,7.486,-4.1265,-6.2661,-0.6217,-19.2621,28.6416,8.9789,-21.1715,23.1409,6.0000,6.5223,-160.8405,-26.6774
19.7704,19.7201,19.7204,0.0474,0.0922,-0.0003,240.090,179.378,16.755,7.512,-3.3676,-4.5155,0.1659,-19.5973,28.1930,9.0030,-21.2922,22.5532,6.0000,6.5924,-163.2563,-26.6053
19.8704,19.8223,19.8204,0.0408,0.1095,0.0019,240.088,179.387,16.410,7.357,-3.1742,-4.5990,0.4071,-19.9148,27.7281,9.0394,-21.3923,21.9616,6.0000,6.6657,-165.6123,-26.6396
19.9804,19.9302,19.9304,0.0455,0.1144,-0.0001,240.088,179.387,16.342,7.313,-3.2367,-5.8102,-0.3616,-20.2706,27.0888,9.0021,-21.4785,21.3073,6.0000,6.6074,-168.1823,-26.5311
