t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
13.0002,12.9510,12.9502,0.0435,0.1006,0.0008,239.705,181.296,16.714,6.742,-6.4954,1.2729,0.1626,-54.7461,2.5703,8.9972,-59.7430,5.6368,6.0000,6.5664,-58.4757,-26.6617
13.1102,13.0610,13.0602,0.0483,0.1070,0.0008,240.807,179.513,17.236,5.598,-6.2640,1.3723,0.1899,-55.4101,2.6986,9.0125,-59.7479,5.9951,6.0000,6.2064,-52.7824,-28.5140
13.2302,13.1682,13.1702,0.0526,0.1121,-0.0020,240.963,180.415,19.826,8.803,-4.5042,-0.2919,0.1570,-55.9462,2.6548,9.0310,-59.1333,6.3700,6.0000,5.7364,-40.6451,-31.3200
13.3502,13.2883,13.2902,0.0578,0.0856,-0.0019,241.064,179.697,19.850,8.720,-3.2332,-2.0690,0.1081,-56.3323,2.3984,9.0437,-58.5058,6.7231,6.0000,5.6964,-26.6590,-31.7129
13.4402,13.3786,13.3802,0.0566,0.0819,-0.0016,239.257,179.343,18.874,8.438,-2.6712,-3.3410,0.0640,-56.5659,2.0728,9.0484,-58.0275,6.9737,6.0000,5.9334,-16.5881,-30.3604
13.5202,13.4718,13.4702,0.0409,0.0946,0.0016,238.338,179.502,19.708,9.505,-2.3766,-4.5784,0.0096,-56.7544,1.6908,9.0483,-57.5973,7.1865,6.0000,6.3216,-8.7030,-28.3146
13.6202,13.5695,13.5702,0.0457,0.1031,-0.0007,240.113,179.882,17.733,7.274,-2.2950,-5.8524,-0.0765,-56.9847,1.1003,9.0395,-57.0532,7.4394,6.0000,7.0133,-0.6090,-25.2248
13.7402,13.6819,13.6802,0.0584,0.1125,0.0016,241.082,181.038,17.914,5.719,-2.2017,-6.1653,-0.5285,-57.2414,0.3876,8.9858,-56.3919,7.7241,6.0000,7.9513,6.6096,-21.6555
13.8602,13.8009,13.8002,0.0513,0.1108,0.0007,241.798,179.693,17.298,5.184,-1.3905,-3.4997,-0.4548,-57.4038,-0.0217,8.9321,-55.7225,7.9891,6.0000,8.6812,11.8561,-19.3746
13.9702,13.9188,13.9202,0.0433,0.1056,-0.0015,240.315,178.295,15.403,4.308,-0.5337,-1.1826,-0.3129,-57.4625,-0.1529,8.8977,-55.1025,8.2153,6.0000,9.1522,15.7536,-18.1120
14.0802,14.0288,14.0302,0.0441,0.0884,-0.0015,239.018,180.250,14.260,3.629,0.2680,0.6682,-0.1846,-57.4330,-0.0805,8.8773,-54.4771,8.4261,6.0000,9.4419,19.1647,-17.4099
14.1702,14.1204,14.1202,0.0450,0.0821,0.0002,239.778,180.640,12.559,2.375,0.9274,2.0070,-0.0871,-57.3429,0.1122,8.8704,-53.9618,8.5877,6.0000,9.5539,21.7510,-17.1564
14.2602,14.2122,14.2102,0.0472,0.1137,0.0019,238.849,179.555,12.718,4.256,1.5864,3.2009,0.0020,-57.1936,0.4109,8.8714,-53.4437,8.7398,6.0000,9.5629,24.2405,-17.1458
14.3802,14.3299,14.3302,0.0453,0.0851,-0.0003,239.315,178.695,14.099,4.223,2.4616,4.5855,0.1062,-56.9026,0.9537,8.8835,-52.7490,8.9288,6.0000,9.4309,27.5126,-17.4699
14.4702,14.4204,14.4202,0.0489,0.0921,0.0002,239.773,177.867,13.990,5.771,3.1147,5.4801,0.1725,-56.6158,1.4548,8.8996,-52.2254,9.0608,6.0000,9.2361,29.9952,-17.9546
14.5802,14.5189,14.5202,0.0529,0.0851,-0.0013,240.290,179.413,15.238,4.213,3.8375,6.3396,0.2331,-56.1857,2.1601,8.9258,-51.5828,9.2115,6.0000,8.9016,33.1344,-18.8328
14.6602,14.6090,14.6102,0.0498,0.1166,-0.0012,240.682,177.915,14.623,4.172,4.4862,6.9987,0.2742,-55.8182,2.7277,8.9481,-51.1139,9.3143,6.0000,8.6006,35.5335,-19.6774
14.7902,14.7293,14.7302,0.0537,0.1059,-0.0009,239.447,179.794,15.119,3.497,5.3504,7.7166,0.3043,-55.1226,3.7297,8.9874,-50.3497,9.4701,6.0000,8.0262,39.7393,-21.4555
14.8902,14.8409,14.8402,0.0482,0.0973,0.0006,240.145,180.320,17.601,4.565,6.1440,8.2186,0.2952,-54.5046,4.5530,9.0165,-49.7601,9.5813,6.0000,7.5269,43.3312,-23.2021
15.0002,14.9417,14.9402,0.0597,0.1110,0.0015,239.865,178.695,17.304,6.453,6.8675,8.5464,0.2266,-53.7412,5.4952,9.0388,-49.1101,9.6960,6.0000,6.9345,47.7850,-25.5271
15.1203,15.0611,15.0602,0.0530,0.0882,0.0008,240.901,178.036,18.341,9.488,7.2059,8.4195,-0.4311,-52.9054,6.4856,8.9994,-48.3997,9.8132,6.0000,6.3350,53.5436,-27.7493
15.2103,15.1487,15.1503,0.0512,0.1024,-0.0015,241.965,177.629,19.094,9.585,5.4437,7.0278,-0.4839,-52.4518,7.0917,8.9584,-47.8662,9.8965,6.0000,6.1165,58.5340,-28.3955
15.3103,15.2616,15.2603,0.0443,0.1088,0.0014,241.861,178.258,20.767,9.836,3.2315,5.4698,-0.2935,-52.1378,7.6333,8.9306,-47.2728,9.9851,6.0000,6.1282,64.1829,-28.0393
15.4303,15.3704,15.3703,0.0578,0.0851,0.0001,239.648,178.242,19.238,8.391,1.1675,4.2037,0.0287,-52.0067,8.1334,8.9388,-46.5600,10.0872,6.0000,6.4720,70.2492,-26.5050
15.5203,15.4592,15.4603,0.0531,0.0880,-0.0011,240.438,177.765,18.310,6.895,-0.1721,3.4344,0.7167,-51.9890,8.4457,9.0115,-46.0252,10.1615,6.0000,6.8805,73.9355,-25.4864
15.6003,15.5484,15.5503,0.0482,0.0872,-0.0019,239.282,179.318,15.014,6.327,1.2604,3.5151,0.8834,-51.8692,8.7275,9.0787,-45.5496,10.2265,6.0000,7.1706,76.6425,-24.9751
15.7003,15.6403,15.6403,0.0558,0.0882,0.0000,240.588,179.196,15.069,6.490,2.6587,3.5454,0.6102,-51.5818,9.0817,9.1347,-44.9550,10.3069,6.0000,7.4157,79.5104,-24.5692
15.7903,15.7306,15.7303,0.0593,0.0930,0.0004,241.396,178.437,13.735,5.181,3.9402,3.5157,0.3089,-51.2032,9.3967,9.1566,-44.4199,10.3793,6.0000,7.5294,81.7510,-24.3565
15.8803,15.8288,15.8303,0.0435,0.0979,-0.0015,239.840,179.097,12.189,4.585,5.2421,3.4282,-0.0077,-50.7206,9.7041,9.1534,-43.8848,10.4522,6.0000,7.5486,83.7688,-24.2637
15.9803,15.9297,15.9303,0.0486,0.1078,-0.0006,240.064,180.207,11.523,6.724,6.4282,3.2961,-0.2835,-50.0726,10.0328,9.1240,-43.2905,10.5345,6.0000,7.4672,85.7827,-24.2986
16.1003,16.0389,16.0403,0.0538,0.0889,-0.0014,239.184,179.472,11.940,7.575,7.6135,3.1113,-0.5194,-49.1535,10.4049,9.0613,-42.5778,10.6365,6.0000,7.2403,87.9967,-24.5662
16.1903,16.1300,16.1303,0.0519,0.1008,-0.0002,240.416,179.415,12.305,7.964,8.5003,2.9364,-0.6363,-48.3718,10.6654,9.0034,-42.0436,10.7159,6.0000,6.9879,89.5568,-24.9929
16.3003,16.2411,16.2403,0.0523,0.1122,0.0008,240.649,180.988,15.427,7.341,9.4908,2.7010,-0.5917,-47.3203,10.9599,8.9465,-41.3915,10.8174,6.0000,6.6044,91.3925,-26.0064
16.4203,16.3595,16.3603,0.0564,0.0812,-0.0008,239.880,180.026,16.563,7.635,8.8591,2.4151,0.4702,-46.2752,11.2487,8.9951,-40.6811,10.9349,6.0000,6.3344,93.2299,-27.7051
16.5103,16.4514,16.4503,0.0517,0.0988,0.0011,240.118,178.295,17.663,8.664,6.6238,2.2190,0.5582,-45.7223,11.4449,9.0415,-40.1493,11.0284,6.0000,6.3436,94.2925,-28.1372
16.6103,16.5507,16.5503,0.0593,0.0895,0.0005,240.130,178.203,18.563,9.218,4.2897,2.0365,0.2643,-45.3239,11.6463,9.0577,-39.5595,11.1386,6.0000,6.5263,95.0499,-27.4414
16.7003,16.6405,16.6403,0.0536,0.1080,0.0002,241.268,178.698,18.672,9.840,2.6144,1.8956,-0.5207,-45.0704,11.8128,8.9920,-39.0299,11.2439,6.0000,6.7473,95.3952,-25.8457
16.8003,16.7507,16.7503,0.0426,0.1003,0.0004,242.217,179.456,17.726,7.560,3.9142,1.6446,-0.8067,-44.6730,11.9762,8.9152,-38.4430,11.3685,6.0000,6.8884,95.5850,-24.5708
16.9203,16.8616,16.8603,0.0513,0.0954,0.0013,241.248,180.904,15.957,7.949,5.3039,1.4098,-0.1699,-44.0304,12.1444,8.8981,-37.7412,11.5296,6.0000,6.9354,95.5961,-24.2374
17.0103,16.9584,16.9603,0.0436,0.0917,-0.0018,240.313,179.051,16.705,7.192,6.4297,1.2219,0.3872,-43.4422,12.2529,8.9367,-37.2170,11.6593,6.0000,6.8917,95.4593,-24.7554
17.1103,17.0617,17.0603,0.0475,0.1198,0.0014,239.266,179.980,18.308,7.555,7.4854,1.0603,0.7561,-42.6887,12.3583,9.0110,-36.6371,11.8131,6.0000,6.7635,95.1608,-25.9582
17.2303,17.1786,17.1803,0.0446,0.1145,-0.0017,240.765,181.080,18.857,7.852,8.3460,0.9102,0.1077,-41.7201,12.4685,9.0331,-35.9451,12.0119,6.0000,6.5206,94.5341,-27.2241
17.3603,17.3017,17.3003,0.0550,0.0813,0.0014,242.009,180.877,19.223,9.553,5.5750,0.8049,-0.5551,-40.9932,12.5729,8.9666,-35.2011,12.2460,6.0000,6.4977,93.2440,-26.6689
17.4503,17.3906,17.3903,0.0526,0.1072,0.0003,239.668,181.408,20.312,10.052,3.5696,0.7069,-0.2341,-40.6973,12.6347,8.9678,-34.6899,12.4201,6.0000,6.6863,92.0586,-25.8691
17.5603,17.5016,17.5003,0.0576,0.1046,0.0013,240.961,180.596,19.318,7.748,3.6171,0.6584,0.7307,-40.2844,12.7076,9.0426,-34.0701,12.6469,6.0000,6.9019,90.5716,-25.6909
17.6703,17.6119,17.6103,0.0551,0.1123,0.0016,239.655,180.404,16.930,9.093,5.0964,0.7059,0.3881,-39.7110,12.7861,9.0800,-33.4565,12.8897,6.0000,6.9550,89.0626,-25.8219
17.7803,17.7307,17.7303,0.0417,0.1074,0.0004,240.671,178.696,15.895,9.223,6.4861,0.8028,-0.1787,-38.9982,12.8746,9.0603,-32.8496,13.1492,6.0000,6.8559,87.4551,-26.0413
17.8903,17.8405,17.8403,0.0458,0.0992,0.0002,240.622,177.733,17.471,8.443,7.6027,0.9352,-0.6874,-38.1623,12.9777,8.9879,-32.2504,13.4258,6.0000,6.6213,85.6792,-26.3374
18.0003,17.9384,17.9403,0.0512,0.0953,-0.0019,239.142,177.868,17.881,8.388,6.9009,0.8364,-0.2950,-37.4285,13.0655,8.9608,-31.6596,13.7199,6.0000,6.4992,83.5421,-26.6043
18.1003,18.0411,18.0403,0.0501,0.0827,0.0007,239.962,178.443,19.091,6.917,4.6280,0.4551,0.2518,-36.9965,13.1051,8.9944,-31.1305,14.0028,6.0000,6.6291,81.3129,-26.3667
18.1903,18.1322,18.1303,0.0528,0.0810,0.0019,239.618,180.165,18.054,8.722,3.5998,0.2862,0.7019,-36.6494,13.1376,9.0473,-30.6614,14.2702,6.0000,6.7958,79.3028,-26.1664
18.2703,18.2200,18.2203,0.0430,0.1169,-0.0004,238.255,178.701,16.771,7.594,4.7363,0.6310,0.2054,-36.2565,13.1929,9.0576,-30.2504,14.5183,6.0000,6.8509,77.5690,-26.0360
18.4003,18.3386,18.3403,0.0525,0.1136,-0.0018,239.111,180.133,16.135,8.258,6.0938,1.1200,-0.3397,-35.4651,13.3388,9.0155,-29.5957,14.9422,6.0000,6.7730,74.7346,-25.9617
18.5203,18.4584,18.4603,0.0517,0.0843,-0.0019,238.082,180.458,15.682,9.781,7.3167,1.6531,-0.4751,-34.5977,13.5341,8.9789,-29.0069,15.3564,6.0000,6.5738,71.9614,-26.4543
18.6103,18.5512,18.5503,0.0597,0.1019,0.0008,239.768,179.958,16.163,9.065,6.4393,1.4012,0.4288,-34.0586,13.6453,9.0164,-28.5758,15.6816,6.0000,6.5625,69.6410,-26.8704
18.7203,18.6607,18.6603,0.0564,0.0961,0.0004,238.537,179.056,16.265,7.267,4.2794,0.6032,-0.1886,-33.5590,13.7269,8.9903,-28.0619,16.0957,6.0000,6.6734,66.7037,-26.1377
18.8103,18.7606,18.7603,0.0468,0.0812,0.0002,239.432,179.934,18.181,6.880,5.2351,1.2259,-0.3663,-33.0797,13.8431,8.9639,-27.6527,16.4480,6.0000,6.6924,64.3746,-25.8057
18.9103,18.8484,18.8503,0.0533,0.1160,-0.0019,240.301,181.156,16.789,6.702,6.0531,1.8153,0.2341,-32.4617,14.0347,8.9946,-27.2107,16.8537,6.0000,6.6520,61.7878,-26.2692
19.0203,18.9709,18.9703,0.0439,0.1066,0.0005,238.960,181.490,18.474,6.812,6.8682,2.5176,0.0984,-31.7357,14.2926,9.0066,-26.7404,17.3167,6.0000,6.5497,58.8266,-26.8302
19.1403,19.0820,19.0803,0.0555,0.0810,0.0016,239.972,181.478,17.646,6.079,4.7394,1.2902,-0.2481,-31.1507,14.4600,8.9963,-26.2475,17.8415,6.0000,6.6495,55.4258,-26.2961
19.2303,19.1692,19.1703,0.0546,0.0872,-0.0012,238.600,180.065,16.881,6.321,4.9505,1.6580,0.3652,-30.6894,14.6260,9.0239,-25.8922,18.2481,6.0000,6.7109,52.9626,-26.2994
19.3203,19.2597,19.2603,0.0569,0.0967,-0.0006,239.538,180.360,17.347,6.831,5.7103,2.4829,0.0695,-30.1623,14.8652,9.0224,-25.5497,18.6656,6.0000,6.6793,50.5313,-26.4192
19.4203,19.3623,19.3603,0.0576,0.0953,0.0019,240.330,180.229,17.800,6.038,6.4127,3.3549,-0.3525,-29.5183,15.2074,8.9900,-25.1847,19.1417,6.0000,6.5545,47.7807,-26.6461
19.5104,19.4602,19.4604,0.0443,0.0882,-0.0001,238.761,179.346,17.602,6.495,5.6091,2.8225,0.0438,-29.0289,15.4478,8.9973,-24.8706,19.5809,6.0000,6.5665,45.1892,-26.6637
19.6104,19.5498,19.5504,0.0581,0.0860,-0.0006,240.837,178.854,18.713,7.268,4.5552,1.9888,0.1918,-28.5605,15.6660,9.0120,-24.5379,20.0802,6.0000,6.6708,42.3565,-26.3548
19.7004,19.6418,19.6404,0.0580,0.1131,0.0015,240.383,178.132,18.942,8.465,5.1678,2.9819,-0.0523,-28.0847,15.9536,9.0045,-24.2536,20.5393,6.0000,6.6704,39.8913,-26.2844
19.8104,19.7604,19.7604,0.0466,0.0998,0.0001,239.645,179.432,17.353,8.982,5.8392,4.2488,-0.1364,-27.4437,16.4198,8.9946,-23.9260,21.1122,6.0000,6.5668,36.8724,-26.6364
19.9204,19.8604,19.8604,0.0554,0.0876,0.0000,238.827,179.751,17.240,9.436,5.2569,3.7750,0.2325,-26.8789,16.8183,9.0066,-23.6206,21.6973,6.0000,6.5743,33.7524,-26.7201
