t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
13.4502,13.3910,13.3902,0.0564,0.1122,0.0008,240.607,178.502,22.338,9.023,3.9928,1.3617,-1.5438,51.3585,46.0891,8.4777,55.1586,50.1415,6.0000,6.0667,43.1615,-23.5821
13.5702,13.5108,13.5102,0.0507,0.0844,0.0006,239.253,180.100,20.941,9.365,2.6482,-0.1006,-0.0776,51.6735,46.0737,8.4780,55.1399,50.8611,6.0000,6.3937,35.9149,-22.3083
13.6502,13.6009,13.6002,0.0458,0.1061,0.0007,240.830,178.383,18.898,8.748,1.9948,-0.8360,1.2135,51.8297,46.0057,8.5947,55.1753,51.3396,6.0000,6.7949,32.1077,-21.9816
13.7702,13.7109,13.7102,0.0503,0.1110,0.0007,240.715,180.161,16.149,8.319,1.9794,-0.3605,2.7983,52.0727,45.9764,8.9259,55.3140,52.0455,6.0000,7.4611,28.1187,-22.6590
13.8802,13.8320,13.8302,0.0454,0.0855,0.0018,239.440,179.401,14.544,5.685,2.5930,1.4108,3.0568,52.3576,46.1308,9.2593,55.5289,52.6690,6.0000,7.9478,25.8874,-23.8038
13.9702,13.9206,13.9202,0.0415,0.0883,0.0003,240.879,179.751,13.389,4.255,3.0337,2.6882,2.6674,52.6346,46.3842,9.4936,55.7646,53.1545,6.0000,8.2196,24.8005,-24.7582
14.0602,14.0095,14.0102,0.0445,0.1036,-0.0007,240.064,178.453,13.438,5.666,3.4260,3.8239,2.0900,52.9465,46.7385,9.6750,56.0513,53.6119,6.0000,8.3724,24.2998,-25.6487
14.1702,14.1186,14.1202,0.0455,0.0962,-0.0017,240.878,177.945,13.971,6.456,3.8567,5.0238,1.2686,53.3706,47.2902,9.8143,56.4660,54.1247,6.0000,8.3986,24.3566,-26.6235
14.2702,14.2221,14.2202,0.0473,0.1081,0.0019,239.304,179.373,13.398,8.331,4.2184,5.9460,0.4688,53.7942,47.8884,9.8570,56.8986,54.5399,6.0000,8.2735,25.0128,-27.3935
14.3902,14.3309,14.3302,0.0585,0.1049,0.0007,238.547,179.145,16.166,7.030,4.5968,6.7812,-0.4465,54.3477,48.7050,9.7980,57.4787,54.9654,6.0000,7.9447,26.5666,-28.1482
14.5002,14.4411,14.4402,0.0573,0.0830,0.0009,240.647,179.219,18.231,8.764,4.9563,7.4192,-1.4108,54.8960,49.5250,9.6321,58.0591,55.2786,6.0000,7.4841,28.7946,-28.5976
14.5902,14.5285,14.5302,0.0596,0.0831,-0.0017,239.918,178.078,19.304,9.505,5.2085,7.7512,-2.2914,55.3672,50.2240,9.4046,58.5613,55.4762,6.0000,7.0078,31.3025,-28.6036
14.6702,14.6186,14.6202,0.0434,0.1176,-0.0016,240.196,177.550,19.958,10.875,5.1481,7.5843,-3.4495,55.7612,50.8085,9.1211,59.0234,55.6055,6.0000,6.5686,34.2156,-27.8771
14.8002,14.7410,14.7402,0.0570,0.1018,0.0007,241.328,177.193,21.843,11.338,3.3491,5.4506,-3.2265,56.1974,51.5199,8.7060,59.7942,55.7195,6.0000,6.1385,40.5795,-25.6358
14.9002,14.8515,14.8502,0.0424,0.0861,0.0013,239.639,179.501,22.595,11.419,1.8071,3.6796,-2.1272,56.3757,51.8774,8.4945,59.6409,55.7550,6.0000,5.6322,40.1090,-25.7226
15.0002,14.9422,14.9402,0.0582,0.1078,0.0020,241.023,178.280,22.551,12.089,1.0723,2.0468,-1.6069,56.4750,52.0580,8.3420,59.0494,55.8534,6.0000,5.1315,34.1694,-26.5317
15.1103,15.0500,15.0502,0.0598,0.1117,-0.0002,241.583,177.598,24.174,11.026,0.5512,0.3207,-1.0147,56.5338,52.0784,8.2356,58.3970,55.9499,6.0000,4.8251,25.7244,-26.9406
15.2303,15.1712,15.1703,0.0555,0.1115,0.0010,240.644,177.019,25.457,11.138,0.3563,-1.2931,-0.4420,56.5780,51.9170,8.1850,57.6776,55.9563,6.0000,4.7039,15.2570,-26.9987
15.3503,15.2886,15.2903,0.0577,0.1087,-0.0016,239.642,178.053,24.005,12.500,0.4831,-2.6742,0.0687,56.6387,51.5906,8.1955,56.9648,55.8594,6.0000,4.7932,4.3998,-26.5930
15.4503,15.3995,15.4003,0.0450,0.1163,-0.0007,240.244,179.873,24.678,10.462,0.8326,-3.7739,0.5019,56.7246,51.2089,8.2475,56.3864,55.7011,6.0000,5.0167,-4.2755,-25.9779
15.5703,15.5203,15.5203,0.0407,0.1090,0.0000,240.189,180.846,23.059,9.905,1.4286,-4.8338,0.9556,56.8936,50.6344,8.3599,55.7236,55.4215,6.0000,5.4467,-13.7077,-25.0873
15.6803,15.6310,15.6303,0.0454,0.1056,0.0008,238.774,180.047,19.383,9.917,2.1502,-5.7126,1.3668,57.1308,50.0063,8.5103,55.1569,55.0840,6.0000,5.9818,-21.2209,-24.2771
15.7903,15.7390,15.7403,0.0485,0.1142,-0.0013,239.064,178.565,16.543,8.662,3.0165,-6.5173,1.7705,57.4627,49.2902,8.7047,54.6396,54.6749,6.0000,6.6382,-27.6500,-23.5618
15.9103,15.8599,15.8603,0.0494,0.1039,-0.0004,240.605,178.779,15.325,5.842,4.0073,-7.2204,2.1329,57.9387,48.4276,8.9583,54.1422,54.1553,6.0000,7.4657,-33.5255,-22.9151
16.0203,15.9689,15.9703,0.0497,0.0853,-0.0013,241.745,178.134,14.520,6.576,4.9282,-7.7307,2.2867,58.4807,47.5778,9.2051,53.7559,53.6207,6.0000,8.2981,-38.0118,-22.3354
16.1103,16.0614,16.0603,0.0486,0.1076,0.0011,242.524,179.200,13.178,7.080,5.1461,-7.6269,1.3989,58.9268,46.9080,9.3238,53.4945,53.1485,6.0000,8.9015,-41.0328,-21.5663
16.2203,16.1696,16.1703,0.0456,0.0948,-0.0007,242.296,180.716,13.912,6.502,3.3577,-5.8478,0.3591,59.2965,46.2639,9.3647,53.2464,52.5374,6.0000,9.3282,-43.9571,-20.8014
16.3303,16.2718,16.2703,0.0563,0.0978,0.0016,242.979,179.266,12.351,6.907,1.7334,-4.3302,-0.2617,59.4706,45.8022,9.3305,53.0809,51.8990,6.0000,9.4248,-46.3417,-20.3563
16.4303,16.3705,16.3703,0.0558,0.1191,0.0002,242.341,178.891,11.469,5.068,0.2193,-2.9858,-0.7643,59.4713,45.5217,9.2473,53.0046,51.3042,6.0000,9.2490,-48.1940,-20.2108
16.5403,16.4890,16.4903,0.0462,0.0988,-0.0013,242.459,180.153,11.646,3.791,-1.4357,-1.5943,-1.3224,59.3140,45.3454,9.1035,52.9891,50.6446,6.0000,8.8018,-50.0396,-20.2852
16.6403,16.5886,16.5903,0.0464,0.0957,-0.0017,242.895,180.302,14.083,4.479,-1.4458,-1.3315,-0.7235,59.1769,45.2095,9.0352,52.9271,50.0481,6.0000,8.4525,-52.2485,-20.6678
16.7403,16.6893,16.6903,0.0493,0.0934,-0.0010,241.156,180.828,15.767,5.839,-0.0594,-1.8411,0.3434,59.1743,45.0251,9.0775,52.7941,49.4634,6.0000,8.3446,-55.1668,-21.2593
16.8503,16.7896,16.7903,0.0577,0.1137,-0.0007,240.240,179.483,13.032,6.342,-0.1416,-1.6495,1.3655,59.1411,44.8518,9.2140,52.5681,48.8438,6.0000,8.3195,-58.7182,-22.3398
16.9603,16.9120,16.9103,0.0483,0.1109,0.0017,238.813,178.370,13.602,5.616,-1.9431,-0.8089,0.5542,58.9280,44.7620,9.2753,52.2626,48.2593,6.0000,8.1930,-62.3255,-23.1700
17.0903,17.0294,17.0303,0.0543,0.1195,-0.0009,239.232,179.377,13.313,4.508,-3.5529,-0.1923,-0.2530,58.4667,44.7360,9.2442,51.8063,47.6277,6.0000,7.9366,-66.5422,-23.7225
17.2103,17.1519,17.1503,0.0520,0.1090,0.0016,237.971,179.921,15.599,5.527,-5.0691,0.2606,-0.7742,57.8514,44.7685,9.1520,51.3026,47.1141,6.0000,7.6206,-70.2999,-24.0120
17.3103,17.2594,17.2603,0.0467,0.1130,-0.0009,238.771,179.434,17.529,6.446,-6.3832,0.5556,-0.8554,57.2079,44.8248,9.0693,50.8300,46.7449,6.0000,7.3172,-73.2492,-24.3638
17.4403,17.3794,17.3803,0.0543,0.1181,-0.0009,240.190,179.114,17.530,6.814,-7.6071,0.7554,-0.2660,56.2241,44.9220,9.0417,50.1558,46.3543,6.0000,6.9199,-76.7153,-25.6118
17.5603,17.5000,17.5003,0.0512,0.1172,-0.0003,240.697,179.075,18.934,9.518,-7.7850,0.7820,1.3624,55.3250,45.0126,9.1825,49.4865,46.0907,6.0000,6.7176,-79.5306,-27.7958
17.6703,17.6192,17.6203,0.0455,0.0829,-0.0011,239.896,177.820,19.566,7.968,-5.8283,0.5999,0.0480,54.6790,45.0790,9.1879,48.8454,45.9358,6.0000,6.6839,-81.6309,-28.0001
17.7703,17.7099,17.7103,0.0600,0.0875,-0.0004,238.747,179.307,16.818,8.101,-5.4416,0.5577,-1.4815,54.1215,45.1358,9.0623,48.2495,45.8693,6.0000,6.6448,-82.8653,-26.9538
17.8603,17.7995,17.8003,0.0542,0.1161,-0.0009,237.743,180.506,16.239,9.067,-5.6782,0.5703,-0.2971,53.6084,45.1873,9.0654,47.7097,45.8708,6.0000,6.6645,-83.3734,-26.8952
17.9703,17.9205,17.9203,0.0488,0.1044,0.0002,238.950,179.777,15.243,8.730,-6.3073,0.6423,1.1565,52.9143,45.2582,9.1767,47.0552,45.9516,6.0000,6.6820,-83.2679,-27.8958
18.0903,18.0318,18.0303,0.0584,0.0906,0.0015,237.991,181.161,16.748,9.355,-6.9031,0.7387,-0.1479,52.1030,45.3447,9.1484,46.3461,46.0739,6.0000,6.5831,-82.7664,-28.0738
18.1803,18.1309,18.1303,0.0484,0.1041,0.0005,240.219,179.863,15.812,8.411,-5.3504,0.5623,-1.1593,51.6352,45.3939,9.0610,45.8070,46.1014,6.0000,6.6026,-83.0627,-27.1262
18.2903,18.2384,18.2403,0.0470,0.0823,-0.0019,239.865,179.382,17.963,8.399,-4.3961,0.4573,0.5459,51.1392,45.4449,9.1105,45.1491,46.0558,6.0000,6.7589,-84.1602,-26.9204
18.3803,18.3322,18.3303,0.0444,0.1196,0.0019,241.161,178.449,17.551,7.314,-5.4487,0.4959,0.9024,50.6388,45.4894,9.1848,44.6189,45.9543,6.0000,6.8077,-85.5697,-27.4163
18.5003,18.4499,18.4503,0.0454,0.0891,-0.0005,240.132,178.629,19.803,9.041,-6.5917,0.4552,-0.1591,49.8605,45.5443,9.1677,43.9350,45.7313,6.0000,6.7029,-88.1809,-27.7181
18.5903,18.5421,18.5403,0.0408,0.1001,0.0018,239.994,180.451,19.439,7.685,-5.7754,0.4425,-1.2823,49.3611,45.5853,9.0631,43.4469,45.5009,6.0000,6.6425,-90.8090,-26.9743
18.7103,18.6510,18.6503,0.0514,0.0975,0.0006,239.921,179.889,19.022,6.793,-3.6278,0.5696,-0.1848,48.9225,45.6530,9.0547,42.8402,45.1144,6.0000,6.8098,-95.0545,-26.1799
18.8003,18.7494,18.7503,0.0491,0.0873,-0.0009,239.193,179.203,17.800,8.369,-3.4859,0.4578,1.2740,48.5950,45.6895,9.1644,42.4250,44.7695,6.0000,6.9769,-98.4743,-26.5096
18.8903,18.8396,18.8403,0.0441,0.1130,-0.0007,239.225,180.665,18.651,8.368,-4.6390,0.0343,0.9354,48.1690,45.6883,9.2391,42.0494,44.3819,6.0000,7.0279,-102.0444,-26.9853
19.0103,18.9590,18.9603,0.0426,0.0908,-0.0014,238.022,178.969,17.574,7.189,-5.6559,-0.5138,-0.3753,47.4982,45.6303,9.1991,41.6177,43.8065,6.0000,6.9200,-107.2271,-27.0690
19.1203,19.0587,19.0603,0.0584,0.1117,-0.0016,240.150,180.653,19.997,8.403,-5.3288,-0.5393,-1.7324,46.9380,45.5830,9.0338,41.2982,43.2295,6.0000,6.8051,-112.6483,-26.0041
19.2303,19.1817,19.1803,0.0495,0.0870,0.0014,239.720,178.727,18.216,7.845,-3.3899,0.3025,-0.3220,46.5594,45.6131,9.0007,41.0575,42.6155,6.0000,6.9298,-118.5816,-25.1965
19.3203,19.2709,19.2703,0.0479,0.0972,0.0005,238.604,179.336,17.480,8.367,-3.0104,0.3257,1.1839,46.2782,45.6312,9.1116,40.9220,42.0930,6.0000,7.1163,-123.4477,-25.4779
19.4203,19.3698,19.3703,0.0427,0.0957,-0.0005,237.743,180.829,17.762,7.638,-3.8974,-0.7558,1.4024,45.8858,45.5507,9.2450,40.8386,41.4992,6.0000,7.2223,-128.7551,-26.2533
19.5304,19.4700,19.4704,0.0530,0.1106,-0.0004,239.112,181.734,19.017,6.699,-4.5595,-1.7955,0.4796,45.3807,45.3439,9.2845,40.8209,40.8396,6.0000,7.1837,-134.6481,-26.7582
19.6404,19.5904,19.5904,0.0408,0.1070,0.0000,241.046,180.798,20.245,6.322,-5.0659,-2.9282,-0.7248,44.8233,45.0211,9.2077,40.7566,40.1833,6.0000,7.0694,-139.9441,-26.5277
19.7504,19.6998,19.7004,0.0487,0.1035,-0.0005,239.380,181.620,19.001,6.662,-5.5472,-4.1116,-1.1636,44.2135,44.5690,9.0839,40.6065,39.5410,6.0000,6.8961,-144.3314,-26.0960
19.8604,19.8090,19.8104,0.0403,0.1056,-0.0014,239.620,181.823,18.376,5.439,-5.9296,-5.2208,-0.6647,43.5634,43.9982,9.0163,40.3732,38.9242,6.0000,6.6919,-147.8253,-26.3065
19.9804,19.9210,19.9204,0.0551,0.0906,0.0007,240.455,181.982,18.370,5.797,-5.8037,-5.5043,0.9301,42.8796,43.3569,9.1333,40.0285,38.2928,6.0000,6.5835,-150.6385,-27.9228
