t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
13.4502,13.3894,13.3902,0.0579,0.0941,-0.0008,238.508,182.303,13.912,2.000,-5.8700,-4.2923,-0.0035,15.0574,50.9898,9.0036,6.3232,46.6775,6.0000,10.1816,-116.2704,-16.8520
13.5502,13.4905,13.4902,0.0507,0.1044,0.0003,240.580,181.595,11.985,2.072,-6.8159,-4.7129,-0.0050,14.3629,50.5126,9.0031,5.8979,46.2543,6.0000,9.9282,-116.6981,-17.2916
13.6602,13.5997,13.6002,0.0556,0.0853,-0.0005,241.915,179.925,12.842,4.149,-7.7485,-5.1362,-0.0063,13.5022,49.9438,9.0024,5.4173,45.8020,6.0000,9.5549,-117.1179,-17.9838
13.7402,13.6889,13.6902,0.0404,0.1003,-0.0013,239.765,181.018,13.498,5.761,-8.4358,-5.4540,-0.0070,12.8189,49.5035,9.0018,5.0599,45.4816,6.0000,9.2277,-117.3914,-18.6394
13.8602,13.8011,13.8002,0.0507,0.1031,0.0009,239.786,179.753,13.193,6.275,-9.1929,-5.8103,-0.0076,11.7123,48.8046,9.0009,4.5121,45.0144,6.0000,8.6589,-117.7520,-19.9092
13.9602,13.9094,13.9102,0.0418,0.0968,-0.0008,238.300,178.470,14.556,5.131,-9.8681,-6.1339,-0.0077,10.7228,48.1899,9.0001,4.0456,44.6371,6.0000,8.1222,-118.0065,-21.2829
14.0602,14.0098,14.0102,0.0449,0.0876,-0.0004,238.712,178.658,13.915,6.764,-10.4188,-6.4016,-0.0071,9.6786,47.5486,8.9994,3.5707,44.2704,6.0000,7.5373,-118.2114,-23.0234
14.1602,14.1006,14.1002,0.0533,0.1044,0.0003,239.204,178.326,15.063,5.775,-10.8682,-6.6222,-0.0056,8.5849,46.8830,8.9989,3.0881,43.9139,6.0000,6.9127,-118.3607,-25.2430
14.2702,14.2100,14.2102,0.0592,0.0900,-0.0002,239.749,179.756,16.155,7.300,-11.3646,-6.8668,0.0029,7.3689,46.1475,8.9999,2.5489,43.5332,6.0000,6.2312,-118.4560,-28.2548
14.3602,14.3108,14.3102,0.0456,0.0838,0.0005,239.044,179.610,17.614,9.879,-9.4657,-5.7498,0.0173,6.5364,45.6414,9.0014,2.1020,43.2302,6.0000,5.8522,-118.5128,-30.2919
14.4602,14.4018,14.4002,0.0595,0.1152,0.0016,240.641,180.111,18.712,9.625,-7.5237,-4.6136,0.0133,5.8164,45.1989,9.0027,1.5997,42.9021,6.0000,5.6421,-118.5532,-31.5648
14.5802,14.5190,14.5202,0.0594,0.0947,-0.0013,241.701,179.497,19.560,9.432,-4.9953,-3.1402,0.0059,5.2275,44.8281,9.0033,0.9898,42.5194,6.0000,5.6630,-118.5580,-31.4419
14.6802,14.6201,14.6202,0.0509,0.0966,-0.0002,239.785,180.561,18.950,9.460,-3.0858,-2.0353,-0.0009,4.9458,44.6400,9.0031,0.4763,42.2091,6.0000,5.8878,-118.5186,-30.1068
14.7802,14.7204,14.7202,0.0582,0.1170,0.0002,239.632,180.696,18.442,7.631,-1.3079,-1.0160,-0.0089,4.8399,44.5526,9.0021,-0.0415,41.9060,6.0000,6.2934,-118.4448,-27.9710
14.8902,14.8387,14.8402,0.0429,0.0980,-0.0015,240.151,179.977,17.837,5.933,0.5086,0.0168,-0.2017,4.8546,44.5319,8.9899,-0.6155,41.5802,6.0000,6.8802,-118.3375,-25.2866
15.0002,14.9407,14.9402,0.0555,0.0808,0.0004,241.626,180.550,15.259,4.069,-1.0515,-0.8064,-0.1304,4.7235,44.4351,8.9763,-1.1935,41.2616,6.0000,7.3283,-118.2015,-23.5222
15.0903,15.0287,15.0302,0.0570,0.0830,-0.0016,241.779,178.787,13.962,2.781,-2.3304,-1.4745,-0.0692,4.4900,44.2901,8.9712,-1.6689,41.0055,6.0000,7.5705,-118.0708,-22.6829
15.1803,15.1183,15.1203,0.0543,0.1086,-0.0019,241.670,179.732,14.710,2.115,-3.5013,-2.0801,-0.0168,4.1530,44.0917,8.9706,-2.1463,40.7531,6.0000,7.7082,-117.9259,-22.2501
15.2803,15.2286,15.2303,0.0417,0.0812,-0.0017,241.065,180.491,13.327,2.000,-4.7993,-2.7434,0.0349,3.6679,43.8148,8.9742,-2.6787,40.4764,6.0000,7.7482,-117.7504,-22.1581
15.3703,15.3195,15.3203,0.0433,0.1156,-0.0007,240.951,180.413,14.277,3.205,-5.7625,-3.2290,0.0671,3.1404,43.5197,8.9805,-3.1592,40.2301,6.0000,7.6912,-117.5806,-22.3820
15.5003,15.4389,15.4403,0.0564,0.1123,-0.0013,239.979,179.834,15.035,5.361,-6.9222,-3.8050,0.0947,2.2414,43.0256,8.9927,-3.8551,39.8777,6.0000,7.4696,-117.3168,-23.1872
15.6103,15.5616,15.5603,0.0403,0.0829,0.0013,240.035,178.066,15.297,6.145,-7.9545,-4.3076,0.1011,1.3668,42.5520,9.0037,-4.4450,39.5817,6.0000,7.1682,-117.0772,-24.3220
15.7003,15.6516,15.6503,0.0408,0.0838,0.0013,238.813,177.430,16.032,6.854,-8.6536,-4.6417,0.0844,0.5815,42.1312,9.0108,-4.9280,39.3402,6.0000,6.8535,-116.8703,-25.5858
15.7903,15.7393,15.7403,0.0453,0.0803,-0.0010,240.472,176.768,15.705,7.692,-9.2933,-4.9421,0.0193,-0.2561,41.6860,9.0066,-5.4110,39.0987,6.0000,6.4859,-116.6534,-27.1135
15.8903,15.8321,15.8303,0.0542,0.1012,0.0018,241.551,179.152,15.551,7.158,-8.3670,-4.4557,-0.2686,-1.0595,41.2574,8.9813,-5.9474,38.8299,6.0000,6.1997,-116.4068,-28.2138
16.0003,15.9416,15.9403,0.0532,0.0881,0.0014,239.534,180.465,15.560,6.369,-5.9197,-3.2075,-0.1541,-1.6874,40.9164,8.9661,-6.5366,38.5325,6.0000,6.1448,-116.1674,-28.3277
16.0903,16.0310,16.0303,0.0522,0.0901,0.0007,238.320,178.456,17.431,8.275,-4.0175,-2.2411,-0.0161,-2.0137,40.7326,8.9679,-7.0177,38.2872,6.0000,6.2923,-116.0259,-27.6235
16.1803,16.1293,16.1303,0.0457,0.0894,-0.0010,238.842,179.180,17.153,6.924,-2.1016,-1.2700,0.1909,-2.1891,40.6253,8.9911,-7.4976,38.0397,6.0000,6.6011,-115.9509,-26.4505
16.2803,16.2203,16.2203,0.0530,0.1123,0.0001,240.850,178.053,14.959,6.029,-1.9601,-1.1801,0.5604,-2.4056,40.4975,9.0431,-8.0291,37.7613,6.0000,6.9375,-115.9290,-25.5495
16.4003,16.3418,16.3403,0.0533,0.1198,0.0016,241.993,179.940,15.460,6.316,-3.5584,-1.9473,0.2660,-2.8391,40.2606,9.0736,-8.6639,37.4216,6.0000,7.1548,-115.9692,-24.9884
16.5103,16.4619,16.4603,0.0455,0.1149,0.0016,242.566,178.855,13.712,5.773,-4.9697,-2.6300,-0.0264,-3.3852,39.9716,9.0709,-9.2424,37.1039,6.0000,7.1915,-116.0713,-24.8285
16.6403,16.5802,16.5803,0.0520,0.1070,-0.0001,240.959,177.685,14.612,7.479,-6.2200,-3.2438,-0.2589,-4.1929,39.5502,9.0379,-9.9210,36.7193,6.0000,7.0578,-116.2843,-25.0358
16.7403,16.6895,16.6903,0.0452,0.1138,-0.0008,240.696,177.736,16.275,7.248,-7.2416,-3.7568,-0.3858,-4.9211,39.1725,8.9996,-10.4386,36.4159,6.0000,6.8411,-116.5306,-25.5320
16.8603,16.8096,16.8103,0.0493,0.0849,-0.0007,240.538,179.790,16.499,8.026,-8.2273,-4.2689,-0.2687,-5.8920,38.6687,8.9775,-11.0541,36.0422,6.0000,6.4941,-116.9498,-26.7890
16.9503,16.9012,16.9003,0.0454,0.1091,0.0009,241.897,180.900,18.163,7.684,-7.0959,-3.6737,0.4053,-6.5108,38.3487,9.0127,-11.5110,35.7545,6.0000,6.3694,-117.4027,-27.7166
17.0603,17.0096,17.0103,0.0431,0.1149,-0.0007,242.385,181.475,17.740,7.291,-4.7250,-2.4024,0.2443,-7.0320,38.0838,9.0379,-12.0636,35.3936,6.0000,6.4452,-118.1143,-27.6147
17.1903,17.1290,17.1303,0.0575,0.1050,-0.0013,240.535,181.569,16.713,6.152,-2.7388,-1.3155,-0.6564,-7.4359,37.8853,8.9729,-12.7071,34.9529,6.0000,6.7072,-119.0712,-25.8275
17.3003,17.2410,17.2403,0.0532,0.1161,0.0007,241.595,179.611,15.798,6.722,-4.0241,-2.0953,-0.4668,-7.8897,37.6477,8.9277,-13.2428,34.5674,6.0000,6.8178,-119.9016,-24.9566
17.4103,17.3595,17.3603,0.0493,0.0926,-0.0008,242.119,179.848,14.546,7.212,-5.2483,-2.8757,0.1499,-8.4666,37.3315,8.9434,-13.7696,34.1698,6.0000,6.8226,-120.7889,-25.0836
17.5103,17.4583,17.4603,0.0410,0.1012,-0.0020,240.435,180.364,16.165,6.581,-6.1663,-3.4941,0.5168,-9.0873,36.9791,8.9948,-14.2400,33.7973,6.0000,6.7383,-121.6802,-25.9070
17.6203,17.5720,17.5703,0.0461,0.0800,0.0017,238.914,178.498,15.731,6.229,-7.0840,-4.1522,0.4570,-9.8592,36.5272,9.0331,-14.7473,33.3752,6.0000,6.5412,-122.7991,-27.1280
17.7103,17.6613,17.6603,0.0459,0.1042,0.0010,238.635,179.338,16.444,7.934,-6.2933,-3.6639,-0.5125,-10.4069,36.2100,8.9887,-15.1539,33.0199,6.0000,6.4348,-123.8858,-27.1698
17.8303,17.7707,17.7703,0.0503,0.1142,0.0004,238.055,177.803,17.628,6.636,-4.1235,-2.1977,-0.3065,-10.8954,35.9508,8.9632,-15.6833,32.5319,6.0000,6.5694,-125.5137,-26.3180
17.9503,17.8886,17.8903,0.0587,0.1181,-0.0018,238.118,176.911,16.342,7.479,-3.6416,-1.9542,0.7584,-11.3388,35.7104,9.0442,-16.1970,32.0275,6.0000,6.7964,-127.1503,-26.1330
18.0703,18.0115,18.0103,0.0577,0.0966,0.0012,238.217,178.091,17.198,6.752,-4.7915,-2.9894,0.3034,-11.9180,35.3473,9.0770,-16.6940,31.5066,6.0000,6.8400,-128.7913,-26.2604
18.1703,18.1091,18.1103,0.0554,0.1000,-0.0013,238.551,177.775,17.616,7.573,-5.5894,-3.7704,-0.2216,-12.4875,34.9592,9.0473,-17.0944,31.0597,6.0000,6.7434,-130.2312,-26.3844
18.2703,18.2223,18.2203,0.0434,0.1128,0.0020,237.662,179.898,17.968,7.603,-6.3489,-4.5830,-0.7292,-13.1233,34.4992,8.9803,-17.4816,30.6014,6.0000,6.5446,-131.7920,-26.5931
18.4003,18.3384,18.3403,0.0552,0.1147,-0.0019,239.789,178.595,17.512,6.511,-5.2309,-3.6598,0.0263,-13.8046,34.0229,8.9809,-17.9641,29.9886,6.0000,6.4981,-134.1092,-26.8055
18.5203,18.4617,18.4603,0.0559,0.0985,0.0014,238.641,178.035,18.316,6.317,-3.4965,-2.0741,0.4365,-14.2532,33.7419,9.0235,-18.3874,29.4063,6.0000,6.6925,-136.3476,-26.3724
18.6203,18.5585,18.5603,0.0521,0.0878,-0.0018,240.809,178.250,17.496,7.951,-4.2873,-3.1220,0.0185,-14.6925,33.4146,9.0212,-18.7231,28.9090,6.0000,6.7404,-138.1702,-26.1484
18.7003,18.6487,18.6503,0.0485,0.0909,-0.0016,240.137,180.286,17.403,6.978,-4.9132,-4.0247,-0.2138,-15.0931,33.0809,9.0027,-18.9800,28.5036,6.0000,6.6961,-139.6481,-26.1586
18.8003,18.7512,18.7503,0.0465,0.1177,0.0009,239.119,180.287,15.995,7.821,-5.5147,-4.9818,-0.2245,-15.6450,32.5808,8.9885,-19.2862,27.9876,6.0000,6.5612,-141.5790,-26.6012
18.9203,18.8718,18.8703,0.0448,0.0851,0.0015,238.437,179.325,16.137,9.149,-4.5860,-3.9738,0.3103,-16.2068,32.0902,9.0192,-19.6309,27.3555,6.0000,6.5587,-144.1103,-26.9133
19.0103,18.9610,18.9603,0.0479,0.1121,0.0006,239.513,178.239,17.091,7.878,-3.7855,-3.0516,-0.6461,-16.5553,31.8010,8.9741,-19.8725,26.8726,6.0000,6.6259,-146.0410,-26.1813
19.1403,19.0790,19.0803,0.0591,0.0846,-0.0013,240.016,179.348,15.659,6.551,-4.3532,-4.2950,0.1831,-17.1212,31.2420,8.9934,-20.1952,26.1626,6.0000,6.6312,-148.8020,-26.3451
19.2303,19.1716,19.1703,0.0568,0.1191,0.0013,239.357,180.422,16.361,7.879,-4.7254,-5.2262,0.4919,-17.5487,30.7613,9.0179,-20.4000,25.6629,6.0000,6.5568,-150.7680,-26.9089
19.3403,19.2899,19.2903,0.0440,0.0866,-0.0005,241.076,180.706,15.610,8.217,-4.0019,-4.2317,-0.4774,-17.9911,30.2925,8.9782,-20.6290,25.0440,6.0000,6.5680,-153.2997,-26.4707
19.4303,19.3801,19.3803,0.0421,0.1151,-0.0003,241.563,179.901,16.244,8.606,-3.5239,-3.6127,0.4917,-18.3121,29.9546,9.0174,-20.7987,24.5314,6.0000,6.6678,-155.3529,-26.4190
19.5504,19.5003,19.5004,0.0489,0.1169,-0.0000,240.239,180.077,15.842,9.568,-3.9041,-5.0417,0.1014,-18.7783,29.3573,9.0317,-20.9997,23.8400,6.0000,6.6577,-158.0531,-26.6003
19.6704,19.6184,19.6204,0.0431,0.0979,-0.0020,238.901,179.623,14.777,8.213,-4.1265,-6.2661,-0.6217,-19.2621,28.6416,8.9789,-21.1715,23.1409,6.0000,6.5223,-160.8405,-26.6774
19.7804,19.7215,19.7204,0.0515,0.0878,0.0011,240.902,178.423,16.204,6.790,-3.3676,-4.5155,0.1659,-19.6285,28.1518,9.0096,-21.3031,22.4942,6.0000,6.6055,-163.4952,-26.6133
19.8704,19.8090,19.8104,0.0563,0.0866,-0.0013,239.692,177.283,16.678,5.898,-3.1641,-4.4824,0.4796,-19.9148,27.7281,9.0394,-21.3923,21.9616,6.0000,6.6657,-165.6123,-26.6396
19.9504,19.8985,19.9004,0.0410,0.1128,-0.0019,239.910,179.440,16.598,6.445,-3.2268,-5.4862,-0.1731,-20.1733,27.2762,9.0184,-21.4575,21.4861,6.0000,6.6367,-167.4781,-26.5622
