t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
7.0301,6.9693,6.9701,0.0579,0.0522,0.0003,238.388,182.093,17.878,7.324,-1.1152,5.7183,0.0093,24.0006,33.7119,8.9986,20.5052,38.3976,6.0000,6.5518,-36.7380,-26.7413
7.0801,7.0204,7.0201,0.0507,0.0427,-0.0005,240.457,181.402,16.928,7.341,-0.5599,4.7126,0.0447,23.9738,33.9379,9.0044,20.3574,38.6586,6.0000,6.6447,-37.4707,-26.3938
7.1401,7.0795,7.0801,0.0556,0.0501,-0.0013,241.791,179.761,16.978,7.496,-0.7316,4.7189,0.1126,23.9096,34.2413,9.0086,20.1781,38.9708,6.0000,6.7160,-38.2876,-26.1308
7.1801,7.1287,7.1301,0.0404,0.0501,-0.0013,239.638,180.884,17.028,7.649,-1.2145,5.1989,0.0501,23.8479,34.4620,9.0090,20.0576,39.1783,6.0000,6.7398,-38.8019,-26.0350
7.2501,7.1910,7.1901,0.0507,0.0484,-0.0008,239.652,179.651,16.675,7.626,-1.7728,5.7370,-0.0162,23.7050,34.8812,9.0060,19.8448,39.5404,6.0000,6.7384,-39.6560,-26.0129
7.3001,7.2492,7.2501,0.0418,0.0438,-0.0004,238.167,178.393,17.031,7.353,-2.3085,6.2367,-0.0660,23.5766,35.2048,9.0019,19.6915,39.7983,6.0000,6.7057,-40.2380,-26.1107
7.3501,7.2997,7.3001,0.0449,0.0522,0.0003,238.576,178.606,16.556,7.616,-2.7383,6.6259,-0.0894,23.4272,35.5472,8.9974,19.5372,40.0556,6.0000,6.6486,-40.8025,-26.3100
7.4101,7.3504,7.3501,0.0533,0.0450,-0.0002,239.057,178.298,16.836,7.425,-3.1531,6.9915,-0.0840,23.2236,35.9781,8.9976,19.3509,40.3636,6.0000,6.5558,-41.4616,-26.7146
7.4701,7.4098,7.4101,0.0592,0.0419,0.0005,239.582,179.759,16.983,7.704,-3.4017,7.1198,0.1474,23.0497,36.3625,9.0066,19.1635,40.6710,6.0000,6.5166,-42.0665,-26.9776
7.5101,7.4606,7.4601,0.0456,0.0576,0.0016,238.856,179.637,17.182,8.078,-2.6829,6.1024,0.1368,22.9619,36.5793,9.0091,19.0379,40.8755,6.0000,6.5323,-42.4230,-26.9316
7.5701,7.5117,7.5101,0.0595,0.0474,-0.0013,240.440,180.152,17.327,7.850,-1.9902,5.1321,0.0202,22.8667,36.8528,8.9991,18.8489,41.1819,6.0000,6.6061,-42.8802,-26.5089
7.6301,7.5688,7.5701,0.0594,0.0483,-0.0002,241.492,179.547,17.450,7.565,-1.4847,4.3714,-0.3529,22.7567,37.1340,8.9834,18.6591,41.4878,6.0000,6.6641,-43.2791,-26.1091
7.6801,7.6199,7.6201,0.0509,0.0585,0.0002,239.576,180.611,17.316,7.522,-1.9801,4.8183,-0.2098,22.6389,37.3916,8.9805,18.5006,41.7425,6.0000,6.6860,-43.5816,-25.9895
7.7301,7.6703,7.6701,0.0582,0.0490,-0.0015,239.431,180.737,17.507,7.308,-2.4492,5.2342,-0.0188,22.4984,37.6691,8.9862,18.3417,41.9970,6.0000,6.6849,-43.8607,-26.0483
7.7801,7.7286,7.7301,0.0429,0.0404,0.0004,239.963,179.993,18.000,7.303,-2.9892,5.7070,0.1700,22.3358,37.9659,8.9976,18.1826,42.2513,6.0000,6.6604,-44.1191,-26.2610
7.8401,7.7805,7.7801,0.0555,0.0415,-0.0016,241.484,180.544,17.456,7.235,-3.4238,6.0842,0.2541,22.1129,38.3459,9.0102,17.9915,42.5564,6.0000,6.5982,-44.4049,-26.6522
7.8901,7.8285,7.8301,0.0570,0.0543,-0.0019,241.666,178.765,17.326,7.241,-3.8391,6.4408,0.1812,21.9275,38.6564,8.9996,17.8322,42.8107,6.0000,6.5413,-44.6088,-26.7985
7.9401,7.8782,7.8801,0.0543,0.0406,-0.0017,241.578,179.697,18.016,7.307,-3.5701,6.0357,-0.2949,21.7796,38.9201,8.9870,17.6730,43.0649,6.0000,6.5366,-44.7528,-26.6951
7.9901,7.9384,7.9401,0.0417,0.0578,-0.0007,240.992,180.449,17.561,7.247,-2.6621,4.9058,-0.1886,21.6668,39.1400,8.9875,17.5140,43.3193,6.0000,6.5879,-44.8361,-26.4761
8.0401,7.9893,7.9901,0.0433,0.0578,-0.0007,240.891,180.373,17.851,7.436,-2.0132,4.0916,0.2102,21.5580,39.3508,9.0106,17.3552,43.5738,6.0000,6.6575,-44.8806,-26.3991
8.1101,8.0487,8.0501,0.0564,0.0414,0.0013,239.929,179.806,17.874,7.708,-2.4655,4.4815,0.4263,21.3663,39.6820,9.0309,17.1334,43.9305,6.0000,6.7017,-44.9118,-26.4060
8.1601,8.1114,8.1101,0.0403,0.0419,0.0013,239.984,178.055,17.692,7.749,-3.0070,4.9755,0.1436,21.2032,39.9423,9.0302,16.9755,44.1856,6.0000,6.6948,-44.9119,-26.4280
8.2101,8.1614,8.1601,0.0408,0.0402,-0.0010,238.754,177.432,17.795,7.815,-3.4263,5.3567,-0.1213,21.0199,40.2211,9.0165,16.8182,44.4410,6.0000,6.6574,-44.8932,-26.4568
8.2601,8.2091,8.2101,0.0453,0.0506,0.0018,240.397,176.785,17.439,7.912,-3.8254,5.7205,-0.3688,20.8168,40.5180,8.9935,16.6615,44.6969,6.0000,6.5919,-44.8555,-26.5171
8.3201,8.2619,8.2601,0.0542,0.0440,0.0014,241.452,179.183,17.177,7.769,-4.2182,6.0826,-0.4675,20.5878,40.8533,8.9887,16.4745,45.0044,6.0000,6.5457,-44.7557,-26.6721
8.3801,8.3215,8.3201,0.0532,0.0450,0.0007,239.397,180.505,17.074,7.621,-3.4404,5.1362,0.0747,20.4128,41.1238,9.0007,16.2886,45.3128,6.0000,6.5819,-44.5707,-26.6307
8.4301,8.3708,8.3701,0.0522,0.0447,-0.0010,238.151,178.496,17.884,7.983,-2.6957,4.2409,0.2472,20.2853,41.3252,9.0045,16.1348,45.5703,6.0000,6.6360,-44.3723,-26.4327
8.4701,8.4191,8.4201,0.0457,0.0562,0.0001,238.645,179.210,17.881,7.701,-2.6300,4.1087,0.0088,20.1674,41.5024,9.0023,16.0124,45.7768,6.0000,6.6565,-44.2055,-26.3234
8.5301,8.4701,8.4701,0.0530,0.0599,0.0016,240.665,178.063,17.186,7.577,-3.0829,4.5652,-0.0709,19.9643,41.7948,8.9976,15.8302,46.0873,6.0000,6.6531,-43.9399,-26.2933
8.5901,8.5317,8.5301,0.0533,0.0574,0.0016,241.816,179.930,17.687,7.719,-3.5969,5.0898,-0.0713,19.7316,42.1176,8.9961,15.6498,46.3988,6.0000,6.6127,-43.6515,-26.4522
8.6401,8.5917,8.5901,0.0455,0.0574,0.0016,242.391,178.837,17.109,7.737,-4.0738,5.5837,0.0265,19.5287,42.3945,9.0057,15.5009,46.6592,6.0000,6.5732,-43.3815,-26.7182
8.7101,8.6500,8.6501,0.0520,0.0569,-0.0008,240.783,177.669,17.534,8.190,-3.6662,5.0575,0.1737,19.3019,42.7119,9.0036,15.2948,47.0252,6.0000,6.5913,-42.9100,-26.6183
8.7601,8.7093,8.7101,0.0452,0.0569,-0.0008,240.518,177.731,18.000,8.025,-2.8344,4.0326,-0.2709,19.1567,42.9168,8.9878,15.1494,47.2876,6.0000,6.6220,-42.5327,-26.3315
8.8201,8.7694,8.7701,0.0493,0.0546,0.0009,240.355,179.803,17.632,7.931,-3.1370,4.3593,-0.1099,18.9572,43.1912,8.9906,14.9771,47.6037,6.0000,6.6345,-42.0678,-26.3050
8.8701,8.8210,8.8201,0.0454,0.0546,0.0009,241.709,180.922,18.057,7.740,-3.5122,4.7887,0.1846,18.7702,43.4439,9.0036,14.8355,47.8681,6.0000,6.6211,-41.6663,-26.4886
8.9301,8.8794,8.8801,0.0431,0.0575,-0.0007,242.197,181.495,17.855,7.706,-3.9630,5.3188,0.2447,18.5291,43.7666,9.0032,14.6679,48.1867,6.0000,6.5747,-41.1568,-26.6864
9.0001,8.9388,8.9401,0.0575,0.0580,0.0007,240.351,181.577,17.740,7.672,-3.7421,5.0180,-0.3347,18.2969,44.0795,8.9883,14.4759,48.5603,6.0000,6.5856,-40.4727,-26.4934
9.0601,9.0008,9.0001,0.0532,0.0463,-0.0008,241.416,179.615,17.448,7.816,-2.9265,3.9598,0.0183,18.1179,44.3212,9.0100,14.3146,48.8821,6.0000,6.6399,-39.8417,-26.4691
9.1101,9.0593,9.0601,0.0493,0.0506,-0.0020,241.944,179.854,16.781,7.861,-3.1633,4.2646,0.3836,17.9491,44.5486,9.0215,14.1826,49.1515,6.0000,6.6530,-39.3101,-26.5240
9.1601,9.1082,9.1101,0.0410,0.0506,-0.0020,240.261,180.370,17.376,7.696,-3.5143,4.7315,0.1123,17.7639,44.7981,9.0171,14.0528,49.4220,6.0000,6.6344,-38.7673,-26.5616
9.2201,9.1718,9.1701,0.0461,0.0521,0.0010,238.737,178.504,17.065,7.569,-3.8843,5.2401,-0.2953,17.5239,45.1223,8.9918,13.9003,49.7481,6.0000,6.5758,-38.0919,-26.5704
9.2701,9.2211,9.2201,0.0459,0.0521,0.0010,238.453,179.348,17.295,7.885,-3.9925,5.3979,-0.4176,17.3436,45.3652,8.9844,13.7758,50.0211,6.0000,6.5632,-37.4808,-26.5534
9.3401,9.2805,9.2801,0.0503,0.0590,-0.0018,237.872,177.817,17.800,7.647,-3.2327,4.3301,0.1236,17.1303,45.6503,9.0128,13.6060,50.4052,6.0000,6.6232,-36.5636,-26.5680
9.4001,9.3384,9.3401,0.0587,0.0483,0.0012,237.943,176.915,17.334,7.831,-3.0885,4.1480,0.5070,16.9328,45.9186,9.0263,13.4646,50.7362,6.0000,6.6450,-35.7674,-26.6043
9.4601,9.4014,9.4001,0.0577,0.0500,-0.0013,238.046,178.085,17.762,7.689,-3.4299,4.6941,0.0151,16.7160,46.2185,9.0105,13.3272,51.0690,6.0000,6.6208,-34.9578,-26.5564
9.5101,9.4489,9.4501,0.0554,0.0564,0.0020,238.379,177.768,17.937,7.840,-3.6895,5.1282,-0.3781,16.5230,46.4898,8.9887,13.2160,51.3476,6.0000,6.5749,-34.2644,-26.5437
9.5601,9.5121,9.5101,0.0434,0.0564,0.0020,237.485,179.898,18.036,7.851,-3.8304,5.3947,-0.2253,16.3486,46.7329,8.9927,13.1077,51.6274,6.0000,6.5710,-33.5286,-26.6005
9.6301,9.5682,9.5701,0.0552,0.0493,0.0014,239.607,178.607,17.597,7.581,-3.1386,4.3065,0.3196,16.1367,47.0235,9.0117,12.9614,52.0211,6.0000,6.6249,-32.4482,-26.5500
9.6901,9.6315,9.6301,0.0559,0.0439,-0.0018,238.465,178.042,17.955,7.507,-3.1135,4.3323,0.1011,15.9387,47.3054,9.0069,12.8409,52.3603,6.0000,6.6296,-31.5186,-26.4835
9.7401,9.6783,9.6801,0.0521,0.0454,-0.0016,240.636,178.249,17.703,7.836,-3.3780,4.8567,-0.1504,15.7596,47.5693,8.9953,12.7442,52.6443,6.0000,6.6016,-30.7349,-26.4918
9.7801,9.7285,9.7301,0.0485,0.0589,0.0009,239.964,180.284,17.714,7.672,-3.6330,5.3848,-0.2434,15.6120,47.7909,8.9972,12.6693,52.8723,6.0000,6.5746,-30.0930,-26.6284
9.8301,9.7810,9.7801,0.0465,0.0589,0.0009,238.943,180.289,17.076,7.881,-3.5917,5.3732,0.2445,15.4494,48.0290,9.0072,12.5788,53.1583,6.0000,6.5844,-29.2505,-26.6832
9.8901,9.8416,9.8401,0.0448,0.0561,0.0006,238.261,179.332,16.963,8.055,-2.9905,4.2973,-0.1350,15.2651,48.2992,8.9910,12.4749,53.5030,6.0000,6.6010,-28.2168,-26.4527
9.9401,9.8908,9.8901,0.0479,0.0561,0.0006,239.339,178.243,17.420,7.773,-3.1737,4.7577,-0.2064,15.1014,48.5506,8.9948,12.3924,53.7914,6.0000,6.5982,-27.3514,-26.5022
10.0101,9.9488,9.9501,0.0591,0.0595,0.0013,239.843,179.352,16.853,7.573,-3.3789,5.3069,0.3222,14.8641,48.9279,9.0027,12.2831,54.1970,6.0000,6.5728,-26.1141,-26.6893
10.0601,10.0014,10.0001,0.0568,0.0433,-0.0005,239.183,180.424,17.175,7.860,-3.3381,5.3165,-0.1408,14.7161,49.1551,8.9955,12.2097,54.4878,6.0000,6.5921,-25.1897,-26.5348
10.1101,10.0596,10.0601,0.0440,0.0576,-0.0003,240.902,180.714,16.704,7.822,-2.8420,4.3147,0.0919,14.5684,49.3879,9.0052,12.1402,54.7797,6.0000,6.6151,-24.2608,-26.5291
10.1601,10.1098,10.1101,0.0421,0.0576,-0.0003,241.391,179.907,17.018,7.901,-3.0292,4.8950,0.1761,14.4119,49.6496,9.0080,12.0747,55.0724,6.0000,6.6090,-23.3308,-26.5833
10.2201,10.1701,10.1701,0.0489,0.0584,-0.0000,240.070,180.077,16.934,8.118,-3.2245,5.5574,-0.0946,14.2161,49.9936,8.9927,12.0016,55.4249,6.0000,6.5667,-22.1979,-26.6186
10.2801,10.2281,10.2301,0.0431,0.0439,0.0011,238.729,179.627,16.463,7.878,-3.1290,5.4709,-0.2669,14.0404,50.2926,8.9913,11.9344,55.7786,6.0000,6.5758,-21.0167,-26.5652
10.3401,10.2813,10.2801,0.0515,0.0433,-0.0013,240.729,178.432,16.995,7.561,-2.7375,4.5233,0.2490,13.8762,50.5718,9.0176,11.8734,56.1334,6.0000,6.6188,-19.8197,-26.6339
10.3901,10.3288,10.3301,0.0563,0.0564,-0.0019,239.523,177.287,17.212,7.379,-2.7740,4.8220,0.3922,13.7335,50.8335,9.0204,11.8274,56.4298,6.0000,6.6208,-18.8242,-26.6519
10.4301,10.3783,10.3801,0.0410,0.0564,-0.0019,239.742,179.443,17.182,7.485,-2.8723,5.3333,-0.0320,13.6164,51.0605,9.0075,11.7937,56.6675,6.0000,6.6005,-18.0228,-26.6149
10.5001,10.4411,10.4401,0.0502,0.0433,-0.0013,240.793,179.105,16.701,7.639,-2.9690,5.9256,-0.4981,13.4132,51.4679,8.9892,11.7416,57.0842,6.0000,6.5600,-16.5891,-26.6131
10.5601,10.4988,10.5001,0.0523,0.0594,0.0001,240.526,179.694,16.582,7.838,-2.7430,5.3691,0.0619,13.2595,51.7583,9.0087,11.7041,57.4422,6.0000,6.5984,-15.3194,-26.6353
10.6101,10.5502,10.5501,0.0562,0.0528,-0.0015,241.596,178.167,16.942,7.858,-2.5081,4.7136,0.4078,13.1318,52.0161,9.0136,11.6779,57.7411,6.0000,6.6130,-14.2640,-26.6195
10.6701,10.6087,10.6101,0.0577,0.0434,-0.0000,241.822,178.679,16.371,7.461,-2.5757,5.3724,-0.0519,12.9754,52.3617,8.9986,11.6526,58.1002,6.0000,6.5904,-12.9949,-26.5720
10.7201,10.6701,10.6701,0.0497,0.0413,-0.0006,241.303,179.873,16.450,7.638,-2.6289,6.0440,-0.3406,12.8459,52.6644,8.9961,11.6368,58.3998,6.0000,6.5647,-11.9203,-26.6604
10.7802,10.7196,10.7201,0.0546,0.0449,0.0010,239.679,179.905,17.309,7.808,-2.5051,5.7568,0.1958,12.7049,52.9743,9.0025,11.6240,58.7596,6.0000,6.5889,-10.5976,-26.6166
10.8302,10.7712,10.7702,0.0592,0.0584,0.0018,238.288,180.690,17.271,7.863,-2.3026,5.0135,-0.0639,12.5892,53.2491,8.9951,11.6187,59.0595,6.0000,6.5905,-9.4973,-26.5374
10.8802,10.8220,10.8202,0.0552,0.0598,0.0007,239.280,179.238,17.156,7.854,-2.3161,5.6195,-0.1349,12.4737,53.5519,9.0008,11.6183,59.3595,6.0000,6.5747,-8.3935,-26.6622
10.9402,10.8808,10.8802,0.0553,0.0430,-0.0000,240.023,180.673,17.238,7.485,-2.3037,6.2552,0.2687,12.3430,53.8876,9.0002,11.6243,59.7194,6.0000,6.5794,-7.0412,-26.6353
11.0002,10.9401,10.9402,0.0562,0.0520,-0.0011,239.991,180.822,16.480,7.800,-2.0934,5.1723,0.0638,12.2197,54.2135,9.0015,11.6370,59.9400,6.0000,6.4733,-5.8279,-27.1213
11.0502,10.9891,10.9902,0.0585,0.0590,-0.0000,240.408,179.854,16.252,7.810,-2.0275,5.4374,0.0045,12.1268,54.4396,9.0017,11.6455,59.6402,6.0000,6.0041,-5.3082,-29.4486
11.1002,11.0501,11.0502,0.0413,0.0590,-0.0000,239.579,180.441,16.739,8.741,-1.7772,4.0741,0.0035,12.0437,54.6115,9.0019,11.6489,59.3402,6.0000,5.5937,-4.7970,-31.8616
11.1602,11.1082,11.1102,0.0440,0.0405,-0.0016,240.589,179.002,19.260,10.586,-1.5486,2.8318,0.0026,11.9561,54.7534,9.0020,11.6463,58.9802,6.0000,5.1706,-4.2193,-34.8382
11.2102,11.1585,11.1602,0.0488,0.0468,0.0019,238.987,178.888,21.532,12.120,-1.3751,1.9130,0.0019,11.8922,54.8240,9.0021,11.6385,58.6803,6.0000,4.8693,-3.7944,-37.3573
11.2602,11.2121,11.2102,0.0416,0.0554,0.0014,239.936,178.071,22.216,14.144,-1.2126,1.0871,0.0013,11.8363,54.8557,9.0021,11.6257,58.3806,6.0000,4.6091,-3.4531,-39.8822
11.3102,11.2616,11.2602,0.0460,0.0554,0.0014,238.318,178.551,24.304,15.776,-1.0566,0.3437,0.0006,11.7881,54.8525,9.0021,11.6077,58.0811,6.0000,4.3853,-3.2349,-42.3840
11.3802,11.3200,11.3202,0.0539,0.0457,-0.0008,238.309,179.797,25.380,17.378,-0.8702,-0.4522,-0.0001,11.7340,54.7958,9.0021,11.5738,57.6625,6.0000,4.1252,-3.2369,-45.7924
11.4302,11.3694,11.3702,0.0569,0.0464,-0.0019,239.935,178.661,27.402,18.646,-0.7077,-1.0437,-0.0008,11.7057,54.7223,9.0020,11.5435,57.3641,6.0000,3.9723,-3.5551,-48.1213
11.4802,11.4182,11.4202,0.0577,0.0577,0.0019,240.832,178.747,27.567,20.953,-0.5289,-1.5750,-0.0014,11.6875,54.6245,9.0019,11.5080,57.0662,6.0000,3.8428,-4.2537,-50.3336
11.5202,11.4721,11.4702,0.0457,0.0577,0.0019,238.925,178.351,29.935,23.012,-0.3221,-2.0474,-0.0020,11.6814,54.5309,9.0018,11.4758,56.8283,6.0000,3.7540,-5.1687,-52.0048
11.5802,11.5307,11.5302,0.0466,0.0549,0.0005,239.071,177.372,32.388,24.777,-0.0165,-2.5298,-0.0028,11.6897,54.3693,9.0017,11.4214,56.4725,6.0000,3.6423,-7.3230,-54.3253
11.6402,11.5903,11.5902,0.0465,0.0531,0.0001,239.697,177.482,34.191,26.448,0.3733,-2.8969,-0.0035,11.7236,54.1893,9.0014,11.3595,56.1178,6.0000,3.5527,-10.7358,-56.3990
11.7102,11.6507,11.6502,0.0511,0.0415,-0.0005,240.767,177.815,36.234,28.429,0.8469,-3.1136,-0.0041,11.8010,53.9688,9.0011,11.2780,55.7058,6.0000,3.4726,-16.7848,-58.4492
11.7602,11.7096,11.7102,0.0432,0.0419,0.0015,239.975,177.513,36.933,29.632,1.3671,-3.1640,-0.0045,11.8824,53.8123,9.0009,11.2136,55.4128,6.0000,3.4316,-22.7074,-59.5828
11.8102,11.7617,11.7602,0.0431,0.0411,-0.0010,239.266,179.394,39.173,30.484,1.8011,-3.0970,-0.0046,11.9850,53.6613,9.0007,11.1441,55.1210,6.0000,3.4064,-29.9522,-60.3117
11.8702,11.8092,11.8102,0.0546,0.0452,-0.0014,239.055,179.574,39.215,33.219,2.2170,-2.9584,-0.0047,12.1346,53.4916,9.0004,11.0539,54.7725,6.0000,3.4018,-40.1256,-60.4348
11.9102,11.8588,11.8602,0.0462,0.0406,0.0015,238.974,181.156,39.421,32.878,2.6089,-2.7717,-0.0046,12.2494,53.3867,9.0002,10.9898,54.5412,6.0000,3.4179,-47.4585,-59.9512
11.9602,11.9117,11.9102,0.0428,0.0491,0.0015,238.018,181.188,38.525,31.135,2.9779,-2.5541,-0.0044,12.4088,53.2661,9.0000,10.9050,54.2534,6.0000,3.4638,-56.6539,-58.6448
12.0202,11.9617,11.9602,0.0574,0.0404,0.0019,238.149,181.201,34.801,29.397,3.3277,-2.3165,-0.0043,12.6226,53.1376,8.9997,10.7967,53.9101,6.0000,3.5624,-67.0083,-56.1013
12.0702,12.0120,12.0102,0.0583,0.0481,0.0013,238.318,180.917,31.381,26.517,3.6636,-2.0657,-0.0040,12.8189,53.0447,8.9996,10.7010,53.6258,6.0000,3.6854,-74.7133,-53.3321
12.1202,12.0615,12.0602,0.0544,0.0427,0.0001,238.365,180.656,29.399,23.324,3.9916,-1.8053,-0.0038,13.0315,52.9651,8.9994,10.6004,53.3432,6.0000,3.8485,-81.2095,-50.1697
12.1602,12.1102,12.1102,0.0482,0.0522,0.0011,239.105,179.271,29.627,22.086,4.3176,-1.5370,-0.0035,13.2135,52.9114,8.9992,10.5164,53.1184,6.0000,4.0093,-85.6546,-47.4778
12.2202,12.1613,12.1602,0.0515,0.0433,0.0011,239.529,178.709,29.651,22.001,4.6476,-1.2610,-0.0032,13.5065,52.8476,8.9991,10.3845,52.7834,6.0000,4.3020,-91.2062,-43.3635
12.2702,12.2213,12.2202,0.0415,0.0547,-0.0011,240.002,179.629,28.326,19.520,5.0568,-0.9189,-0.0027,13.7701,52.8105,8.9989,10.2694,52.5064,6.0000,4.5938,-94.9824,-40.0013
12.3202,12.2691,12.2702,0.0425,0.0547,-0.0011,238.858,178.051,26.340,18.067,5.4154,-0.6232,-0.0023,14.0521,52.7885,8.9988,10.1495,52.2314,6.0000,4.9291,-98.1338,-36.7892
12.3902,12.3299,12.3302,0.0504,0.0567,0.0001,239.209,179.981,23.970,15.076,5.8742,-0.2534,-0.0017,14.4805,52.7843,8.9987,9.9738,51.8499,6.0000,5.4716,-101.7226,-32.6329
12.4302,12.3803,12.3802,0.0476,0.0567,0.0001,240.947,178.302,23.473,12.817,6.2859,0.0693,-0.0011,14.7443,52.7965,8.9987,9.8693,51.6338,6.0000,5.8199,-103.4199,-30.4551
12.4902,12.4422,12.4402,0.0404,0.0597,0.0014,241.806,179.113,21.231,10.592,6.8219,0.4769,-0.0000,15.1676,52.8356,8.9988,9.7072,51.3124,6.0000,6.3946,-105.5881,-27.4627
12.5502,12.4916,12.4902,0.0504,0.0498,-0.0012,241.789,179.946,20.410,9.387,7.2864,0.8254,0.0014,15.6202,52.8978,8.9991,9.5386,50.9943,6.0000,7.0260,-107.3787,-24.8128
12.6102,12.5490,12.5502,0.0503,0.0555,0.0008,239.681,180.599,17.808,7.588,7.4923,1.0753,0.0133,16.0209,52.9440,9.0000,9.3637,50.6797,6.0000,7.6294,-108.7825,-22.7368
12.6502,12.6010,12.6002,0.0499,0.0555,0.0008,239.735,178.840,17.039,6.509,6.3340,0.6409,0.0150,16.2432,52.9579,9.0006,9.2436,50.4719,6.0000,7.9962,-109.5503,-21.6417
12.7102,12.6604,12.6602,0.0445,0.0538,0.0002,240.570,178.679,15.667,5.776,5.0170,0.1408,0.0139,16.5129,52.9543,9.0014,9.0584,50.1632,6.0000,8.4930,-110.5235,-20.3211
12.7802,12.7217,12.7202,0.0532,0.0512,0.0016,240.141,177.468,14.835,5.279,3.7795,-0.3350,0.0124,16.7365,52.9149,9.0022,8.8348,49.8077,6.0000,8.9926,-111.4624,-19.1498
12.8402,12.7818,12.7802,0.0555,0.0473,0.0006,239.610,176.907,14.078,4.700,2.6167,-0.7876,0.0107,16.8549,52.8525,9.0027,8.6367,49.5071,6.0000,9.3546,-112.1466,-18.3840
12.9002,12.8408,12.8402,0.0535,0.0557,-0.0001,241.223,178.420,13.081,4.229,1.5242,-1.2179,0.0090,16.9101,52.7650,9.0032,8.4329,49.2103,6.0000,9.6581,-112.7473,-17.7900
12.9402,12.8901,12.8902,0.0410,0.0557,-0.0001,239.511,179.481,13.171,4.014,0.6642,-1.5603,0.0075,16.9137,52.6933,9.0035,8.2940,49.0146,6.0000,9.8293,-113.1094,-17.4725
13.0102,12.9502,12.9502,0.0518,0.0445,0.0011,238.443,180.182,13.241,3.692,-0.3105,-1.9524,0.0059,16.8596,52.5435,9.0038,8.0450,48.6764,6.0000,10.0716,-113.6849,-17.0423
13.0602,13.0013,13.0002,0.0545,0.0512,0.0006,240.472,179.400,12.702,3.751,-1.0777,-2.2643,0.0046,16.7765,52.4183,9.0040,7.8627,48.4381,6.0000,10.2022,-114.0583,-16.8193
13.1102,13.0508,13.0502,0.0536,0.0529,0.0001,239.239,179.434,12.265,3.538,-1.8060,-2.5632,0.0033,16.6585,52.2787,9.0041,7.6767,48.2027,6.0000,10.2991,-114.4052,-16.6574
13.1602,13.1103,13.1102,0.0439,0.0529,0.0001,238.021,178.749,11.808,3.614,-2.6315,-2.9057,0.0019,16.5073,52.1252,9.0042,7.4873,47.9701,6.0000,10.3640,-114.7292,-16.5508
13.2302,13.1698,13.1702,0.0582,0.0546,-0.0010,239.130,179.384,12.242,3.397,-3.4071,-3.2311,0.0006,16.2431,51.8881,9.0042,7.2163,47.6493,6.0000,10.4037,-115.1497,-16.4859
13.2802,13.2192,13.2202,0.0533,0.0513,0.0009,238.601,180.630,12.471,3.432,-4.0174,-3.4899,-0.0005,16.0190,51.7037,9.0041,7.0187,47.4235,6.0000,10.3976,-115.4291,-16.4956
13.3302,13.2812,13.2802,0.0405,0.0513,0.0009,239.747,180.882,12.314,3.494,-4.7090,-3.7864,-0.0016,15.7671,51.5072,9.0040,6.8179,47.2006,6.0000,10.3644,-115.6930,-16.5493
13.4002,13.3416,13.3402,0.0533,0.0469,0.0004,240.809,179.801,12.072,3.566,-5.3588,-4.0682,-0.0027,15.3704,51.2130,9.0038,6.5314,46.8935,6.0000,10.2747,-116.0389,-16.6963
13.4402,13.3906,13.3902,0.0413,0.0516,0.0016,241.976,179.847,12.248,3.461,-5.8700,-4.2923,-0.0035,15.1219,51.0353,9.0036,6.3651,46.7205,6.0000,10.2021,-116.2251,-16.8175
13.5002,13.4418,13.4402,0.0581,0.0510,-0.0016,242.033,181.079,12.384,3.400,-6.3553,-4.5071,-0.0043,14.7212,50.7562,9.0034,6.1120,46.4645,6.0000,10.0657,-116.4900,-17.0501
13.5502,13.4986,13.5002,0.0415,0.0510,-0.0016,241.120,180.135,12.579,3.501,-6.9052,-4.7531,-0.0051,14.3629,50.5126,9.0031,5.8979,46.2543,6.0000,9.9282,-116.6981,-17.2916
13.6202,13.5591,13.5602,0.0585,0.0595,0.0000,241.202,179.741,12.093,3.496,-7.4217,-4.9868,-0.0058,13.8262,50.1557,9.0026,5.5936,45.9649,6.0000,9.7014,-116.9712,-17.7054
13.6802,13.6202,13.6202,0.0569,0.0493,-0.0014,240.954,180.010,12.030,3.596,-7.9069,-5.2089,-0.0065,13.3357,49.8358,9.0022,5.3286,45.7212,6.0000,9.4773,-117.1887,-18.1350
13.7402,13.6788,13.6802,0.0504,0.0450,0.0015,241.658,180.086,12.028,3.805,-8.3626,-5.4199,-0.0070,12.8189,49.5035,9.0018,5.0599,45.4816,6.0000,9.2277,-117.3914,-18.6394
13.7902,13.7317,13.7302,0.0583,0.0594,0.0006,241.378,181.162,11.929,3.944,-8.7212,-5.5875,-0.0073,12.3691,49.2177,9.0014,4.8333,45.2850,6.0000,9.0014,-117.5488,-19.1239
13.8402,13.7808,13.7802,0.0561,0.0506,0.0020,239.590,181.099,12.448,4.121,-9.0616,-5.7480,-0.0075,11.9031,48.9241,9.0011,4.6043,45.0912,6.0000,8.7597,-117.6958,-19.6713
13.8902,13.8422,13.8402,0.0445,0.0506,0.0020,240.155,178.924,13.259,4.331,-9.4474,-5.9317,-0.0077,11.4216,48.6231,9.0007,4.3730,44.9001,6.0000,8.5034,-117.8331,-20.2879
