t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
13.0902,13.0304,13.0302,0.0547,0.1135,0.0002,238.161,179.443,11.985,3.857,-7.9718,-7.0934,-0.1324,23.4685,51.4648,9.0183,16.7816,46.3062,6.0000,8.9553,-127.6390,-19.3400
13.2002,13.1496,13.1502,0.0425,0.0979,-0.0006,239.884,178.816,12.707,4.173,-8.6689,-7.5576,-0.1334,22.5152,50.6337,9.0036,16.2876,45.8686,6.0000,8.3829,-127.4111,-20.6141
13.3002,13.2485,13.2502,0.0413,0.0824,-0.0018,239.468,179.427,12.745,4.889,-9.1971,-7.8934,-0.1244,21.5931,49.8430,8.9913,15.8264,45.4848,6.0000,7.8077,-127.0670,-22.1158
13.3902,13.3402,13.3402,0.0422,0.0983,0.0000,238.412,178.358,13.694,5.444,-9.6376,-8.1572,-0.1039,20.7216,49.1066,8.9824,15.4020,45.1509,6.0000,7.2528,-126.6215,-23.8353
13.4902,13.4391,13.4402,0.0471,0.1090,-0.0012,238.121,178.689,15.440,6.262,-10.0936,-8.4078,-0.0472,19.7103,48.2649,8.9792,14.9208,44.7926,6.0000,6.6057,-125.9414,-26.3155
13.6002,13.5519,13.5502,0.0436,0.1028,0.0017,238.102,177.973,17.286,7.518,-9.3630,-7.7822,0.2887,18.6807,47.4089,9.0083,14.3805,44.4136,6.0000,6.0228,-124.8691,-29.4187
13.7102,13.6614,13.6602,0.0458,0.1130,0.0012,239.683,180.012,17.754,8.839,-7.1588,-6.1387,0.2409,17.8933,46.7335,9.0346,13.8294,44.0503,6.0000,5.7168,-123.4493,-31.4788
13.8302,13.7810,13.7802,0.0493,0.0934,0.0008,239.920,179.832,19.091,9.918,-4.7517,-4.4058,0.1301,17.3102,46.1953,9.0507,13.2172,43.6715,6.0000,5.6733,-121.6715,-31.9414
13.9402,13.8806,13.8802,0.0543,0.0962,0.0004,239.240,178.536,19.129,9.234,-2.8938,-3.1238,0.0198,17.0109,45.8642,9.0515,12.6466,43.3398,6.0000,5.8727,-120.0555,-30.7413
14.0402,13.9786,13.9802,0.0577,0.0950,-0.0016,240.870,177.853,17.966,8.420,-1.1545,-1.9778,-0.1101,16.9199,45.6819,9.0380,12.1208,43.0508,6.0000,6.2403,-118.7425,-28.6064
14.1302,14.0812,14.0802,0.0433,0.1092,0.0010,240.729,178.205,16.102,7.269,0.4534,-0.9662,-0.3023,16.9633,45.5973,9.0033,11.6424,42.8004,6.0000,6.7019,-117.7374,-26.1379
14.2502,14.1883,14.1902,0.0524,0.0864,-0.0019,241.466,177.202,14.493,6.236,-0.4290,-1.2931,-0.5248,16.9035,45.4387,8.9420,10.9974,42.4805,6.0000,7.2149,-116.6173,-23.6176
14.3402,14.2798,14.2802,0.0543,0.1182,-0.0004,241.927,177.952,13.809,5.415,-1.7786,-1.8758,-0.3460,16.7182,45.2594,8.9145,10.5089,42.2504,6.0000,7.4748,-115.8689,-22.5185
14.4602,14.4021,14.4002,0.0529,0.1035,0.0018,240.263,178.841,13.520,4.979,-3.4114,-2.5447,-0.1134,16.3019,44.9515,8.9018,9.8518,41.9560,6.0000,7.6659,-114.9237,-21.8237
14.5702,14.5109,14.5102,0.0534,0.0936,0.0007,240.076,180.437,13.150,4.786,-4.7585,-3.0632,0.0691,15.7663,44.6101,8.9108,9.2444,41.6979,6.0000,7.6980,-114.0757,-21.8007
14.6702,14.6107,14.6102,0.0593,0.1192,0.0005,239.846,180.491,12.938,4.745,-5.8719,-3.4651,0.2021,15.1637,44.2584,8.9326,8.6885,41.4722,6.0000,7.6196,-113.2952,-22.2140
14.7802,14.7295,14.7302,0.0443,0.0903,-0.0007,239.693,178.782,12.997,5.123,-7.0830,-3.8692,0.3125,14.3850,43.8331,8.9667,8.0733,41.2330,6.0000,7.4272,-112.4035,-23.1091
14.8902,14.8303,14.8302,0.0530,0.1124,0.0000,239.552,178.527,13.826,5.491,-7.9988,-4.1469,0.3515,13.4960,43.3744,9.0050,7.4549,41.0024,6.0000,7.1352,-111.4533,-24.4535
15.0002,14.9505,14.9502,0.0476,0.1081,0.0002,240.852,178.991,14.497,6.184,-8.9960,-4.4150,0.2905,12.5069,42.8891,9.0356,6.8337,40.7795,6.0000,6.7534,-110.4126,-26.2293
15.1203,15.0617,15.0602,0.0563,0.1066,0.0014,239.746,179.058,15.841,7.272,-9.4754,-4.4779,-0.3662,11.4132,42.3675,9.0017,6.1534,40.5439,6.0000,6.3058,-109.1273,-27.9063
15.2303,15.1704,15.1703,0.0546,0.0993,0.0002,239.000,180.218,17.281,7.955,-6.9344,-3.4811,-0.4878,10.6759,41.9942,8.9509,5.5277,40.3338,6.0000,6.1429,-107.8677,-28.1768
15.3303,15.2701,15.2703,0.0515,0.0926,-0.0002,239.500,181.156,16.889,7.836,-4.6580,-2.6212,-0.2527,10.2415,41.7436,8.9308,4.9576,40.1468,6.0000,6.2311,-106.7946,-27.5328
15.4203,15.3687,15.3703,0.0476,0.0816,-0.0016,240.015,179.668,16.391,7.616,-2.6042,-1.8727,0.1228,10.0231,41.5808,8.9481,4.4436,39.9811,6.0000,6.4920,-105.9787,-26.5061
15.5103,15.4594,15.4603,0.0405,0.0827,-0.0009,239.983,180.214,16.244,7.025,-1.6192,-1.4838,0.9572,9.8583,41.4426,9.0279,3.9291,39.8173,6.0000,6.8355,-105.3127,-25.8179
15.6003,15.5503,15.5503,0.0419,0.0990,0.0000,238.860,180.270,15.039,6.696,-2.9651,-1.7771,0.8123,9.5792,41.2801,9.0972,3.4141,39.6547,6.0000,7.0708,-104.7543,-25.5190
15.7103,15.6500,15.6503,0.0501,0.1079,-0.0002,239.362,179.901,14.172,6.187,-4.3102,-2.0535,0.4027,9.0918,41.0517,9.1369,2.7845,39.4570,6.0000,7.2053,-104.1744,-25.3577
15.8103,15.7586,15.7603,0.0411,0.0929,-0.0016,239.961,178.974,14.675,6.296,-5.6362,-2.3099,-0.0501,8.5230,40.8198,9.1301,2.2120,39.2772,6.0000,7.1942,-103.7211,-25.3403
15.9103,15.8616,15.8603,0.0480,0.1122,0.0014,238.814,177.917,14.681,6.359,-6.7257,-2.5094,-0.4112,7.8456,40.5680,9.0878,1.6399,39.0966,6.0000,7.0686,-103.3241,-25.4430
16.0303,15.9808,15.9803,0.0456,0.1177,0.0005,240.407,179.733,15.192,6.752,-7.9141,-2.7171,-0.7183,6.9020,40.2431,9.0042,0.9540,38.8776,6.0000,6.7846,-102.9126,-25.8044
16.1503,16.0997,16.1003,0.0500,0.0830,-0.0006,239.443,180.498,16.034,7.291,-8.9140,-2.8793,-0.4166,5.8703,39.9064,8.9592,0.2692,38.6550,6.0000,6.4389,-102.5771,-26.8550
16.2403,16.1899,16.1903,0.0444,0.1121,-0.0004,240.081,179.906,17.118,7.660,-7.0352,-2.3597,0.3539,5.2587,39.6999,8.9918,-0.2432,38.4848,6.0000,6.3609,-102.4365,-27.5439
16.3703,16.3086,16.3103,0.0502,0.1113,-0.0017,241.262,180.637,16.504,7.888,-4.2603,-1.6068,0.3669,4.7017,39.4902,9.0330,-0.9814,38.2327,6.0000,6.5449,-102.4602,-27.1100
16.4903,16.4323,16.4303,0.0518,0.1092,0.0020,241.431,178.626,15.749,7.291,-3.3436,-1.3187,-0.5914,4.2886,39.3292,8.9736,-1.6601,37.9923,6.0000,6.7661,-102.6509,-25.5925
16.6003,16.5389,16.5403,0.0559,0.1184,-0.0014,240.948,178.222,15.444,6.714,-4.8060,-1.6365,-0.3451,3.7473,39.1464,8.9405,-2.2794,37.7643,6.0000,6.8296,-102.9012,-25.0293
16.7203,16.6589,16.6603,0.0573,0.0807,-0.0014,241.014,177.229,15.486,6.705,-6.1906,-1.9483,0.1484,2.9986,38.9111,8.9601,-2.9515,37.5060,6.0000,6.7753,-103.2721,-25.4283
16.8003,16.7514,16.7503,0.0495,0.1059,0.0011,241.578,177.027,16.216,7.242,-7.1268,-2.1706,0.4587,2.4166,38.7345,8.9988,-3.3972,37.3278,6.0000,6.6733,-103.5874,-26.2173
16.9203,16.8622,16.8603,0.0595,0.1122,0.0019,241.800,178.853,16.454,7.963,-8.0029,-2.3888,0.1328,1.5069,38.4622,9.0122,-4.0616,37.0504,6.0000,6.4680,-104.2110,-27.2533
17.0403,16.9788,16.9803,0.0578,0.1182,-0.0015,240.380,178.835,16.873,7.776,-5.2580,-1.5858,-0.3094,0.8876,38.2756,8.9795,-4.7204,36.7601,6.0000,6.5105,-105.1068,-26.7363
17.1503,17.0991,17.1003,0.0456,0.1034,-0.0012,240.453,177.911,16.482,7.481,-3.5316,-1.0649,0.4629,0.4814,38.1528,9.0149,-5.3188,36.4817,6.0000,6.7294,-106.0577,-26.1349
17.2703,17.2111,17.2103,0.0554,0.1167,0.0008,240.446,177.666,16.160,7.475,-4.9410,-1.5326,0.2785,-0.1176,37.9666,9.0457,-5.9648,36.1637,6.0000,6.8172,-107.1220,-26.0607
17.3803,17.3307,17.3303,0.0410,0.0823,0.0004,239.799,178.569,15.952,7.373,-6.2757,-2.0148,-0.1480,-0.8073,37.7450,9.0296,-6.5499,35.8584,6.0000,6.7435,-108.1724,-26.2161
17.4703,17.4195,17.4203,0.0495,0.0842,-0.0008,241.383,179.604,16.845,7.802,-7.1684,-2.3675,-0.4261,-1.4608,37.5283,8.9913,-7.0231,35.5983,6.0000,6.5859,-109.1209,-26.5204
17.5703,17.5083,17.5103,0.0539,0.1147,-0.0020,240.024,178.636,17.891,8.024,-7.0096,-2.3345,-0.0406,-2.1270,37.3083,8.9902,-7.5426,35.2980,6.0000,6.4864,-110.3492,-26.9508
17.6903,17.6298,17.6303,0.0595,0.0984,-0.0005,239.725,180.230,17.642,7.836,-4.3438,-1.2937,0.2041,-2.6555,37.1497,9.0039,-8.1562,34.9215,6.0000,6.6338,-112.0367,-26.4361
17.7803,17.7310,17.7303,0.0415,0.0921,0.0007,239.938,179.128,17.745,7.709,-4.5353,-1.4499,-0.1302,-3.0739,37.0138,8.9932,-8.6090,34.6272,6.0000,6.7122,-113.3099,-26.0003
17.8903,17.8303,17.8303,0.0506,0.1009,-0.0000,239.458,180.824,17.428,7.662,-5.6542,-2.0487,-0.0359,-3.7067,36.7821,8.9909,-9.1529,34.2533,6.0000,6.6905,-114.8915,-26.0698
18.0003,17.9419,17.9403,0.0576,0.0897,0.0016,238.359,179.560,17.183,7.980,-6.7364,-2.6849,0.1207,-4.4541,36.4822,9.0031,-9.6855,33.8636,6.0000,6.5578,-116.5753,-26.7597
18.0903,18.0315,18.0303,0.0576,0.0995,0.0012,237.689,178.907,17.816,8.394,-6.2959,-2.5183,0.0034,-4.9821,36.2757,9.0016,-10.1122,33.5327,6.0000,6.5279,-118.1170,-26.8779
18.1903,18.1312,18.1303,0.0550,0.0974,0.0009,237.541,179.512,16.958,7.884,-4.2065,-1.4154,-0.0631,-5.4195,36.1223,8.9996,-10.5762,33.1524,6.0000,6.6462,-119.9240,-26.3410
18.2803,18.2295,18.2303,0.0459,0.0872,-0.0009,237.793,180.409,16.940,7.411,-4.9793,-2.0149,0.0272,-5.8764,35.9341,9.0018,-10.9842,32.7986,6.0000,6.6853,-121.5297,-26.1954
18.3703,18.3206,18.3203,0.0411,0.0886,0.0002,239.357,178.755,17.264,7.354,-5.8467,-2.6995,0.0009,-6.4103,35.6845,9.0014,-11.3824,32.4340,6.0000,6.6377,-123.1604,-26.3954
18.4603,18.4109,18.4103,0.0470,0.0888,0.0006,239.435,178.356,17.528,7.765,-6.6140,-3.3612,-0.0373,-6.9839,35.3966,8.9991,-11.7705,32.0585,6.0000,6.5430,-124.8767,-26.7860
18.5603,18.5006,18.5003,0.0555,0.0899,0.0003,238.843,178.950,17.010,7.961,-5.0703,-2.3369,0.0089,-7.4714,35.1758,9.0005,-12.1891,31.6286,6.0000,6.6033,-126.9248,-26.5347
18.6503,18.5912,18.5903,0.0550,0.1143,0.0009,240.933,178.379,16.354,7.853,-4.7868,-2.2737,0.0100,-7.9181,34.9548,9.0008,-12.5540,31.2306,6.0000,6.6429,-128.7620,-26.3669
18.7703,18.7116,18.7103,0.0546,0.0982,0.0012,242.093,177.953,17.233,7.464,-5.7931,-3.3487,-0.0167,-8.6157,34.5492,9.0013,-13.0222,30.6837,6.0000,6.5672,-131.2437,-26.6998
18.8603,18.8111,18.8103,0.0436,0.0939,0.0008,240.656,177.730,17.844,7.927,-5.3589,-3.1192,0.0504,-9.0827,34.2819,9.0016,-13.3590,30.2616,6.0000,6.5742,-133.2172,-26.6722
18.9703,18.9101,18.9103,0.0549,0.0953,-0.0002,241.864,177.697,17.136,7.428,-4.6640,-2.6596,-0.1254,-9.6033,33.9785,8.9918,-13.7531,29.7323,6.0000,6.6306,-135.6428,-26.3320
19.0603,19.0102,19.0103,0.0409,0.1064,-0.0001,242.557,178.454,17.261,7.293,-5.3687,-3.6476,0.1790,-10.0921,33.6416,9.0062,-14.0609,29.2886,6.0000,6.5953,-137.6280,-26.6244
19.1803,19.1197,19.1203,0.0529,0.0891,-0.0006,242.010,177.977,17.063,7.333,-5.2516,-3.7601,-0.2876,-10.7096,33.2050,8.9900,-14.4497,28.6827,6.0000,6.5683,-140.3923,-26.5844
19.2603,19.2118,19.2103,0.0400,0.1191,0.0015,240.282,177.868,16.190,7.140,-4.3657,-2.9044,0.4403,-11.0665,32.9590,9.0187,-14.6949,28.2700,6.0000,6.6351,-142.2507,-26.5725
19.3803,19.3290,19.3303,0.0487,0.1077,-0.0013,241.129,177.924,16.402,7.017,-5.0202,-4.1601,-0.1689,-11.6655,32.4660,9.0030,-15.0411,27.6388,6.0000,6.5936,-145.0197,-26.6009
19.5004,19.4414,19.4403,0.0523,0.0825,0.0010,239.341,179.860,16.241,7.005,-4.8974,-4.3067,0.0509,-12.2408,31.9677,9.0033,-15.3605,26.9936,6.0000,6.5769,-147.8883,-26.6763
19.5904,19.5322,19.5304,0.0595,0.1125,0.0018,239.898,179.760,16.192,7.413,-4.2143,-3.5268,0.0261,-12.6282,31.6290,9.0018,-15.5822,26.5012,6.0000,6.6177,-150.0381,-26.4846
19.7004,19.6488,19.6504,0.0479,0.1060,-0.0015,241.111,179.226,16.485,7.275,-4.7111,-4.9132,-0.0671,-13.1443,31.0920,9.0004,-15.8320,25.8903,6.0000,6.5609,-152.6586,-26.7187
19.8204,19.7615,19.7604,0.0548,0.0978,0.0012,241.071,179.389,16.272,7.645,-4.0659,-4.0459,-0.1421,-13.6445,30.5774,8.9880,-16.0774,25.2135,6.0000,6.5864,-155.5849,-26.4858
19.9204,19.8611,19.8604,0.0572,0.0988,0.0008,240.127,179.287,16.694,7.701,-4.1330,-4.7225,0.2097,-14.0614,30.0875,9.0084,-16.2601,24.6420,6.0000,6.5802,-157.9957,-26.7113
