t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
13.4502,13.3910,13.3902,0.0504,0.1058,0.0008,240.003,179.441,17.752,7.137,-0.7563,3.8888,-0.3659,14.0600,56.6920,8.9728,8.8967,51.9240,6.0000,7.6155,-132.7209,-22.5589
13.5502,13.4997,13.5002,0.0405,0.1182,-0.0005,239.999,179.459,16.599,6.167,-1.8876,2.0411,-0.2601,13.8675,56.8883,8.9473,8.8872,51.3241,6.0000,8.0134,-138.1665,-21.1831
13.6702,13.6219,13.6202,0.0490,0.1142,0.0017,240.020,179.472,15.373,5.373,-2.8546,0.1428,-0.1384,13.5302,56.9154,8.9300,8.7985,50.6102,6.0000,8.3962,-143.1074,-20.0459
13.7902,13.7414,13.7402,0.0424,0.1129,0.0011,240.048,179.480,14.068,4.719,-3.6347,-1.5924,-0.0384,13.0983,56.7334,8.9249,8.6082,49.9165,6.0000,8.6576,-146.6184,-19.3776
13.9102,13.8619,13.8602,0.0479,0.0984,0.0016,240.050,179.481,12.680,4.167,-4.2800,-3.1598,0.0412,12.5881,56.3625,8.9294,8.3203,49.2572,6.0000,8.7776,-148.9988,-19.1317
14.0102,13.9616,13.9602,0.0475,0.1174,0.0013,239.967,179.482,11.834,3.872,-4.7454,-4.3390,0.0933,12.1115,55.9234,8.9389,8.0101,48.7440,6.0000,8.7618,-150.2713,-19.2338
14.1302,14.0789,14.0802,0.0410,0.1175,-0.0014,239.952,179.480,12.953,4.318,-5.2472,-5.6053,0.1400,11.4845,55.2575,8.9554,7.5602,48.1827,6.0000,8.5996,-150.9938,-19.7300
14.2502,14.1987,14.2002,0.0483,0.1176,-0.0015,239.949,179.476,14.229,4.918,-5.7158,-6.7139,0.1697,10.8009,54.4578,8.9756,7.0343,47.6918,6.0000,8.2815,-150.9038,-20.6728
14.3702,14.3213,14.3202,0.0486,0.0833,0.0011,239.964,179.464,15.551,5.690,-6.1780,-7.6673,0.1804,10.0618,53.5429,8.9971,6.4435,47.2814,6.0000,7.8130,-149.9832,-22.1490
14.4602,14.4101,14.4102,0.0491,0.0834,-0.0002,239.976,179.450,16.631,6.440,-6.5357,-8.2798,0.1706,9.4698,52.7924,9.0121,5.9650,47.0316,6.0000,7.3691,-148.6893,-23.6924
14.5602,14.5003,14.5002,0.0515,0.1073,0.0000,239.966,179.434,17.944,7.448,-6.9146,-8.8008,0.1259,8.7719,51.9054,9.0208,5.4053,46.8164,6.0000,6.7909,-146.5189,-25.9398
14.6702,14.6121,14.6102,0.0546,0.1091,0.0019,239.980,179.413,19.902,9.052,-6.3657,-8.1377,-0.2274,8.0904,51.0304,8.9967,4.7649,46.6590,6.0000,6.2379,-142.7409,-28.1947
14.7702,14.7218,14.7202,0.0462,0.1130,0.0015,239.992,179.400,21.404,10.356,-4.4872,-6.1303,-0.2073,7.6510,50.4256,8.9764,4.1692,46.5901,6.0000,5.9545,-137.7681,-29.4465
14.8902,14.8396,14.8402,0.0431,0.1000,-0.0007,239.999,179.394,22.093,10.954,-2.3637,-4.2008,-0.1276,7.3564,49.9106,8.9607,3.4499,46.6023,6.0000,5.8938,-130.2609,-29.6056
15.0002,14.9413,14.9402,0.0523,0.0976,0.0011,240.000,179.394,21.822,10.657,-0.6653,-2.9375,-0.0444,7.3012,49.5981,8.9569,2.7983,46.7040,6.0000,6.0959,-122.7287,-28.4872
15.0903,15.0415,15.0402,0.0415,0.1187,0.0012,239.974,179.400,20.745,9.675,0.9663,-1.9552,0.0579,7.4019,49.4293,8.9637,2.2650,46.7873,6.0000,6.4743,-117.2239,-26.7461
15.2103,15.1586,15.1603,0.0498,0.1152,-0.0017,239.949,179.417,18.045,7.687,1.8042,-1.3626,0.5278,7.6080,49.2609,9.0144,1.5459,46.8081,6.0000,7.1842,-112.0409,-24.3615
15.3403,15.2803,15.2803,0.0569,0.0898,0.0001,239.925,179.436,15.323,6.090,-0.3407,-1.8510,0.4270,7.5652,49.0208,9.0697,0.7724,46.7140,6.0000,7.7873,-108.7690,-22.8024
15.4203,15.3703,15.3703,0.0432,0.1187,-0.0000,239.935,179.447,13.721,5.261,-1.7928,-2.1604,0.3019,7.4038,48.8442,9.0921,0.3072,46.5966,6.0000,8.0454,-107.5861,-22.2024
15.5403,15.4911,15.4903,0.0443,0.0908,0.0008,240.062,179.461,13.129,4.888,-3.5348,-2.5308,0.1368,6.9888,48.5424,9.1094,-0.3643,46.3384,6.0000,8.2672,-106.6752,-21.7053
15.6403,15.5902,15.5903,0.0496,0.0898,-0.0001,240.060,179.471,13.750,5.063,-4.8286,-2.8240,0.0094,6.5004,48.2585,9.1098,-0.8908,46.0514,6.0000,8.3021,-106.6156,-21.6131
15.7303,15.6810,15.6803,0.0445,0.0854,0.0007,240.054,179.475,14.433,5.325,-5.8783,-3.0893,-0.0952,5.9618,47.9777,9.1003,-1.3322,45.7409,6.0000,8.2202,-107.0407,-21.7689
15.8203,15.7696,15.7703,0.0450,0.0927,-0.0006,240.042,179.473,15.132,5.647,-6.8247,-3.3663,-0.1892,5.3390,47.6718,9.0824,-1.7376,45.3845,6.0000,8.0354,-107.9051,-22.1600
15.9303,15.8708,15.8703,0.0514,0.0829,0.0006,240.029,179.464,15.976,6.111,-7.7601,-3.6990,-0.2799,4.4765,47.2608,9.0508,-2.1773,44.8929,6.0000,7.6776,-109.5854,-22.9978
16.0103,15.9589,15.9603,0.0422,0.1088,-0.0013,240.026,179.450,16.873,6.668,-8.4996,-4.0310,-0.3461,3.7877,46.9335,9.0225,-2.4544,44.5012,6.0000,7.3332,-111.2829,-23.9052
16.1203,16.0709,16.0703,0.0495,0.0965,0.0007,240.026,179.430,18.350,7.694,-9.2713,-4.4934,-0.3834,2.7713,46.4406,8.9837,-2.7716,43.9230,6.0000,6.7622,-114.4243,-25.7082
16.2303,16.1713,16.1703,0.0581,0.1156,0.0010,240.014,179.411,19.868,8.909,-8.2397,-3.9280,-0.0835,1.8878,46.0237,8.9752,-3.0099,43.3080,6.0000,6.3228,-119.0056,-27.5602
16.3403,16.2921,16.2903,0.0462,0.1150,0.0018,240.004,179.402,20.975,9.907,-5.7644,-2.2699,0.0262,1.2520,45.7740,8.9779,-3.1652,42.6670,6.0000,6.1479,-125.1214,-28.4462
16.4603,16.4101,16.4103,0.0444,0.0919,-0.0002,240.000,179.402,21.062,10.014,-3.6710,-0.5618,0.0869,0.7999,45.6980,8.9879,-3.2368,41.9512,6.0000,6.2469,-132.8670,-28.0583
16.5703,16.5101,16.5103,0.0552,0.1142,-0.0002,240.005,179.408,20.383,9.413,-2.2660,0.8510,0.1128,0.5632,45.8065,9.0004,-3.2519,41.2916,6.0000,6.6108,-139.7951,-26.5049
16.6903,16.6308,16.6303,0.0586,0.1186,0.0005,240.037,179.422,18.229,7.785,-1.4559,1.5598,0.0582,0.3788,45.9753,9.0081,-3.3577,40.5801,6.0000,7.2027,-145.2848,-24.2401
16.8003,16.7513,16.7503,0.0435,0.1100,0.0010,240.069,179.434,15.902,6.315,-2.3338,-0.3759,0.0177,0.1226,45.9347,9.0101,-3.5436,39.9473,6.0000,7.6231,-148.5075,-22.8368
16.9103,16.8612,16.8603,0.0416,0.1134,0.0009,240.065,179.440,14.047,5.332,-3.0177,-1.9759,-0.0031,-0.2090,45.7181,9.0098,-3.8112,39.3445,6.0000,7.9005,-150.5138,-21.9866
17.0403,16.9814,16.9803,0.0565,0.0839,0.0011,239.934,179.447,13.337,4.929,-3.6745,-3.5354,-0.0179,-0.6864,45.2596,9.0075,-4.2262,38.6850,6.0000,8.0351,-151.7122,-21.5821
17.1303,17.0711,17.0703,0.0525,0.0985,0.0008,239.945,179.454,14.038,5.161,-4.1274,-4.5822,-0.0251,-1.0665,44.8279,9.0052,-4.5713,38.2700,6.0000,8.0052,-151.8902,-21.6497
17.2303,17.1686,17.1703,0.0594,0.1016,-0.0017,239.941,179.456,14.947,5.543,-4.6080,-5.6259,-0.0296,-1.5344,44.2513,9.0022,-5.0047,37.8555,6.0000,7.8564,-151.5254,-22.0593
17.3403,17.2806,17.2803,0.0525,0.1128,0.0003,239.955,179.451,15.990,6.094,-5.1271,-6.6327,-0.0303,-2.1036,43.5131,8.9989,-5.5348,37.4632,6.0000,7.5584,-150.4468,-22.9535
17.4503,17.4000,17.4003,0.0453,0.1079,-0.0003,239.972,179.438,17.253,6.925,-5.7040,-7.5636,-0.0241,-2.7312,42.6817,8.9963,-6.1120,37.1441,6.0000,7.1299,-148.6005,-24.4013
17.5703,17.5088,17.5103,0.0513,0.0997,-0.0015,239.963,179.421,18.735,8.060,-6.2623,-8.2593,0.0048,-3.4640,41.7135,9.0017,-6.7835,36.8859,6.0000,6.5648,-145.4933,-26.7195
17.6703,17.6102,17.6103,0.0509,0.1118,-0.0001,239.975,179.410,20.161,9.288,-5.0570,-6.8286,0.1025,-3.9442,41.0582,9.0113,-7.3666,36.7462,6.0000,6.2557,-141.5645,-28.2586
17.7803,17.7291,17.7303,0.0489,0.1087,-0.0012,239.987,179.405,21.044,10.117,-3.0134,-4.6954,0.0511,-4.2760,40.5400,9.0169,-8.0222,36.6744,6.0000,6.1513,-135.9004,-28.8442
17.9003,17.8403,17.8403,0.0554,0.1027,-0.0000,239.994,179.406,20.975,10.052,-1.1832,-3.0866,-0.0014,-4.4087,40.1753,9.0165,-8.7413,36.6952,6.0000,6.3042,-128.7733,-28.0748
18.0103,17.9513,17.9503,0.0537,0.0832,0.0010,239.998,179.413,20.157,9.269,0.5718,-1.8246,-0.0569,-4.3291,39.9840,9.0095,-9.3920,36.8034,6.0000,6.6759,-122.1394,-26.3145
18.0903,18.0410,18.0403,0.0442,0.1052,0.0007,239.979,179.423,18.977,8.223,1.9362,-1.0225,-0.1324,-4.1993,39.8939,8.9907,-9.8665,36.8746,6.0000,7.0668,-118.0542,-24.5843
18.2103,18.1499,18.1503,0.0541,0.0977,-0.0004,239.962,179.435,17.121,6.825,0.1095,-1.5596,-0.2415,-4.1953,39.7046,8.9624,-10.5855,36.8954,6.0000,7.5675,-113.7402,-22.6228
18.3103,18.2485,18.2503,0.0592,0.1053,-0.0019,239.938,179.443,15.525,5.853,-1.5156,-2.0023,-0.1476,-4.3693,39.4985,8.9489,-11.1820,36.8336,6.0000,7.8725,-111.3764,-21.5921
18.4103,18.3590,18.3603,0.0423,0.0936,-0.0013,239.941,179.447,13.908,5.040,-3.1327,-2.4174,-0.0555,-4.6889,39.2552,8.9437,-11.7668,36.7010,6.0000,8.0654,-109.8549,-21.0087
18.5203,18.4588,18.4603,0.0564,0.0841,-0.0015,239.997,179.447,12.814,4.516,-4.4564,-2.7544,0.0157,-5.1922,38.9487,8.9460,-12.3865,36.4754,6.0000,8.1438,-108.9611,-20.8148
18.6103,18.5515,18.5503,0.0574,0.1176,0.0012,240.060,179.454,13.481,4.795,-5.5355,-3.0412,0.0696,-5.7103,38.6694,8.9532,-12.8680,36.2314,6.0000,8.1032,-108.7991,-20.9793
18.7303,18.6687,18.6703,0.0515,0.1111,-0.0016,240.063,179.455,14.585,5.286,-6.8179,-3.4199,0.1262,-6.5336,38.2570,8.9685,-13.4637,35.8281,6.0000,7.9058,-109.3041,-21.6505
18.8403,18.7906,18.7903,0.0400,0.0998,0.0003,240.050,179.449,15.831,5.979,-7.9304,-3.8175,0.1636,-7.4053,37.8369,8.9864,-13.9538,35.3868,6.0000,7.5873,-110.5052,-22.7582
18.9403,18.8884,18.8903,0.0493,0.1061,-0.0020,240.037,179.439,16.960,6.746,-8.7313,-4.1804,0.1745,-8.2817,37.4167,9.0037,-14.3454,34.9327,6.0000,7.1919,-112.2709,-24.2412
19.0503,19.0018,19.0003,0.0450,0.0804,0.0014,240.026,179.423,18.418,7.892,-9.4783,-4.6303,0.1289,-9.3165,36.9115,9.0120,-14.7100,34.3831,6.0000,6.6570,-115.1087,-26.4180
19.1403,19.0911,19.0903,0.0493,0.1057,0.0008,240.040,179.410,19.813,9.032,-8.4220,-4.0502,-0.2017,-10.0555,36.5590,8.9942,-14.9524,33.9009,6.0000,6.3066,-118.4869,-27.8331
19.2503,19.1998,19.2003,0.0453,0.0910,-0.0006,240.030,179.400,20.945,9.962,-6.1184,-2.5569,-0.1624,-10.7300,36.2778,8.9765,-15.1759,33.2803,6.0000,6.1134,-123.9832,-28.6072
19.3503,19.3018,19.3003,0.0452,0.1129,0.0015,240.024,179.398,21.193,10.134,-4.2661,-1.1504,-0.0879,-11.1495,36.1697,8.9682,-15.3066,32.6951,6.0000,6.1587,-129.8855,-28.2891
19.4704,19.4208,19.4203,0.0403,0.0827,0.0004,240.019,179.404,20.544,9.500,-2.4462,0.5240,0.0266,-11.4531,36.2241,8.9710,-15.3696,31.9785,6.0000,6.4773,-137.3063,-26.8058
19.5704,19.5103,19.5104,0.0566,0.1005,-0.0000,240.020,179.415,19.489,8.580,-1.3520,1.7539,0.1502,-11.5836,36.4014,8.9951,-15.3833,31.3789,6.0000,6.9567,-142.8859,-25.0404
19.6704,19.6192,19.6204,0.0488,0.0955,-0.0012,240.039,179.432,17.423,7.171,-1.6478,0.8125,0.4004,-11.7516,36.4750,9.0343,-15.4645,30.7847,6.0000,7.4250,-146.8658,-23.6891
19.7704,19.7201,19.7204,0.0474,0.0922,-0.0003,240.064,179.444,15.646,6.158,-2.3299,-0.7656,0.2876,-11.9874,36.3915,9.0624,-15.6161,30.2046,6.0000,7.7833,-149.5942,-22.7577
19.8704,19.8223,19.8204,0.0408,0.1095,0.0019,240.059,179.450,14.039,5.355,-2.9223,-2.2055,0.1682,-12.2821,36.1646,9.0787,-15.8362,29.6468,6.0000,8.0217,-151.3855,-22.1685
19.9804,19.9302,19.9304,0.0455,0.1144,-0.0001,239.942,179.453,12.833,4.792,-3.5013,-3.6345,0.0461,-12.6670,35.7655,9.0838,-16.1533,29.0685,6.0000,8.1406,-152.5106,-21.8663
