t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
13.4502,13.3894,13.3902,0.0579,0.0941,-0.0008,238.480,182.157,18.679,6.759,-0.7563,3.8888,-0.3659,14.0600,56.6920,8.9728,8.8967,51.9240,6.0000,7.6155,-132.7209,-22.5589
13.5502,13.4905,13.4902,0.0507,0.1044,0.0003,240.544,181.478,16.713,6.004,-1.7966,2.2062,-0.2711,13.8675,56.8883,8.9473,8.8872,51.3241,6.0000,8.0134,-138.1665,-21.1831
13.6602,13.5997,13.6002,0.0556,0.0853,-0.0005,241.896,179.844,15.850,5.546,-2.7080,0.4482,-0.1572,13.5622,56.9214,8.9310,8.8098,50.6692,6.0000,8.3686,-142.7554,-20.1220
13.7402,13.6889,13.6902,0.0404,0.1003,-0.0013,239.757,180.970,15.045,5.218,-3.3287,-0.8897,-0.0775,13.2886,56.8333,8.9257,8.6996,50.2022,6.0000,8.5649,-145.3071,-19.6025
13.8602,13.8011,13.8002,0.0507,0.1031,0.0009,239.788,179.739,13.443,4.642,-3.9713,-2.3971,0.0039,12.8093,56.5387,8.9265,8.4518,49.5268,6.0000,8.7456,-148.1320,-19.1849
13.9602,13.9094,13.9102,0.0418,0.0968,-0.0008,238.300,178.479,12.478,4.026,-4.5194,-3.7637,0.0688,12.3553,56.1569,8.9336,8.1729,48.9960,6.0000,8.7832,-149.7185,-19.1485
14.0602,14.0098,14.0102,0.0449,0.0876,-0.0004,238.598,178.694,12.161,4.188,-4.9604,-4.8861,0.1148,11.8573,55.6634,8.9452,7.8325,48.5023,6.0000,8.7133,-150.6712,-19.3898
14.1602,14.1006,14.1002,0.0533,0.1044,0.0003,239.081,178.388,13.086,4.356,-5.3269,-5.8010,0.1461,11.3188,55.0694,8.9602,7.4354,48.0530,6.0000,8.5345,-151.0468,-19.9214
14.2702,14.2100,14.2102,0.0592,0.0900,-0.0002,239.613,179.848,14.141,4.954,-5.7542,-6.7993,0.1714,10.6816,54.3128,8.9791,6.9401,47.6175,6.0000,8.2137,-150.8097,-20.8786
14.3602,14.3108,14.3102,0.0456,0.0838,0.0005,238.903,179.717,15.273,5.767,-6.1391,-7.5938,0.1804,10.1255,53.6231,8.9953,6.4949,47.3123,6.0000,7.8575,-150.0936,-22.0025
14.4602,14.4018,14.4002,0.0595,0.1152,0.0016,240.500,180.217,16.463,6.340,-6.4951,-8.2162,0.1728,9.4698,52.7924,9.0121,5.9650,47.0316,6.0000,7.3691,-148.6893,-23.6924
14.5802,14.5190,14.5202,0.0594,0.0947,-0.0013,241.546,179.588,18.532,7.610,-7.0025,-8.9032,0.1025,8.6331,51.7294,9.0172,5.2905,46.7815,6.0000,6.6722,-145.9628,-26.4035
14.6802,14.6201,14.6202,0.0509,0.0966,-0.0002,239.644,180.632,20.300,9.176,-6.2003,-7.9503,-0.2307,8.0385,50.9620,8.9945,4.7057,46.6489,6.0000,6.1999,-142.3083,-28.3597
14.7802,14.7204,14.7202,0.0582,0.1170,0.0002,239.511,180.745,21.943,10.121,-4.4872,-6.1303,-0.2073,7.6168,50.3745,8.9747,4.1093,46.5872,6.0000,5.9379,-137.1970,-29.5180
14.8902,14.8387,14.8402,0.0429,0.0980,-0.0015,240.052,179.994,23.244,10.658,-2.3637,-4.2008,-0.1276,7.3564,49.9106,8.9607,3.4499,46.6023,6.0000,5.8938,-130.2609,-29.6056
15.0002,14.9407,14.9402,0.0555,0.0808,0.0004,241.576,180.545,22.147,10.138,-0.6653,-2.9375,-0.0444,7.3012,49.5981,8.9569,2.7983,46.7040,6.0000,6.0959,-122.7287,-28.4872
15.0903,15.0287,15.0302,0.0570,0.0830,-0.0016,241.741,178.772,20.879,9.154,0.8081,-2.0433,0.0456,7.4019,49.4293,8.9637,2.2650,46.7873,6.0000,6.4743,-117.2239,-26.7461
15.1803,15.1183,15.1203,0.0543,0.1086,-0.0019,241.639,179.717,19.518,7.714,2.1768,-1.3148,0.2413,7.5761,49.3071,8.9988,1.7259,46.8126,6.0000,7.0145,-113.1028,-24.8526
15.2803,15.2286,15.2303,0.0417,0.0812,-0.0017,241.023,180.490,16.366,6.131,0.5233,-1.6603,0.4895,7.6203,49.1393,9.0469,1.1276,46.7724,6.0000,7.5366,-110.0428,-23.4200
15.3703,15.3195,15.3203,0.0433,0.1156,-0.0007,240.927,180.425,14.854,5.422,-1.0021,-1.9930,0.3722,7.5161,48.9570,9.0791,0.5967,46.6752,6.0000,7.8944,-108.2626,-22.5496
15.5003,15.4389,15.4403,0.0564,0.1123,-0.0013,240.062,179.863,13.273,4.820,-2.8349,-2.3804,0.2044,7.1489,48.6478,9.1058,-0.1447,46.4352,6.0000,8.2153,-106.8645,-21.8220
15.6103,15.5616,15.5603,0.0403,0.0829,0.0013,240.128,178.125,13.915,5.059,-4.4549,-2.7365,0.0464,6.6596,48.3468,9.1110,-0.7365,46.1441,6.0000,8.3057,-106.5727,-21.6114
15.7003,15.6516,15.6503,0.0408,0.0838,0.0013,238.904,177.507,14.637,5.322,-5.5401,-3.0000,-0.0614,6.1511,48.0741,9.1044,-1.1888,45.8497,6.0000,8.2592,-106.8503,-21.6916
15.7903,15.7393,15.7403,0.0453,0.0803,-0.0010,240.536,176.862,14.945,5.653,-6.5204,-3.2721,-0.1591,5.5554,47.7767,9.0892,-1.6068,45.5082,6.0000,8.1081,-107.5677,-22.0023
15.8903,15.8321,15.8303,0.0542,0.1012,0.0018,241.581,179.259,15.277,5.853,-7.4004,-3.5620,-0.2455,4.8022,47.4153,9.0634,-2.0250,45.0784,6.0000,7.8238,-108.8911,-22.6431
16.0003,15.9416,15.9403,0.0532,0.0881,0.0014,239.513,180.569,16.051,6.261,-8.3436,-3.9540,-0.3330,3.8764,46.9759,9.0262,-2.4218,44.5516,6.0000,7.3799,-111.0459,-23.7759
16.0903,16.0310,16.0303,0.0522,0.0901,0.0007,238.276,178.542,18.002,7.337,-9.0077,-4.3169,-0.3804,3.0540,46.5793,8.9921,-2.6927,44.0848,6.0000,6.9255,-113.4606,-25.1346
16.1803,16.1293,16.1303,0.0457,0.0894,-0.0010,238.757,179.233,19.725,8.327,-9.0954,-4.4400,-0.1564,2.2576,46.1934,8.9771,-2.9117,43.5914,6.0000,6.4899,-116.7157,-26.8101
16.2803,16.2203,16.2203,0.0530,0.1123,0.0001,240.766,178.074,20.164,9.234,-7.1859,-3.2581,-0.0289,1.5697,45.8889,8.9754,-3.0910,43.0192,6.0000,6.2108,-121.6199,-28.1053
16.4003,16.3418,16.3403,0.0533,0.1198,0.0016,241.909,179.936,21.436,10.061,-4.8367,-1.5579,0.0557,0.9977,45.7104,8.9822,-3.2139,42.3104,6.0000,6.1607,-128.9141,-28.4275
16.5103,16.4619,16.4603,0.0455,0.1149,0.0016,242.483,178.848,20.274,9.682,-2.9314,0.1471,0.1026,0.6736,45.7265,8.9934,-3.2376,41.6513,6.0000,6.3740,-136.1764,-27.5048
16.6403,16.5802,16.5803,0.0520,0.1070,-0.0001,240.918,177.691,19.069,8.770,-1.4303,1.8082,0.1151,0.4671,45.9306,9.0061,-3.3012,40.8746,6.0000,6.9685,-143.2950,-25.0947
16.7403,16.6895,16.6903,0.0452,0.1138,-0.0008,240.667,177.766,17.436,7.124,-1.9153,0.5671,0.0338,0.2724,45.9798,9.0094,-3.4319,40.2894,6.0000,7.4107,-146.9252,-23.5262
16.8603,16.8096,16.8103,0.0493,0.0849,-0.0007,240.511,179.847,14.909,5.845,-2.7186,-1.2692,0.0053,-0.0496,45.8372,9.0102,-3.6797,39.6141,6.0000,7.7927,-149.7322,-22.3111
16.9503,16.9012,16.9003,0.0454,0.1091,0.0009,241.871,180.969,13.901,5.046,-3.2452,-2.5169,-0.0088,-0.3465,45.5992,9.0093,-3.9278,39.1347,6.0000,7.9644,-151.0258,-21.7966
17.0603,17.0096,17.0103,0.0431,0.1149,-0.0007,242.228,181.551,13.826,4.921,-3.8284,-3.8958,-0.0207,-0.7674,45.1714,9.0070,-4.2990,38.5896,6.0000,8.0371,-151.7935,-21.5729
17.1903,17.1290,17.1303,0.0575,0.1050,-0.0013,240.381,181.642,14.644,5.204,-4.4176,-5.2233,-0.0282,-1.3416,44.4935,9.0034,-4.8254,38.0150,6.0000,7.9302,-151.7408,-21.8520
17.3003,17.2410,17.2403,0.0532,0.1161,0.0007,241.460,179.678,15.468,5.849,-4.9383,-6.2836,-0.0306,-1.8900,43.7931,9.0001,-5.3361,37.5977,6.0000,7.6825,-150.9232,-22.5703
17.4103,17.3595,17.3603,0.0493,0.0926,-0.0008,242.003,179.902,16.169,6.687,-5.5090,-7.2728,-0.0273,-2.4961,42.9938,8.9971,-5.8973,37.2513,6.0000,7.2999,-149.3672,-23.8024
17.5103,17.4583,17.4603,0.0410,0.1012,-0.0020,240.324,180.403,17.975,7.403,-6.0038,-7.9623,-0.0152,-3.0992,42.1950,8.9959,-6.4431,37.0029,6.0000,6.8467,-147.2236,-25.4806
17.6203,17.5720,17.5703,0.0461,0.0800,0.0017,238.800,178.523,19.209,8.567,-5.7128,-7.5833,0.1138,-3.7251,41.3627,9.0070,-7.0729,36.8073,6.0000,6.3845,-143.6912,-27.5929
17.7103,17.6613,17.6603,0.0459,0.1042,0.0010,238.529,179.364,20.304,9.763,-4.2131,-5.9067,0.0828,-4.0886,40.8468,9.0140,-7.6039,36.7101,6.0000,6.1898,-139.6460,-28.6168
17.8303,17.7707,17.7703,0.0503,0.1142,0.0004,237.957,177.832,21.359,9.906,-2.3398,-4.0690,0.0323,-4.3598,40.3654,9.0176,-8.3221,36.6705,6.0000,6.1821,-133.0008,-28.6938
17.9503,17.8886,17.8903,0.0587,0.1181,-0.0018,238.033,176.929,20.572,9.817,-0.3753,-2.4715,-0.0260,-4.3957,40.0737,9.0141,-9.0387,36.7344,6.0000,6.4462,-125.7253,-27.3779
18.0703,18.0115,18.0103,0.0577,0.0966,0.0012,238.135,178.108,19.913,8.534,1.4914,-1.2714,-0.0924,-4.2243,39.9184,8.9968,-9.7472,36.8610,6.0000,6.9709,-118.9743,-25.0015
18.1703,18.1091,18.1103,0.0554,0.1000,-0.0013,238.450,177.804,18.301,7.330,0.8025,-1.3585,-0.2793,-4.1697,39.7753,8.9703,-10.3456,36.8999,6.0000,7.4160,-114.9732,-23.1802
18.2703,18.2223,18.2203,0.0434,0.1128,0.0020,237.526,179.950,16.481,6.144,-1.0440,-1.8773,-0.1750,-4.2814,39.5857,8.9532,-10.9443,36.8669,6.0000,7.7636,-112.2095,-21.9463
18.4003,18.3384,18.3403,0.0552,0.1147,-0.0019,239.648,178.664,14.249,4.996,-2.8515,-2.3461,-0.0712,-4.6508,39.2811,8.9439,-11.7091,36.7174,6.0000,8.0513,-109.9735,-21.0489
18.5203,18.4617,18.4603,0.0559,0.0985,0.0014,238.557,178.096,13.268,4.375,-4.4564,-2.7544,0.0157,-5.1922,38.9487,8.9460,-12.3865,36.4754,6.0000,8.1438,-108.9611,-20.8148
18.6203,18.5585,18.5603,0.0521,0.0878,-0.0018,240.789,178.310,13.876,4.903,-5.6490,-3.0726,0.0750,-5.7734,38.6368,8.9543,-12.9198,36.2011,6.0000,8.0930,-108.8092,-21.0152
18.7003,18.6487,18.6503,0.0485,0.0909,-0.0016,240.124,180.348,14.681,5.146,-6.6162,-3.3562,0.1180,-6.3146,38.3644,8.9642,-13.3203,35.9369,6.0000,7.9702,-109.1004,-21.4328
18.8003,18.7512,18.7503,0.0465,0.1177,0.0009,239.092,180.352,15.095,5.780,-7.5780,-3.6814,0.1535,-7.0764,37.9945,8.9796,-13.7824,35.5547,6.0000,7.7178,-109.9837,-22.2966
18.9203,18.8718,18.8703,0.0448,0.0851,0.0015,238.393,179.383,16.333,6.804,-8.5803,-4.1048,0.1744,-8.1006,37.5039,9.0003,-14.2715,35.0272,6.0000,7.2786,-111.8615,-23.9043
19.0103,18.9610,18.9603,0.0479,0.1121,0.0006,239.458,178.283,17.953,7.493,-9.2235,-4.4595,0.1605,-8.9362,37.0986,9.0138,-14.5859,34.5885,6.0000,6.8602,-113.9501,-25.5923
19.1403,19.0790,19.0803,0.0591,0.0846,-0.0013,239.974,179.374,19.150,8.739,-8.6365,-4.1786,-0.1994,-10.0555,36.5590,8.9942,-14.9524,33.9009,6.0000,6.3066,-118.4869,-27.8331
19.2303,19.1716,19.1703,0.0568,0.1191,0.0013,239.306,180.437,20.514,9.873,-6.7336,-2.9787,-0.1799,-10.6251,36.3163,8.9791,-15.1414,33.3953,6.0000,6.1292,-122.8882,-28.5541
19.3403,19.2899,19.2903,0.0440,0.0866,-0.0005,241.014,180.724,20.498,10.298,-4.4374,-1.2908,-0.0962,-11.1149,36.1742,8.9687,-15.2967,32.7543,6.0000,6.1449,-129.2727,-28.3628
19.4303,19.3801,19.3803,0.0421,0.1151,-0.0003,241.498,179.917,20.645,10.095,-3.0055,-0.0313,-0.0150,-11.3733,36.1839,8.9683,-15.3601,32.2183,6.0000,6.3400,-134.8440,-27.4087
19.5504,19.5003,19.5004,0.0489,0.1169,-0.0000,240.170,180.100,19.345,9.190,-1.4631,1.6195,0.1313,-11.5592,36.3666,8.9866,-15.3757,31.4986,6.0000,6.8516,-141.8960,-25.3742
19.6704,19.6184,19.6204,0.0431,0.0979,-0.0020,238.853,179.673,16.588,7.301,-1.6478,0.8125,0.4004,-11.7516,36.4750,9.0343,-15.4645,30.7847,6.0000,7.4250,-146.8658,-23.6891
19.7804,19.7215,19.7204,0.0515,0.0878,0.0011,240.876,178.489,15.431,6.047,-2.3299,-0.7656,0.2876,-12.0143,36.3750,9.0646,-15.6351,30.1477,6.0000,7.8127,-149.8124,-22.6843
19.8704,19.8090,19.8104,0.0563,0.0866,-0.0013,239.662,177.346,14.263,5.222,-2.8663,-2.0676,0.1799,-12.2821,36.1646,9.0787,-15.8362,29.6468,6.0000,8.0217,-151.3855,-22.1685
19.9504,19.8985,19.9004,0.0410,0.1128,-0.0019,239.890,179.504,13.054,4.761,-3.3493,-3.2605,0.0781,-12.5561,35.8890,9.0837,-16.0593,29.2220,6.0000,8.1231,-152.2917,-21.9144
