t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
13.5502,13.3894,13.3902,0.1579,0.1044,0.0003,238.480,182.157,18.679,6.759,-0.7563,3.8888,-0.3659,13.8675,56.8883,8.9473,8.8872,51.3241,6.0000,8.0134,-138.1665,-21.1831
13.6502,13.4905,13.4902,0.1507,0.0853,-0.0005,240.544,181.478,16.713,6.004,-1.7966,2.2062,-0.2711,13.5935,56.9259,8.9320,8.8204,50.7282,6.0000,8.3401,-142.3934,-20.2014
13.7602,13.5997,13.6002,0.1556,0.1003,-0.0013,241.896,179.844,15.850,5.546,-2.7080,0.4482,-0.1572,13.2141,56.7974,8.9252,8.6651,50.0872,6.0000,8.6049,-145.8562,-19.5036
13.8402,13.6889,13.6902,0.1404,0.1031,0.0009,239.757,180.970,15.045,5.218,-3.3287,-0.8897,-0.0775,12.8944,56.6006,8.9257,8.4998,49.6368,6.0000,8.7256,-147.7370,-19.2257
13.9602,13.8011,13.8002,0.1507,0.0968,-0.0008,239.788,179.739,13.443,4.642,-3.9713,-2.3971,0.0039,12.3553,56.1569,8.9336,8.1729,48.9960,6.0000,8.7832,-149.7185,-19.1485
14.0602,13.9094,13.9102,0.1418,0.0876,-0.0004,238.300,178.479,12.478,4.026,-4.5194,-3.7637,0.0688,11.8573,55.6634,8.9452,7.8325,48.5023,6.0000,8.7133,-150.6712,-19.3898
14.1602,14.0098,14.0102,0.1449,0.1044,0.0003,238.598,178.694,12.161,4.188,-4.9604,-4.8861,0.1148,11.3188,55.0694,8.9602,7.4354,48.0530,6.0000,8.5345,-151.0468,-19.9214
14.2602,14.1006,14.1002,0.1533,0.0900,-0.0002,239.081,178.388,13.086,4.356,-5.3269,-5.8010,0.1461,10.7414,54.3857,8.9773,6.9874,47.6544,6.0000,8.2481,-150.8596,-20.7739
14.3702,14.2100,14.2102,0.1592,0.0838,0.0005,239.613,179.848,14.141,4.954,-5.7542,-6.7993,0.1714,10.0618,53.5429,8.9971,6.4435,47.2814,6.0000,7.8130,-149.9832,-22.1490
14.4602,14.3108,14.3102,0.1456,0.1152,0.0016,238.903,179.717,15.273,5.767,-6.1391,-7.5938,0.1804,9.4698,52.7924,9.0121,5.9650,47.0316,6.0000,7.3691,-148.6893,-23.6924
14.5602,14.4018,14.4002,0.1595,0.0947,-0.0013,240.500,180.217,16.463,6.340,-6.4951,-8.2162,0.1728,8.7719,51.9054,9.0208,5.4053,46.8164,6.0000,6.7909,-146.5189,-25.9398
14.6802,14.5190,14.5202,0.1594,0.0966,-0.0002,241.546,179.588,18.532,7.610,-7.0025,-8.9032,0.1025,8.0385,50.9620,8.9945,4.7057,46.6489,6.0000,6.1999,-142.3083,-28.3597
14.7802,14.6201,14.6202,0.1509,0.1170,0.0002,239.644,180.632,20.300,9.176,-6.2003,-7.9503,-0.2307,7.6168,50.3745,8.9747,4.1093,46.5872,6.0000,5.9379,-137.1970,-29.5180
14.8802,14.7204,14.7202,0.1582,0.0980,-0.0015,239.511,180.745,21.943,10.121,-4.4872,-6.1303,-0.2073,7.3715,49.9460,8.9616,3.5097,46.5973,6.0000,5.8875,-130.9295,-29.6503
14.9902,14.8387,14.8402,0.1429,0.0808,0.0004,240.052,179.994,23.244,10.658,-2.3637,-4.2008,-0.1276,7.2980,49.6213,8.9568,2.8569,46.6912,6.0000,6.0676,-123.4150,-28.6316
15.1003,14.9407,14.9402,0.1555,0.0830,-0.0016,241.576,180.545,22.147,10.138,-0.6653,-2.9375,-0.0444,7.4208,49.4147,8.9654,2.2053,46.7930,6.0000,6.5294,-116.6925,-26.5181
15.1903,15.0287,15.0302,0.1570,0.1086,-0.0019,241.741,178.772,20.879,9.154,0.8081,-2.0433,0.0456,7.5886,49.2921,9.0041,1.6659,46.8118,6.0000,7.0722,-112.7335,-24.6823
15.2803,15.1183,15.1203,0.1543,0.0812,-0.0017,241.639,179.717,19.518,7.714,2.1768,-1.3148,0.2413,7.6203,49.1393,9.0469,1.1276,46.7724,6.0000,7.5366,-110.0428,-23.4200
15.3803,15.2286,15.2303,0.1417,0.1156,-0.0007,241.023,180.490,16.366,6.131,0.5233,-1.6603,0.4895,7.4967,48.9351,9.0820,0.5384,46.6609,6.0000,7.9274,-108.1111,-22.4730
15.4703,15.3195,15.3203,0.1433,0.1123,-0.0013,240.927,180.425,14.854,5.422,-1.0021,-1.9930,0.3722,7.2549,48.7237,9.1017,0.0229,46.5008,6.0000,8.1619,-107.0739,-21.9410
15.6003,15.4389,15.4403,0.1564,0.0829,0.0013,240.062,179.863,13.273,4.820,-2.8349,-2.3804,0.2044,6.7103,48.3756,9.1111,-0.6843,46.1738,6.0000,8.3043,-106.5695,-21.6164
15.7103,15.5616,15.5603,0.1403,0.0838,0.0013,240.128,178.125,13.915,5.059,-4.4549,-2.7365,0.0464,6.0891,48.0423,9.1032,-1.2371,45.8140,6.0000,8.2475,-106.9083,-21.7145
15.8003,15.6516,15.6503,0.1408,0.0803,-0.0010,238.904,177.507,14.637,5.322,-5.5401,-3.0000,-0.0614,5.4843,47.7421,9.0871,-1.6509,45.4675,6.0000,8.0851,-107.6746,-22.0517
15.8903,15.7393,15.7403,0.1453,0.1012,0.0018,240.536,176.862,14.945,5.653,-6.5204,-3.2721,-0.1591,4.8022,47.4153,9.0634,-2.0250,45.0784,6.0000,7.8238,-108.8911,-22.6431
15.9903,15.8321,15.8303,0.1542,0.0881,0.0014,241.581,179.259,15.277,5.853,-7.4004,-3.5620,-0.2455,3.9644,47.0178,9.0299,-2.3887,44.6016,6.0000,7.4255,-110.8163,-23.6514
16.1003,15.9416,15.9403,0.1532,0.0901,0.0007,239.513,180.569,16.051,6.261,-8.3436,-3.9540,-0.3330,2.9594,46.5330,8.9886,-2.7196,44.0312,6.0000,6.8706,-113.7711,-25.3176
16.1903,16.0310,16.0303,0.1522,0.0894,-0.0010,238.276,178.542,18.002,7.337,-9.0077,-4.3169,-0.3804,2.1795,46.1567,8.9765,-2.9327,43.5352,6.0000,6.4521,-117.1464,-26.9744
16.2803,16.1293,16.1303,0.1457,0.1123,0.0001,238.757,179.233,19.725,8.327,-9.0954,-4.4400,-0.1564,1.5697,45.8889,8.9754,-3.0910,43.0192,6.0000,6.2108,-121.6199,-28.1053
16.3803,16.2203,16.2203,0.1530,0.1198,0.0016,240.766,178.074,20.164,9.234,-7.1859,-3.2581,-0.0289,1.0758,45.7259,8.9806,-3.2005,42.4297,6.0000,6.1481,-127.6254,-28.4737
16.5003,16.3418,16.3403,0.1533,0.1149,0.0016,241.909,179.936,21.436,10.061,-4.8367,-1.5579,0.0557,0.6962,45.7180,8.9923,-3.2377,41.7113,6.0000,6.3440,-135.5257,-27.6348
16.6103,16.4619,16.4603,0.1455,0.1070,-0.0001,242.483,178.848,20.274,9.682,-2.9314,0.1471,0.1026,0.5107,45.8838,9.0043,-3.2758,41.0528,6.0000,6.8163,-141.9054,-25.6807
16.7403,16.5802,16.5803,0.1520,0.1138,-0.0008,240.918,177.691,19.069,8.770,-1.4303,1.8082,0.1151,0.2724,45.9798,9.0094,-3.4319,40.2894,6.0000,7.4107,-146.9252,-23.5262
16.8403,16.6895,16.6903,0.1452,0.0849,-0.0007,240.667,177.766,17.436,7.124,-1.9153,0.5671,0.0338,0.0102,45.8753,9.0102,-3.6317,39.7240,6.0000,7.7410,-149.3612,-22.4692
16.9603,16.8096,16.8103,0.1493,0.1091,0.0009,240.511,179.847,14.909,5.845,-2.7186,-1.2692,0.0053,-0.3822,45.5663,9.0091,-3.9586,39.0832,6.0000,7.9773,-151.1291,-21.7585
17.0503,16.9012,16.9003,0.1454,0.1149,-0.0007,241.871,180.969,13.901,5.046,-3.2452,-2.5169,-0.0088,-0.7266,45.2161,9.0073,-4.2623,38.6370,6.0000,8.0367,-151.7560,-21.5757
17.1603,17.0096,17.0103,0.1431,0.1050,-0.0013,242.228,181.551,13.826,4.921,-3.8284,-3.8958,-0.0207,-1.2019,44.6651,9.0043,-4.6961,38.1402,6.0000,7.9731,-151.8416,-21.7349
17.2903,17.1290,17.1303,0.1575,0.1161,0.0007,240.381,181.642,14.644,5.204,-4.4176,-5.2233,-0.0282,-1.8378,43.8611,9.0004,-5.2874,37.6328,6.0000,7.7107,-151.0271,-22.4852
17.4003,17.2410,17.2403,0.1532,0.0926,-0.0008,241.460,179.678,15.468,5.849,-4.9383,-6.2836,-0.0306,-2.4386,43.0701,8.9973,-5.8444,37.2797,6.0000,7.3400,-149.5414,-23.6662
17.5103,17.3595,17.3603,0.1493,0.1012,-0.0020,242.003,179.902,16.169,6.687,-5.5090,-7.2728,-0.0273,-3.0992,42.1950,8.9959,-6.4431,37.0029,6.0000,6.8467,-147.2236,-25.4806
17.6103,17.4583,17.4603,0.1410,0.0800,0.0017,240.324,180.403,17.975,7.403,-6.0038,-7.9623,-0.0152,-3.6762,41.4291,9.0060,-7.0147,36.8216,6.0000,6.4165,-144.0781,-27.4335
17.7203,17.5720,17.5703,0.1461,0.1042,0.0010,238.800,178.523,19.209,8.567,-5.7128,-7.5833,0.1138,-4.1205,40.7982,9.0146,-7.6634,36.7028,6.0000,6.1784,-139.1389,-28.6808
17.8103,17.6613,17.6603,0.1459,0.1142,0.0004,238.529,179.364,20.304,9.763,-4.2131,-5.9067,0.0828,-4.3312,40.4311,9.0175,-8.2021,36.6699,6.0000,6.1641,-134.1777,-28.7846
17.9303,17.7707,17.7703,0.1503,0.1181,-0.0018,237.957,177.832,21.359,9.906,-2.3398,-4.0690,0.0323,-4.4056,40.1112,9.0152,-8.9200,36.7166,6.0000,6.3840,-126.9424,-27.6794
18.0503,17.8886,17.8903,0.1587,0.0966,0.0012,238.033,176.929,20.572,9.817,-0.3753,-2.4715,-0.0260,-4.2565,39.9407,9.0030,-9.6284,36.8447,6.0000,6.8718,-119.9613,-25.4465
18.1703,18.0115,18.0103,0.1577,0.1000,-0.0013,238.135,178.108,19.913,8.534,1.4914,-1.2714,-0.0924,-4.1697,39.7753,8.9703,-10.3456,36.8999,6.0000,7.4160,-114.9732,-23.1802
18.2703,18.1091,18.1103,0.1554,0.1128,0.0020,238.450,177.804,18.301,7.330,0.8025,-1.3585,-0.2793,-4.2814,39.5857,8.9532,-10.9443,36.8669,6.0000,7.7636,-112.2095,-21.9463
18.3703,18.2223,18.2203,0.1434,0.1147,-0.0019,237.526,179.950,16.481,6.144,-1.0440,-1.8773,-0.1750,-4.5445,39.3567,8.9448,-11.5348,36.7625,6.0000,8.0021,-110.3720,-21.1929
18.5003,18.3384,18.3403,0.1552,0.0985,0.0014,239.648,178.664,14.249,4.996,-2.8515,-2.3461,-0.0712,-5.0896,39.0073,8.9450,-12.2762,36.5225,6.0000,8.1400,-109.0622,-20.8171
18.6203,18.4617,18.4603,0.1559,0.0878,-0.0018,238.557,178.096,13.268,4.375,-4.4564,-2.7544,0.0157,-5.7734,38.6368,8.9543,-12.9198,36.2011,6.0000,8.0930,-108.8092,-21.0152
18.7203,18.5585,18.5603,0.1521,0.0909,-0.0016,240.789,178.310,13.876,4.903,-5.6490,-3.0726,0.0750,-6.4596,38.2931,8.9670,-13.4163,35.8650,6.0000,7.9284,-109.2304,-21.5741
18.8003,18.6487,18.6503,0.1485,0.1177,0.0009,240.124,180.348,14.681,5.146,-6.6162,-3.3562,0.1180,-7.0764,37.9945,8.9796,-13.7824,35.5547,6.0000,7.7178,-109.9837,-22.2966
18.9003,18.7512,18.7503,0.1465,0.0851,0.0015,239.092,180.352,15.095,5.780,-7.5780,-3.6814,0.1535,-7.9223,37.5894,8.9969,-14.1953,35.1200,6.0000,7.3615,-111.4813,-23.5882
19.0203,18.8718,18.8703,0.1448,0.1121,0.0006,238.393,179.383,16.333,6.804,-8.5803,-4.1048,0.1744,-9.0322,37.0514,9.0147,-14.6178,34.5377,6.0000,6.8093,-114.2234,-25.8064
19.1103,18.9610,18.9603,0.1479,0.0846,-0.0013,239.458,178.283,17.953,7.493,-9.2235,-4.4595,0.1605,-9.8283,36.6647,9.0001,-14.8774,34.0645,6.0000,6.4044,-117.2406,-27.4299
19.2403,19.0790,19.0803,0.1591,0.1191,0.0013,239.974,179.374,19.150,8.739,-8.6365,-4.1786,-0.1994,-10.6785,36.2963,8.9778,-15.1590,33.3379,6.0000,6.1203,-123.4311,-28.5856
19.3303,19.1716,19.1703,0.1568,0.0866,-0.0005,239.306,180.437,20.514,9.873,-6.7336,-2.9787,-0.1799,-11.0788,36.1801,8.9692,-15.2861,32.8134,6.0000,6.1332,-128.6634,-28.4277
19.4403,19.2899,19.2903,0.1440,0.1151,-0.0003,241.014,180.724,20.498,10.298,-4.4374,-1.2908,-0.0962,-11.3951,36.1919,8.9688,-15.3635,32.1584,6.0000,6.3714,-135.4628,-27.2667
19.5304,19.3801,19.3803,0.1421,0.1169,-0.0000,241.498,179.917,20.645,10.095,-3.0055,-0.0313,-0.0150,-11.5378,36.3252,8.9798,-15.3709,31.6185,6.0000,6.7445,-140.8349,-25.7440
19.6504,19.5003,19.5004,0.1489,0.0979,-0.0020,240.170,180.100,19.345,9.190,-1.4631,1.6195,0.1313,-11.7122,36.4733,9.0272,-15.4425,30.9027,6.0000,7.3396,-146.1829,-23.9224
19.7704,19.6184,19.6204,0.1431,0.0878,0.0011,238.853,179.673,16.588,7.301,-1.6478,0.8125,0.4004,-11.9874,36.3915,9.0624,-15.6161,30.2046,6.0000,7.7833,-149.5942,-22.7577
19.8804,19.7215,19.7204,0.1515,0.0866,-0.0013,240.876,178.489,15.431,6.047,-2.3299,-0.7656,0.2876,-12.3146,36.1346,9.0797,-15.8618,29.5925,6.0000,8.0387,-151.5205,-22.1265
19.9704,19.8090,19.8104,0.1563,0.1128,-0.0019,239.662,177.346,14.263,5.222,-2.8663,-2.0676,0.1799,-12.6296,35.8078,9.0839,-16.1214,29.1193,6.0000,8.1360,-152.4441,-21.8796
