t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
8.3501,238.311,179.495,17.009,8.087,-3.7439,5.5006,-0.0302,20.4936,40.9965,8.9934,16.3814,45.1585,6.0000,6.5540,-44.6735,-26.6818
8.4001,240.199,180.848,16.676,7.994,-2.9907,4.5959,0.1933,20.3642,41.2019,9.0041,16.2270,45.4157,6.0000,6.6075,-44.4927,-26.5525
8.4501,239.473,180.085,16.717,8.177,-2.4478,3.9270,0.0951,20.2282,41.4120,9.0036,16.0735,45.6735,6.0000,6.6487,-44.2898,-26.3699
8.5001,240.310,178.238,17.242,8.105,-2.9041,4.3844,-0.0506,20.0697,41.6447,8.9999,15.9211,45.9319,6.0000,6.6597,-44.0753,-26.2869
8.5501,240.425,178.324,17.229,7.672,-3.3442,4.8310,-0.0816,19.8899,41.8991,8.9964,15.7699,46.1910,6.0000,6.6434,-43.8465,-26.3233
8.6001,240.039,179.016,17.121,7.956,-3.7603,5.2582,-0.0523,19.6901,42.1742,8.9967,15.6199,46.4508,6.0000,6.6029,-43.6008,-26.5009
8.6501,240.152,178.662,17.927,8.234,-4.1481,5.6613,0.0626,19.4921,42.4451,9.0075,15.4713,46.7114,6.0000,6.5707,-43.3207,-26.7461
8.7001,240.696,178.149,17.428,8.310,-3.6662,5.0575,0.1737,19.3303,42.6715,9.0063,15.3241,46.9728,6.0000,6.5840,-42.9835,-26.6763
8.7501,241.768,177.350,17.039,8.354,-2.9609,4.1896,-0.1738,19.1873,42.8741,8.9896,15.1784,47.2350,6.0000,6.6174,-42.6087,-26.3692
8.8001,240.004,177.519,17.473,7.961,-2.9862,4.1895,-0.2566,19.0267,43.0963,8.9874,15.0343,47.4982,6.0000,6.6335,-42.2246,-26.2784
8.8501,241.506,176.693,18.090,7.936,-3.3615,4.6150,0.0842,18.8473,43.3402,8.9981,14.8919,47.7622,6.0000,6.6295,-41.8287,-26.3991
8.9001,239.402,177.353,17.305,8.146,-3.7397,5.0543,0.2727,18.6494,43.6058,9.0090,14.7513,48.0273,6.0000,6.5999,-41.4176,-26.6327
8.9501,239.673,176.874,17.744,8.233,-4.0883,5.4680,0.0994,18.4558,43.8651,8.9965,14.6126,48.2933,6.0000,6.5665,-40.9716,-26.6573
9.0001,238.177,177.112,18.131,8.080,-3.5934,4.8263,-0.3298,18.2969,44.0795,8.9883,14.4759,48.5603,6.0000,6.5856,-40.4727,-26.4934
9.0501,238.346,177.824,17.388,7.641,-2.9265,3.9598,0.0183,18.1496,44.2786,9.0061,14.3413,48.8284,6.0000,6.6334,-39.9472,-26.4600
9.1001,239.755,177.410,17.281,7.870,-3.0869,4.1645,0.4159,17.9842,44.5013,9.0204,14.2088,49.0976,6.0000,6.6529,-39.4172,-26.5134
9.1501,241.366,177.674,17.563,7.991,-3.4477,4.6420,0.1750,17.8021,44.7466,9.0194,14.0786,49.3678,6.0000,6.6406,-38.8770,-26.5567
9.2001,240.139,179.726,17.472,8.074,-3.7658,5.0751,-0.1565,17.6050,45.0126,9.0013,13.9507,49.6392,6.0000,6.5976,-38.3211,-26.5677
9.2501,240.283,180.178,18.050,7.813,-4.0569,5.4847,-0.4930,17.4120,45.2734,8.9847,13.8253,49.9117,6.0000,6.5612,-37.7312,-26.5651
9.3001,241.608,178.674,18.477,7.699,-3.6040,4.8545,-0.1478,17.2501,45.4902,8.9912,13.7024,50.1854,6.0000,6.5834,-37.0924,-26.5318
9.3501,239.655,180.037,18.588,7.667,-3.0052,4.0066,0.3335,17.0988,45.6927,9.0171,13.5821,50.4602,6.0000,6.6302,-36.4313,-26.5798
9.4001,239.407,180.038,17.958,7.438,-3.1499,4.2443,0.4319,16.9328,45.9186,9.0263,13.4646,50.7362,6.0000,6.6450,-35.7674,-26.6043
9.4501,238.639,181.249,17.006,7.545,-3.4299,4.6941,0.0151,16.7535,46.1663,9.0150,13.3498,51.0134,6.0000,6.6279,-35.0941,-26.5687
9.5001,238.036,181.163,16.681,7.512,-3.6895,5.1282,-0.3781,16.5613,46.4359,8.9909,13.2380,51.2918,6.0000,6.5827,-34.4057,-26.5315
9.5501,238.345,179.100,16.697,7.347,-3.9198,5.5313,-0.3817,16.3811,46.6880,8.9902,13.1291,51.5713,6.0000,6.5671,-33.6794,-26.5932
9.6001,237.510,179.375,17.613,7.862,-3.3729,4.6788,0.1733,16.2285,46.8966,9.0067,13.0233,51.8521,6.0000,6.6054,-32.9123,-26.5867
9.6501,239.473,179.649,18.016,7.980,-2.9517,4.0215,0.3059,16.0728,47.1132,9.0120,12.9207,52.1340,6.0000,6.6314,-32.1390,-26.5246
9.7001,239.398,179.446,17.289,7.808,-3.2204,4.5416,-0.0127,15.9039,47.3561,9.0047,12.8213,52.4170,6.0000,6.6261,-31.3628,-26.4776
9.7501,239.114,179.556,17.224,7.991,-3.4813,5.0677,-0.2147,15.7224,47.6252,8.9937,12.7253,52.7012,6.0000,6.5934,-30.5765,-26.5118
9.8001,238.530,179.294,16.695,7.963,-3.7253,5.5842,-0.1614,15.5437,47.8921,9.0028,12.6327,52.9866,6.0000,6.5731,-29.7609,-26.6899
9.8501,239.735,179.850,17.090,7.687,-3.3575,4.9528,0.2813,15.3895,48.1153,9.0029,12.5436,53.2731,6.0000,6.5940,-28.9058,-26.5992
9.9001,239.318,178.449,17.506,7.448,-2.9962,4.3255,-0.2950,15.2331,48.3477,8.9898,12.4581,53.5606,6.0000,6.6012,-28.0443,-26.4406
9.9501,238.033,179.701,18.050,7.462,-3.2096,4.8505,-0.1140,15.0676,48.6037,8.9981,12.3763,53.8492,6.0000,6.5961,-27.1772,-26.5424
10.0001,239.594,179.792,17.959,7.549,-3.3789,5.3069,0.3222,14.8965,48.8767,9.0049,12.2983,54.1389,6.0000,6.5751,-26.2949,-26.7009
10.0501,239.744,180.199,18.360,7.872,-3.3381,5.3165,-0.1408,14.7445,49.1119,8.9945,12.2241,54.4296,6.0000,6.5848,-25.3761,-26.5575
10.1001,241.289,178.326,18.019,8.066,-2.8540,4.3187,-0.0839,14.5987,49.3389,9.0034,12.1538,54.7212,6.0000,6.6128,-24.4464,-26.5223
10.1501,239.730,180.032,18.323,7.633,-2.9920,4.7772,0.2000,14.4438,49.5950,9.0084,12.0875,55.0138,6.0000,6.6126,-23.5174,-26.5714
10.2001,239.239,178.272,17.848,7.560,-3.1646,5.3449,0.0130,14.2813,49.8779,9.0006,12.0253,55.3073,6.0000,6.5827,-22.5794,-26.6252
10.2501,237.976,180.025,17.736,7.923,-3.3043,5.8591,-0.2837,14.1247,50.1517,8.9874,11.9672,55.6016,6.0000,6.5608,-21.6129,-26.5930
10.3001,239.326,180.555,17.375,8.088,-2.9626,5.0694,-0.0833,13.9866,50.3813,9.0008,11.9134,55.8968,6.0000,6.5943,-20.6165,-26.5764
10.3501,238.664,179.494,16.671,7.811,-2.6938,4.4664,0.5368,13.8480,50.6222,9.0199,11.8639,56.1926,6.0000,6.6217,-19.6208,-26.6434
10.4001,237.956,180.569,16.304,7.431,-2.8168,5.0333,0.2286,13.7045,50.8888,9.0184,11.8187,56.4892,6.0000,6.6175,-18.6245,-26.6464
10.4501,238.132,181.110,16.536,7.565,-2.9055,5.5279,-0.2037,13.5568,51.1801,8.9972,11.7779,56.7864,6.0000,6.5834,-17.6191,-26.5896
10.5001,237.280,181.912,16.485,7.387,-2.9869,6.0360,-0.5295,13.4132,51.4679,8.9892,11.7416,57.0842,6.0000,6.5600,-16.5891,-26.6131
10.5501,239.370,180.314,17.283,7.662,-2.7430,5.3691,0.0619,13.2848,51.7100,9.0053,11.7099,57.3825,6.0000,6.5917,-15.5311,-26.6324
10.6001,239.129,178.820,17.190,7.549,-2.5081,4.7136,0.4078,13.1575,51.9624,9.0141,11.6828,57.6813,6.0000,6.6126,-14.4749,-26.6263
10.6501,240.820,177.557,16.969,7.460,-2.5659,5.2640,0.0204,13.0278,52.2419,9.0052,11.6603,57.9804,6.0000,6.6025,-13.4191,-26.5841
10.7001,240.785,178.025,16.939,7.513,-2.6117,5.8134,-0.2891,12.8966,52.5472,8.9931,11.6425,58.2799,6.0000,6.5695,-12.3540,-26.6100
10.7502,241.711,177.794,16.804,7.451,-2.6062,6.1520,-0.0257,12.7740,52.8235,9.0038,11.6295,58.5796,6.0000,6.5747,-11.2606,-26.6911
10.8002,242.341,179.085,17.500,7.692,-2.3430,5.0736,0.2368,12.6587,53.0806,8.9990,11.6213,58.8795,6.0000,6.5924,-10.1572,-26.5673
10.8502,240.668,178.200,17.058,7.842,-2.3118,5.3744,-0.1782,12.5429,53.3672,8.9951,11.6180,59.1795,6.0000,6.5857,-9.0568,-26.5585
10.9002,238.873,180.231,17.011,7.831,-2.3144,5.9556,0.0344,12.4286,53.6723,9.0019,11.6195,59.4795,6.0000,6.5689,-7.9468,-26.6988
10.9502,238.778,179.128,17.530,7.521,-2.2336,5.9117,0.0201,12.3222,53.9406,9.0007,11.6260,59.7794,6.0000,6.5835,-6.8146,-26.6233
11.0002,239.707,179.722,16.776,7.398,-2.0888,5.2997,0.0568,12.2197,54.2135,9.0015,11.6370,59.9400,6.0000,6.4733,-5.8279,-27.1213
11.0502,239.880,179.780,16.291,7.697,-1.9845,5.2044,0.0043,12.1268,54.4396,9.0017,11.6455,59.6402,6.0000,6.0041,-5.3082,-29.4486
11.1002,241.391,178.234,18.299,8.768,-1.7772,4.0741,0.0035,12.0437,54.6115,9.0019,11.6489,59.3402,6.0000,5.5937,-4.7970,-31.8616
11.1502,240.309,180.126,19.733,9.858,-1.5850,3.0277,0.0028,11.9698,54.7343,9.0020,11.6472,59.0402,6.0000,5.2362,-4.3115,-34.3376
11.2002,239.921,179.921,21.102,11.550,-1.4088,2.0889,0.0021,11.9044,54.8131,9.0021,11.6405,58.7403,6.0000,4.9261,-3.8738,-36.8521
11.2502,241.436,178.848,22.732,13.610,-1.2445,1.2454,0.0014,11.8469,54.8523,9.0021,11.6287,58.4405,6.0000,4.6580,-3.5130,-39.3782
11.3002,241.697,178.629,23.213,14.624,-1.0875,0.4863,0.0007,11.7971,54.8558,9.0021,11.6117,58.1410,6.0000,4.4274,-3.2665,-41.8869
11.3502,242.219,179.596,25.693,15.782,-0.9329,-0.1978,0.0001,11.7552,54.8271,9.0021,11.5896,57.8418,6.0000,4.2297,-3.1830,-44.3493
11.4002,240.201,179.546,26.688,17.499,-0.7741,-0.8145,-0.0005,11.7216,54.7695,9.0021,11.5623,57.5431,6.0000,4.0610,-3.3263,-46.7364
11.4502,239.716,180.423,27.932,19.898,-0.6031,-1.3695,-0.0011,11.6971,54.6859,9.0020,11.5299,57.2448,6.0000,3.9178,-3.7829,-49.0216
11.5002,240.005,178.455,28.303,22.144,-0.4091,-1.8657,-0.0018,11.6834,54.5793,9.0019,11.4923,56.9472,6.0000,3.7969,-4.6665,-51.1810
11.5502,239.073,177.575,29.388,23.639,-0.1786,-2.3011,-0.0024,11.6827,54.4530,9.0018,11.4495,56.6503,6.0000,3.6952,-6.1113,-53.1943
11.6002,239.074,178.191,30.342,26.163,0.1034,-2.6667,-0.0030,11.6979,54.3109,9.0016,11.4016,56.3541,6.0000,3.6102,-8.3025,-55.0453
11.6502,238.573,178.457,31.531,27.682,0.4470,-2.9444,-0.0036,11.7321,54.1582,9.0014,11.3485,56.0589,6.0000,3.5397,-11.4528,-56.7184
11.7002,238.485,178.998,32.609,29.706,0.8469,-3.1136,-0.0041,11.7873,54.0004,9.0012,11.2903,55.7646,6.0000,3.4825,-15.7673,-58.1853
11.7502,239.350,179.630,34.963,31.911,1.2794,-3.1665,-0.0045,11.8644,53.8432,9.0009,11.2269,55.4713,6.0000,3.4387,-21.4088,-59.3837
11.8002,239.167,179.732,37.905,32.623,1.7154,-3.1170,-0.0046,11.9629,53.6909,9.0007,11.1584,55.1793,6.0000,3.4100,-28.4019,-60.2055
11.8502,238.719,178.881,38.592,33.414,2.1356,-2.9906,-0.0047,12.0817,53.5466,9.0005,11.0848,54.8884,6.0000,3.3998,-36.5900,-60.4996
11.9002,240.475,178.508,38.768,32.264,2.5325,-2.8120,-0.0046,12.2196,53.4123,9.0003,11.0061,54.5989,6.0000,3.4123,-45.6106,-60.1182
11.9502,241.498,179.574,37.570,31.039,2.9058,-2.5995,-0.0045,12.3755,53.2892,9.0000,10.9224,54.3109,6.0000,3.4521,-54.8373,-58.9685
12.0002,242.530,180.826,36.264,30.251,3.2590,-2.3653,-0.0043,12.5487,53.1784,8.9998,10.8336,54.0243,6.0000,3.5239,-63.6922,-57.0569
12.0502,241.292,180.863,32.058,27.827,3.5972,-2.1167,-0.0041,12.7384,53.0803,8.9996,10.7399,53.7393,6.0000,3.6315,-71.7648,-54.4950
12.1002,239.611,179.828,28.094,24.494,3.9263,-1.8580,-0.0038,12.9445,52.9953,8.9994,10.6412,53.4560,6.0000,3.7783,-78.7370,-51.4706
12.1502,239.765,179.958,29.156,23.775,4.2523,-1.5912,-0.0035,13.1670,52.9240,8.9993,10.5377,53.1745,6.0000,3.9665,-84.6045,-48.1588
12.2002,239.510,179.472,29.895,22.887,4.5810,-1.3168,-0.0032,13.4061,52.8666,8.9991,10.4292,52.8947,6.0000,4.1975,-89.4905,-44.7333
12.2502,238.810,180.762,29.355,21.625,4.9183,-1.0344,-0.0029,13.6625,52.8236,8.9990,10.3160,52.6169,6.0000,4.4718,-93.5543,-41.3319
12.3002,239.616,180.007,29.143,18.836,5.2697,-0.7428,-0.0025,13.9370,52.7955,8.9989,10.1980,52.3411,6.0000,4.7897,-96.9402,-38.0522
12.3502,238.637,178.539,27.026,17.135,5.6404,-0.4405,-0.0020,14.2308,52.7828,8.9988,10.0753,52.0674,6.0000,5.1512,-99.7801,-34.9556
12.4002,239.952,178.220,24.343,14.956,6.0354,-0.1261,-0.0015,14.5451,52.7863,8.9987,9.9479,51.7957,6.0000,5.5560,-102.1681,-32.0747
12.4502,240.308,177.155,23.404,12.304,6.4592,0.2025,-0.0008,14.8817,52.8067,8.9987,9.8160,51.5263,6.0000,6.0045,-104.1892,-29.4210
12.5002,239.760,176.531,22.301,10.262,6.9161,0.5471,0.0002,15.2414,52.8445,8.9988,9.6795,51.2592,6.0000,6.4963,-105.9110,-26.9961
12.5502,238.504,178.311,20.736,9.152,7.3764,0.8938,0.0019,15.6202,52.8978,8.9991,9.5386,50.9943,6.0000,7.0260,-107.3787,-24.8128
12.6002,237.675,179.457,18.195,7.932,7.4923,1.0753,0.0133,15.9599,52.9384,8.9998,9.3933,50.7319,6.0000,7.5332,-108.5720,-23.0432
12.6502,238.699,180.342,16.732,6.574,6.3340,0.6409,0.0150,16.2432,52.9579,9.0006,9.2436,50.4719,6.0000,7.9962,-109.5503,-21.6417
12.7002,237.897,178.677,15.303,5.930,5.2308,0.2225,0.0142,16.4731,52.9569,9.0012,9.0897,50.2144,6.0000,8.4146,-110.3737,-20.5183
12.7502,239.094,179.898,14.892,5.209,4.1835,-0.1790,0.0129,16.6523,52.9363,9.0018,8.9316,49.9594,6.0000,8.7888,-111.0816,-19.6103
12.8002,238.870,180.996,14.164,4.796,3.1891,-0.5641,0.0115,16.7832,52.8970,9.0024,8.7694,49.7071,6.0000,9.1199,-111.7009,-18.8731
12.8502,240.164,181.608,14.127,4.354,2.2450,-0.9335,0.0101,16.8684,52.8396,9.0028,8.6031,49.4573,6.0000,9.4092,-112.2520,-18.2740
12.9002,241.083,180.842,13.067,4.170,1.3486,-1.2875,0.0087,16.9101,52.7650,9.0032,8.4329,49.2103,6.0000,9.6581,-112.7473,-17.7900
12.9502,241.047,178.777,13.217,3.855,0.4975,-1.6270,0.0073,16.9106,52.6738,9.0035,8.2589,48.9660,6.0000,9.8683,-113.1959,-17.4018
13.0002,239.436,177.937,13.062,3.810,-0.3105,-1.9524,0.0059,16.8719,52.5668,9.0038,8.0810,48.7244,6.0000,10.0413,-113.6067,-17.0949
13.0502,238.204,179.643,12.301,3.818,-1.0777,-2.2643,0.0046,16.7960,52.4446,9.0040,7.8994,48.4856,6.0000,10.1788,-113.9858,-16.8587
13.1002,237.500,179.023,12.343,3.618,-1.8060,-2.5632,0.0033,16.6848,52.3077,9.0041,7.7142,48.2496,6.0000,10.2823,-114.3377,-16.6852
13.1502,237.746,177.678,12.558,3.672,-2.4975,-2.8498,0.0021,16.5401,52.1570,9.0042,7.5254,48.0164,6.0000,10.3535,-114.6661,-16.5679
13.2002,237.684,177.541,12.473,3.699,-3.1539,-3.1245,0.0010,16.3636,51.9928,9.0042,7.3332,47.7861,6.0000,10.3938,-114.9739,-16.5022
13.2502,238.713,176.928,12.569,3.505,-3.7770,-3.3877,-0.0001,16.1568,51.8158,9.0042,7.1376,47.5586,6.0000,10.4046,-115.2634,-16.4844
13.3002,237.820,178.503,12.568,3.386,-4.3686,-3.6401,-0.0011,15.9215,51.6265,9.0041,6.9387,47.3340,6.0000,10.3875,-115.5364,-16.5118
13.3502,237.254,177.374,12.659,3.518,-4.9301,-3.8819,-0.0020,15.6588,51.4254,9.0040,6.7366,47.1123,6.0000,10.3438,-115.7945,-16.5828
13.4002,238.724,178.837,12.078,3.477,-5.4632,-4.1138,-0.0029,15.3704,51.2130,9.0038,6.5314,46.8935,6.0000,10.2747,-116.0389,-16.6963
13.4502,239.601,179.689,11.777,3.429,-5.9691,-4.3360,-0.0037,15.0574,50.9898,9.0036,6.3232,46.6775,6.0000,10.1816,-116.2704,-16.8520
13.5002,238.990,178.793,12.283,3.375,-6.4493,-4.5490,-0.0044,14.7212,50.7562,9.0034,6.1120,46.4645,6.0000,10.0657,-116.4900,-17.0501
13.5502,238.333,178.623,12.323,3.482,-6.9052,-4.7531,-0.0051,14.3629,50.5126,9.0031,5.8979,46.2543,6.0000,9.9282,-116.6981,-17.2916
13.6002,240.003,180.447,12.655,3.660,-7.3378,-4.9487,-0.0057,13.9836,50.2595,9.0028,5.6811,46.0470,6.0000,9.7701,-116.8953,-17.5779
13.6502,240.457,180.602,12.896,3.874,-7.7485,-5.1362,-0.0063,13.5844,49.9973,9.0024,5.4615,45.8425,6.0000,9.5926,-117.0818,-17.9112
13.7002,241.633,179.291,12.321,3.870,-8.1383,-5.3158,-0.0067,13.1663,49.7263,9.0021,5.2394,45.6409,6.0000,9.3968,-117.2579,-18.2945
13.7502,240.287,180.677,12.842,3.901,-8.5083,-5.4878,-0.0071,12.7303,49.4470,9.0017,5.0148,45.4421,6.0000,9.1837,-117.4237,-18.7315
13.8002,238.805,180.498,13.346,4.080,-8.8595,-5.6526,-0.0074,12.2772,49.1596,9.0014,4.7877,45.2460,6.0000,8.9543,-117.5791,-19.2282
13.8502,239.200,180.655,13.333,4.187,-9.1929,-5.8103,-0.0076,11.8080,48.8645,9.0010,4.5582,45.0527,6.0000,8.7096,-117.7241,-19.7888
13.9002,240.612,180.144,13.173,4.345,-9.5094,-5.9613,-0.0077,11.3235,48.5621,9.0006,4.3265,44.8622,6.0000,8.4505,-117.8592,-20.4202
13.9502,241.492,179.949,13.957,4.596,-9.8099,-6.1058,-0.0077,10.8244,48.2526,9.0002,4.0926,44.6744,6.0000,8.1782,-117.9831,-21.1306
14.0002,241.384,179.631,13.932,4.771,-10.0952,-6.2439,-0.0075,10.3114,47.9365,8.9998,3.8566,44.4892,6.0000,7.8936,-118.0947,-21.9298
14.0502,242.388,180.831,14.716,5.108,-10.3662,-6.3759,-0.0072,9.7853,47.6139,8.9995,3.6185,44.3066,6.0000,7.5977,-118.1933,-22.8300
14.1002,240.721,180.991,15.283,5.748,-10.6236,-6.5019,-0.0066,9.2468,47.2851,8.9992,3.3785,44.1266,6.0000,7.2917,-118.2783,-23.8458
14.1502,241.648,180.298,15.370,6.022,-10.8682,-6.6222,-0.0056,8.6963,46.9506,8.9990,3.1367,43.9491,6.0000,6.9767,-118.3485,-24.9952
14.2002,240.481,181.126,15.568,6.764,-11.1007,-6.7367,-0.0039,8.1346,46.6104,8.9989,2.8930,43.7742,6.0000,6.6539,-118.4023,-26.3006
14.2502,240.084,179.532,16.862,7.175,-11.3217,-6.8457,0.0004,7.5776,46.2738,8.9996,2.6476,43.6016,6.0000,6.3408,-118.4415,-27.7186
14.3002,240.491,180.702,17.009,7.842,-10.7599,-6.5082,0.0180,7.0720,45.9674,9.0005,2.4005,43.4314,6.0000,6.0843,-118.4767,-29.0089
14.3502,240.933,180.670,18.013,8.844,-9.6815,-5.8761,0.0176,6.6203,45.6925,9.0013,2.1519,43.2635,6.0000,5.8852,-118.5073,-30.1018
14.4002,241.738,180.462,17.891,9.473,-8.6028,-5.2446,0.0158,6.2225,45.4492,9.0020,1.9017,43.0979,6.0000,5.7420,-118.5322,-30.9445
14.4502,240.978,179.394,18.198,9.603,-7.5237,-4.6136,0.0133,5.8787,45.2375,9.0026,1.6502,42.9345,6.0000,5.6534,-118.5505,-31.4932
14.5002,241.336,180.225,18.337,9.534,-6.4442,-3.9834,0.0104,5.5881,45.0567,9.0030,1.3972,42.7732,6.0000,5.6176,-118.5609,-31.7230
14.5502,239.282,179.970,17.985,9.406,-5.3984,-3.3744,0.0072,5.3482,44.9054,9.0033,1.1430,42.6140,6.0000,5.6316,-118.5621,-31.6373
14.6002,238.747,178.722,17.989,9.896,-4.4051,-2.7978,0.0040,5.1566,44.7821,9.0034,0.8875,42.4567,6.0000,5.6933,-118.5533,-31.2553
14.6502,237.699,178.220,18.315,9.622,-3.4553,-2.2484,0.0005,5.0114,44.6856,9.0033,0.6308,42.3014,6.0000,5.8012,-118.5345,-30.6074
14.7002,239.495,178.008,18.374,9.324,-2.5409,-1.7218,-0.0031,4.9110,44.6148,9.0030,0.3730,42.1479,6.0000,5.9546,-118.5063,-29.7321
14.7502,238.579,177.001,18.153,8.542,-1.6541,-1.2137,-0.0071,4.8541,44.5688,9.0025,0.1142,41.9962,6.0000,6.1531,-118.4700,-28.6736
14.8002,239.239,178.262,17.806,7.900,-0.8011,-0.7274,-0.0117,4.8385,44.5463,9.0018,-0.1456,41.8462,6.0000,6.3956,-118.4268,-27.4808
14.8502,238.045,178.211,17.126,7.648,0.0111,-0.2666,-0.0178,4.8568,44.5431,8.9971,-0.4063,41.6978,6.0000,6.6739,-118.3787,-26.1971
14.9002,237.454,180.132,15.801,6.980,0.3455,-0.0696,-0.1966,4.8502,44.5270,8.9883,-0.6679,41.5510,6.0000,6.9281,-118.3264,-25.0844
14.9502,239.550,179.307,15.608,6.562,-0.4459,-0.4878,-0.1600,4.8051,44.4907,8.9815,-0.9303,41.4056,6.0000,7.1460,-118.2670,-24.2067
15.0002,239.464,178.941,14.601,6.163,-1.1993,-0.8839,-0.1232,4.7235,44.4351,8.9763,-1.1935,41.2616,6.0000,7.3283,-118.2015,-23.5222
15.0502,240.258,180.005,13.868,5.752,-1.9166,-1.2590,-0.0887,4.6071,44.3614,8.9729,-1.4574,41.1188,6.0000,7.4762,-118.1308,-22.9999
15.1003,238.648,181.259,13.877,5.452,-2.5996,-1.6142,-0.0568,4.4575,44.2706,8.9709,-1.7219,40.9773,6.0000,7.5908,-118.0553,-22.6165
15.1503,238.125,182.090,14.037,5.401,-3.2500,-1.9506,-0.0277,4.2763,44.1634,8.9703,-1.9870,40.8369,6.0000,7.6734,-117.9756,-22.3545
15.2003,237.776,180.564,13.298,5.325,-3.8693,-2.2690,-0.0014,4.0650,44.0409,8.9710,-2.2526,40.6975,6.0000,7.7253,-117.8919,-22.2010
15.2503,237.133,181.290,12.888,5.066,-4.4590,-2.5704,0.0222,3.8251,43.9037,8.9727,-2.5188,40.5591,6.0000,7.7480,-117.8045,-22.1464
15.3003,239.532,180.062,13.400,5.177,-5.0207,-2.8555,0.0429,3.5579,43.7528,8.9754,-2.7854,40.4215,6.0000,7.7428,-117.7136,-22.1837
15.3503,239.585,181.404,13.310,5.142,-5.5557,-3.1253,0.0608,3.2647,43.5888,8.9789,-3.0523,40.2846,6.0000,7.7110,-117.6193,-22.3084
15.4003,241.099,180.949,12.925,5.031,-6.0652,-3.3804,0.0757,2.9468,43.4125,8.9831,-3.3196,40.1484,6.0000,7.6540,-117.5217,-22.5177
15.4503,240.261,181.918,13.350,5.052,-6.5506,-3.6216,0.0876,2.6053,43.2245,8.9877,-3.5873,40.0128,6.0000,7.5731,-117.4209,-22.8105
15.5003,239.892,179.644,13.344,5.091,-7.0129,-3.8495,0.0962,2.2414,43.0256,8.9927,-3.8551,39.8777,6.0000,7.4696,-117.3168,-23.1872
15.5503,240.282,178.238,13.892,5.252,-7.4533,-4.0649,0.1010,1.8560,42.8162,8.9978,-4.1231,39.7430,6.0000,7.3446,-117.2098,-23.6497
15.6003,240.838,180.124,13.772,5.441,-7.8730,-4.2683,0.1016,1.4503,42.5969,9.0027,-4.3913,39.6086,6.0000,7.1995,-117.0996,-24.2008
15.6503,240.045,181.003,13.918,5.931,-8.2727,-4.4604,0.0967,1.0252,42.3684,9.0072,-4.6596,39.4743,6.0000,7.0354,-116.9865,-24.8447
15.7003,238.826,180.774,14.061,6.322,-8.6536,-4.6417,0.0844,0.5815,42.1312,9.0108,-4.9280,39.3402,6.0000,6.8535,-116.8703,-25.5858
15.7503,238.792,179.882,14.944,6.759,-9.0163,-4.8127,0.0597,0.1203,41.8857,9.0123,-5.1963,39.2061,6.0000,6.6544,-116.7510,-26.4257
15.8003,239.550,180.325,15.035,6.885,-9.3604,-4.9732,0.0019,-0.3465,41.6380,9.0039,-5.4647,39.0719,6.0000,6.4471,-116.6286,-27.2636
15.8503,241.193,178.858,15.288,7.184,-9.0347,-4.7973,-0.2704,-0.7648,41.4152,8.9906,-5.7329,38.9375,6.0000,6.2870,-116.5045,-27.8825
15.9003,241.786,179.286,16.405,7.792,-7.9220,-4.2282,-0.2556,-1.1276,41.2208,8.9792,-6.0010,38.8029,6.0000,6.1835,-116.3830,-28.2728
15.9503,242.120,180.834,17.362,8.129,-6.8094,-3.6606,-0.2056,-1.4347,41.0548,8.9708,-6.2689,38.6679,6.0000,6.1365,-116.2690,-28.4207
16.0003,240.211,180.599,16.890,8.082,-5.6997,-3.0956,-0.1402,-1.6874,40.9164,8.9661,-6.5366,38.5325,6.0000,6.1448,-116.1674,-28.3277
16.0503,239.092,180.983,16.794,8.119,-4.6323,-2.5532,-0.0652,-1.8884,40.8043,8.9653,-6.8040,38.3965,6.0000,6.2063,-116.0816,-28.0134
16.1003,240.346,179.074,16.603,8.170,-3.6179,-2.0384,0.0187,-2.0402,40.7171,8.9691,-7.0711,38.2599,6.0000,6.3188,-116.0140,-27.5094
16.1503,239.526,179.569,16.230,8.075,-2.6548,-1.5502,0.1170,-2.1454,40.6536,8.9788,-7.3378,38.1225,6.0000,6.4810,-115.9682,-26.8596
16.2003,239.584,179.474,16.495,7.310,-1.7447,-1.0891,0.2565,-2.2211,40.6052,9.0028,-7.6041,37.9843,6.0000,6.6801,-115.9423,-26.2254
16.2503,239.614,177.905,15.655,6.748,-1.6726,-1.0424,0.5868,-2.3260,40.5428,9.0297,-7.8699,37.8453,6.0000,6.8520,-115.9302,-25.7682
16.3003,238.206,178.338,15.884,6.370,-2.3793,-1.3810,0.4961,-2.4652,40.4641,9.0508,-8.1352,37.7052,6.0000,6.9875,-115.9308,-25.4233
16.3503,239.555,177.609,15.474,6.441,-3.0480,-1.7019,0.3701,-2.6368,40.3698,9.0654,-8.3999,37.5640,6.0000,7.0879,-115.9438,-25.1677
16.4003,238.786,177.448,14.552,6.402,-3.6827,-2.0072,0.2402,-2.8391,40.2606,9.0736,-8.6639,37.4216,6.0000,7.1548,-115.9692,-24.9884
16.4503,238.268,179.237,14.178,6.116,-4.2855,-2.2981,0.1143,-3.0707,40.1373,9.0757,-8.9273,37.2780,6.0000,7.1897,-116.0075,-24.8775
