t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
16.0603,238.804,180.667,13.780,6.105,7.3018,3.1652,-0.4635,-49.4761,10.2838,9.0848,-42.8153,10.6020,6.0000,7.3307,87.2786,-24.4450
16.1603,239.796,179.767,15.345,6.240,8.3092,2.9768,-0.6181,-48.6407,10.5804,9.0230,-42.2216,10.6891,6.0000,7.0792,89.0441,-24.8230
16.2603,241.375,178.881,16.654,6.641,9.2315,2.7672,-0.6391,-47.7136,10.8560,8.9613,-41.6285,10.7799,6.0000,6.7504,90.7311,-25.5411
16.3603,239.515,179.828,18.267,7.746,9.8988,2.5390,-0.0645,-46.7547,11.1085,8.9620,-41.0362,10.8752,6.0000,6.4261,92.3542,-26.9423
16.4603,239.784,180.254,18.416,8.523,7.6197,2.3031,0.5745,-46.0052,11.3379,9.0176,-40.4447,10.9758,6.0000,6.3180,93.7439,-28.0147
16.5603,240.879,179.366,17.953,8.935,5.1885,2.1048,0.4239,-45.4967,11.5476,9.0568,-39.8542,11.0826,6.0000,6.4152,94.7284,-27.9500
16.6603,240.298,178.498,17.114,8.336,3.0640,1.9427,-0.1394,-45.1895,11.7409,9.0310,-39.2651,11.1963,6.0000,6.6589,95.2680,-26.5909
16.7603,238.899,177.737,16.633,7.473,3.3483,1.7370,-0.9663,-44.8482,11.9136,8.9399,-38.6775,11.3177,6.0000,6.8441,95.5299,-24.9691
16.8603,239.245,176.850,16.225,7.196,4.6974,1.5129,-0.4710,-44.3729,12.0639,8.8960,-38.0917,11.4474,6.0000,6.9274,95.6187,-24.2480
16.9603,240.169,177.630,16.498,7.047,5.8788,1.3127,0.1220,-43.7798,12.1943,8.9105,-37.5080,11.5863,6.0000,6.9242,95.5505,-24.3925
17.0603,239.111,178.002,17.117,7.172,6.9633,1.1376,0.6074,-43.0783,12.3074,8.9719,-36.9267,11.7349,6.0000,6.8386,95.3297,-25.2879
17.1603,238.275,178.328,17.376,7.894,7.9973,0.9905,0.7754,-42.2751,12.4059,9.0424,-36.3482,11.8940,6.0000,6.6637,94.9499,-26.6810
17.2603,239.469,178.536,17.565,8.385,7.7572,0.8854,-0.2902,-41.5166,12.4941,9.0180,-35.7729,12.0641,6.0000,6.4841,94.2940,-27.2399
17.3603,239.656,180.259,18.044,8.351,5.3394,0.7948,-0.5450,-40.9932,12.5729,8.9666,-35.2011,12.2460,6.0000,6.4977,93.2440,-26.6689
17.4603,239.999,181.126,17.814,7.814,3.1855,0.6836,-0.0569,-40.6669,12.6412,8.9742,-34.6334,12.4401,6.0000,6.7122,91.9220,-25.8226
17.5603,241.614,181.247,17.572,7.707,3.7607,0.6611,0.7199,-40.2844,12.7076,9.0426,-34.0701,12.6469,6.0000,6.9019,90.5716,-25.6909
17.6603,239.602,180.027,16.816,7.758,5.0964,0.7059,0.3881,-39.7692,12.7787,9.0788,-33.5120,12.8670,6.0000,6.9567,89.2028,-25.8049
17.7603,241.199,178.511,16.883,7.925,6.2684,0.7833,-0.0813,-39.1374,12.8576,9.0683,-32.9594,13.1008,6.0000,6.8845,87.7579,-25.9980
17.8603,241.374,179.756,16.983,8.291,7.3098,0.8946,-0.5587,-38.4018,12.9479,9.0107,-32.4130,13.3486,6.0000,6.6971,86.1844,-26.2335
17.9603,239.809,180.216,17.389,8.570,7.6151,0.9445,-0.4960,-37.6626,13.0388,8.9623,-31.8734,13.6109,6.0000,6.5101,84.3698,-26.5711
18.0603,238.829,180.373,17.724,8.801,5.2856,0.5718,0.0957,-37.1441,13.0939,8.9743,-31.3411,13.8878,6.0000,6.5510,82.2237,-26.5099
18.1603,239.788,180.597,18.366,8.232,3.3222,0.2098,0.7742,-36.7768,13.1234,9.0345,-30.8170,14.1797,6.0000,6.7529,79.9623,-26.2247
18.2603,239.379,178.535,17.179,7.804,4.6159,0.5919,0.2592,-36.3097,13.1846,9.0581,-30.3015,14.4867,6.0000,6.8485,77.7849,-26.0500
18.3603,239.828,179.659,17.557,7.691,5.7683,0.9939,-0.2249,-35.7277,13.2862,9.0343,-29.7954,14.8090,6.0000,6.8175,75.6171,-25.9554
18.4603,239.022,179.464,17.992,7.560,6.8236,1.4256,-0.5156,-35.0407,13.4311,8.9848,-29.2994,15.1465,6.0000,6.6767,73.3793,-26.0719
18.5603,240.178,179.190,18.630,8.003,7.3137,1.7052,0.1373,-34.3356,13.5917,8.9949,-28.8141,15.4994,6.0000,6.5465,70.9550,-26.7310
18.6603,241.045,180.194,17.916,7.941,5.1023,0.9078,0.3698,-33.8311,13.6803,9.0210,-28.3404,15.8675,6.0000,6.6195,68.2955,-26.6647
18.7603,241.266,179.653,17.486,7.416,4.6971,0.8779,-0.5684,-33.3558,13.7718,8.9725,-27.8788,16.2508,6.0000,6.6890,65.6637,-25.9017
18.8603,239.812,179.100,17.894,7.557,5.7055,1.5555,-0.0360,-32.7814,13.9306,8.9723,-27.4300,16.6490,6.0000,6.6802,63.0860,-25.9358
18.9603,241.048,180.208,17.479,7.871,6.5661,2.2207,0.5229,-32.1213,14.1559,9.0173,-26.9948,17.0620,6.0000,6.6023,60.4696,-26.7034
19.0603,241.188,178.983,17.740,8.373,6.1428,2.1187,-0.3183,-31.5187,14.3605,8.9916,-26.5737,17.4894,6.0000,6.5540,57.6947,-26.6644
19.1603,239.655,178.826,17.158,7.688,4.4133,1.1178,0.1751,-31.0545,14.4904,9.0039,-26.1675,17.9309,6.0000,6.6712,54.8715,-26.2765
19.2603,238.327,179.939,16.913,7.613,5.3055,2.0308,0.2604,-30.5204,14.6978,9.0272,-25.7766,18.3861,6.0000,6.7105,52.1523,-26.3327
19.3603,238.097,180.197,16.705,7.626,6.0771,2.9226,-0.1455,-29.9097,14.9943,9.0107,-25.4018,18.8545,6.0000,6.6369,49.4427,-26.4882
19.4604,237.379,179.714,17.443,7.526,6.5180,3.5859,-0.2552,-29.2831,15.3295,8.9888,-25.0434,19.3357,6.0000,6.5361,46.6377,-26.7153
19.5604,237.611,180.201,17.136,7.488,4.7408,2.0644,0.2460,-28.8024,15.5442,9.0085,-24.7021,19.8291,6.0000,6.6321,43.7539,-26.4871
19.6604,239.303,179.334,16.841,7.214,4.9742,2.6549,0.0159,-28.3022,15.8150,9.0094,-24.3782,20.3342,6.0000,6.6812,40.9826,-26.2863
19.7604,240.493,179.932,17.207,7.363,5.5794,3.7294,-0.1491,-27.7420,16.1930,8.9955,-24.0722,20.8503,6.0000,6.6251,38.2526,-26.3915
19.8604,241.190,181.123,17.563,7.692,6.0209,4.6858,0.1562,-27.1652,16.6273,9.0085,-23.7844,21.3767,6.0000,6.5421,35.4611,-26.8817
19.9604,240.085,181.380,16.571,7.701,4.5697,2.9353,-0.1648,-26.6974,16.9399,8.9880,-23.5152,21.9129,6.0000,6.5991,32.6317,-26.4308
