t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
16.7603,239.819,178.545,14.794,5.287,0.1801,-1.9152,0.5798,59.1821,44.9865,9.1025,52.7591,49.3486,6.0000,8.3464,-55.8080,-21.4384
16.8603,240.134,178.401,14.297,4.958,-0.4659,-1.4882,1.2701,59.1288,44.8406,9.2233,52.5436,48.7891,6.0000,8.3120,-59.0428,-22.4303
16.9603,240.275,179.346,12.818,4.958,-1.9431,-0.8089,0.5542,58.9280,44.7620,9.2753,52.2626,48.2593,6.0000,8.1930,-62.3255,-23.1700
17.0603,241.273,180.986,14.016,5.280,-3.2923,-0.2827,-0.1341,58.5925,44.7356,9.2596,51.9203,47.7670,6.0000,8.0046,-65.5778,-23.6281
17.1603,240.908,180.688,15.023,6.213,-4.5721,0.1258,-0.6418,58.1292,44.7495,9.1947,51.5214,47.3192,6.0000,7.7601,-68.7577,-23.8971
17.2603,241.378,179.031,16.138,6.687,-5.7975,0.4348,-0.8765,57.5439,44.7940,9.1084,51.0719,46.9224,6.0000,7.4721,-71.8000,-24.1539
17.3603,242.231,178.783,18.060,7.228,-6.9371,0.6547,-0.7151,56.8458,44.8599,9.0415,50.5780,46.5823,6.0000,7.1597,-74.6359,-24.6918
17.4603,242.173,180.144,18.312,8.093,-7.8242,0.7834,0.0357,56.0641,44.9381,9.0542,50.0470,46.3037,6.0000,6.8671,-77.2073,-25.9408
17.5603,241.267,180.753,19.311,8.501,-7.6129,0.7655,1.5019,55.3250,45.0126,9.1825,49.4865,46.0907,6.0000,6.7176,-79.5306,-27.7958
17.6603,240.782,179.432,18.772,9.002,-5.9217,0.6088,0.2269,54.7339,45.0734,9.1963,48.9045,45.9463,6.0000,6.6863,-81.4694,-28.0705
17.7603,240.266,179.649,17.319,8.312,-5.4416,0.5577,-1.4815,54.1786,45.1300,9.0707,48.3094,45.8727,6.0000,6.6472,-82.7727,-27.0248
17.8603,241.126,179.458,16.881,7.433,-5.6733,0.5694,-0.1218,53.6084,45.1873,9.0654,47.7097,45.8708,6.0000,6.6645,-83.3734,-26.8952
17.9603,239.094,180.165,15.143,6.995,-6.1923,0.6279,1.1417,52.9823,45.2511,9.1686,47.1142,45.9407,6.0000,6.6857,-83.3150,-27.8005
18.0603,239.708,181.376,16.517,7.719,-6.9334,0.7386,0.1969,52.2961,45.3241,9.1779,46.5247,46.0519,6.0000,6.6095,-82.8308,-28.2420
18.1603,241.513,179.306,16.351,7.424,-5.8158,0.6144,-1.2342,51.7265,45.3843,9.0722,45.9270,46.1003,6.0000,6.5834,-82.9451,-27.3221
18.2603,241.195,179.255,17.148,7.361,-4.3112,0.4540,0.0641,51.2836,45.4306,9.0837,45.3278,46.0768,6.0000,6.7196,-83.7910,-26.8337
18.3603,240.110,179.752,18.067,7.652,-5.1955,0.4910,0.9480,50.7581,45.4795,9.1720,44.7357,45.9818,6.0000,6.8067,-85.2177,-27.2989
18.4603,238.872,180.819,18.918,7.956,-6.3081,0.4808,0.3193,50.1261,45.5271,9.1955,44.1593,45.8166,6.0000,6.7560,-87.2100,-27.7484
18.5603,239.308,179.359,19.474,8.214,-6.4376,0.4226,-1.1073,49.5073,45.5707,9.0943,43.6068,45.5835,6.0000,6.6442,-89.8659,-27.2697
18.6603,240.749,179.614,19.141,8.521,-4.2826,0.5228,-0.7224,49.0842,45.6235,9.0314,43.0862,45.2860,6.0000,6.7111,-93.2137,-26.3728
18.7603,241.024,178.930,18.266,8.465,-3.1505,0.5797,0.8123,48.7535,45.6776,9.1134,42.6049,44.9283,6.0000,6.9146,-96.9429,-26.2950
18.8603,241.381,178.910,18.010,8.434,-4.2867,0.1778,1.1604,48.3204,45.6930,9.2225,42.1699,44.5156,6.0000,7.0245,-100.8302,-26.8469
18.9603,242.339,177.765,17.521,8.167,-5.3094,-0.2942,0.2308,47.7873,45.6615,9.2385,41.7874,44.0538,6.0000,6.9867,-104.9961,-27.1527
19.0603,242.350,177.912,17.822,8.708,-5.8341,-0.6863,-1.0813,47.2164,45.5978,9.1227,41.4630,43.5494,6.0000,6.8411,-109.5933,-26.6883
19.1603,241.166,177.109,18.618,8.200,-4.3626,-0.1268,-1.3296,46.7848,45.5873,8.9996,41.2013,43.0099,6.0000,6.8248,-114.7762,-25.6037
19.2603,240.876,179.496,18.492,7.744,-3.1163,0.4132,0.1780,46.4703,45.6255,9.0267,41.0061,42.4430,6.0000,6.9933,-120.2166,-25.1876
19.3603,239.512,178.486,17.937,7.922,-3.3278,-0.0537,1.5353,46.1314,45.6126,9.1723,40.8801,41.8567,6.0000,7.1760,-125.5736,-25.7883
19.4604,239.527,179.853,18.155,7.868,-4.2079,-1.1970,1.0929,45.7088,45.4885,9.2750,40.8252,41.2596,6.0000,7.2248,-130.8922,-26.5092
19.5604,241.034,181.259,18.281,8.094,-4.7278,-2.1543,0.0165,45.2339,45.2680,9.2727,40.8120,40.6599,6.0000,7.1581,-136.1780,-26.7564
19.6604,241.653,181.923,18.294,8.364,-5.1536,-3.1357,-0.8592,44.7163,44.9487,9.1862,40.7357,40.0651,6.0000,7.0422,-140.8098,-26.4419
19.7604,241.423,181.050,18.212,7.714,-5.5893,-4.2213,-1.1625,44.1556,44.5214,9.0736,40.5887,39.4838,6.0000,6.8778,-144.6853,-26.0747
19.8604,240.819,180.817,17.200,7.662,-5.9296,-5.2208,-0.6647,43.5634,43.9982,9.0163,40.3732,38.9242,6.0000,6.6919,-147.8253,-26.3065
19.9604,240.343,179.642,16.364,7.628,-5.8551,-5.5476,0.7582,42.9849,43.4533,9.1002,40.0922,38.3944,6.0000,6.5822,-150.2571,-27.6022
