t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
16.4603,238.119,178.615,16.688,7.451,-3.0663,-1.2596,-0.5232,4.4096,39.3732,8.9898,-1.4907,38.0532,6.0000,6.7273,-102.5955,-25.9050
16.5603,238.379,179.379,15.884,6.864,-4.4276,-1.5535,-0.4539,3.9611,39.2166,8.9470,-2.0545,37.8481,6.0000,6.8199,-102.8012,-25.1279
16.6603,238.228,178.801,16.120,6.643,-5.6362,-1.8216,-0.0582,3.3923,39.0332,8.9432,-2.6159,37.6365,6.0000,6.8176,-103.0726,-25.1022
16.7603,238.789,178.818,15.939,7.001,-6.7190,-2.0723,0.3365,2.7156,38.8248,8.9778,-3.1746,37.4175,6.0000,6.7309,-103.4222,-25.7767
16.8603,239.666,179.717,16.460,7.248,-7.7199,-2.3188,0.5346,1.9416,38.5924,9.0229,-3.7300,37.1906,6.0000,6.5598,-103.8671,-26.9450
16.9603,239.307,180.382,16.435,7.874,-6.8951,-2.0681,-0.2588,1.2643,38.3892,8.9996,-4.2818,36.9551,6.0000,6.4479,-104.4819,-27.2195
17.0603,240.922,180.814,16.600,7.782,-4.5917,-1.3859,-0.2552,0.8145,38.2536,8.9785,-4.8296,36.7104,6.0000,6.5477,-105.2767,-26.5629
17.1603,240.434,180.281,17.050,7.255,-3.6660,-1.1080,0.4847,0.4382,38.1396,9.0192,-5.3729,36.4558,6.0000,6.7439,-106.1447,-26.1152
17.2603,241.432,178.957,16.676,7.108,-4.9410,-1.5326,0.2785,-0.0613,37.9843,9.0450,-5.9113,36.1908,6.0000,6.8168,-107.0309,-26.0559
17.3603,241.445,177.808,16.995,7.130,-6.0659,-1.9359,-0.0769,-0.6727,37.7888,9.0356,-6.4441,35.9149,6.0000,6.7671,-107.9738,-26.1739
17.4603,239.583,179.696,16.854,7.454,-7.0727,-2.3283,-0.4016,-1.3845,37.5540,8.9956,-6.9708,35.6277,6.0000,6.6071,-109.0105,-26.4709
17.5603,239.357,180.874,16.728,7.661,-7.0096,-2.3345,-0.0406,-2.0706,37.3264,8.9887,-7.4909,35.3286,6.0000,6.4859,-110.2166,-26.9386
17.6603,241.236,179.342,16.833,7.596,-4.7679,-1.4638,0.2003,-2.5377,37.1840,9.0063,-8.0039,35.0173,6.0000,6.5858,-111.6075,-26.6680
17.7603,239.608,179.403,16.716,7.307,-4.2950,-1.3274,-0.1293,-2.9728,37.0482,8.9952,-8.5090,34.6935,6.0000,6.7027,-113.0272,-26.0592
17.8603,238.873,178.875,16.366,7.160,-5.4412,-1.9307,-0.0619,-3.5218,36.8523,8.9899,-9.0056,34.3569,6.0000,6.7083,-114.4533,-25.9853
17.9603,239.035,178.257,16.415,7.292,-6.4556,-2.5133,0.0796,-4.1716,36.5981,8.9983,-9.4931,34.0072,6.0000,6.6169,-115.9457,-26.4549
18.0603,239.258,179.900,17.008,7.979,-6.7398,-2.7451,0.0380,-4.8254,36.3345,9.0031,-9.9709,33.6442,6.0000,6.5187,-117.5867,-26.9333
18.1603,239.172,179.491,17.011,7.840,-4.6059,-1.6311,-0.0645,-5.2860,36.1710,8.9988,-10.4382,33.2679,6.0000,6.6127,-119.3848,-26.4776
18.2603,240.603,179.483,17.234,7.645,-4.7722,-1.8594,0.0291,-5.7678,35.9813,9.0014,-10.8944,32.8782,6.0000,6.6844,-121.1726,-26.1963
18.3603,238.948,179.397,17.265,7.316,-5.7554,-2.6246,0.0048,-6.3475,35.7152,9.0016,-11.3387,32.4750,6.0000,6.6470,-122.9764,-26.3573
18.4603,239.477,178.240,17.216,7.708,-6.6140,-3.3612,-0.0373,-6.9839,35.3966,8.9991,-11.7705,32.0585,6.0000,6.5430,-124.8767,-26.7860
18.5603,238.382,179.283,17.841,7.509,-4.8774,-2.2032,0.0131,-7.4714,35.1758,9.0005,-12.1891,31.6286,6.0000,6.6033,-126.9248,-26.5347
18.6603,238.003,180.053,17.838,7.555,-4.9672,-2.4571,0.0030,-7.9721,34.9258,9.0007,-12.5938,31.1857,6.0000,6.6419,-128.9659,-26.3702
18.7603,238.895,179.430,17.463,7.520,-5.7931,-3.3487,-0.0167,-8.5547,34.5867,8.9994,-12.9840,30.7299,6.0000,6.5766,-131.0322,-26.6409
18.8603,239.076,179.319,17.693,7.590,-5.3589,-3.1192,0.0504,-9.0827,34.2819,9.0016,-13.3590,30.2616,6.0000,6.5742,-133.2172,-26.6722
18.9603,240.762,178.892,17.109,7.672,-4.6640,-2.6596,-0.1254,-9.5524,34.0111,8.9907,-13.7181,29.7810,6.0000,6.6298,-135.4236,-26.3255
19.0603,241.531,178.916,16.677,7.451,-5.3687,-3.6476,0.1790,-10.0921,33.6416,9.0062,-14.0609,29.2886,6.0000,6.5953,-137.6280,-26.6244
19.1603,241.082,180.270,17.390,7.676,-5.4200,-3.9383,-0.3013,-10.6214,33.2622,8.9887,-14.3867,28.7847,6.0000,6.5513,-139.9226,-26.6463
19.2603,241.888,181.256,17.683,7.620,-4.3657,-2.9044,0.4403,-11.0665,32.9590,9.0187,-14.6949,28.2700,6.0000,6.6351,-142.2507,-26.5725
19.3603,239.673,181.499,17.795,7.240,-4.9255,-3.9621,-0.0493,-11.5610,32.5580,9.0110,-14.9852,27.7450,6.0000,6.6119,-144.5548,-26.5988
19.4604,239.932,181.745,17.033,7.475,-5.2976,-4.8320,-0.2318,-12.0696,32.1063,8.9941,-15.2570,27.2101,6.0000,6.5467,-146.9191,-26.7199
19.5604,241.511,179.686,17.377,7.584,-4.1215,-3.2928,0.1173,-12.4950,31.7525,9.0044,-15.5101,26.6661,6.0000,6.6143,-149.3260,-26.5240
19.6604,240.233,180.482,17.277,7.178,-4.5613,-4.4624,-0.1052,-12.9527,31.3009,8.9958,-15.7439,26.1136,6.0000,6.5906,-151.6997,-26.5436
19.7604,239.415,181.367,16.844,7.654,-4.6225,-4.9881,0.2802,-13.4045,30.8219,9.0061,-15.9582,25.5532,6.0000,6.5635,-154.1235,-26.7627
19.8604,240.154,179.179,16.385,7.532,-4.0284,-4.2154,-0.2177,-13.8084,30.3948,8.9920,-16.1529,24.9857,6.0000,6.5931,-156.5501,-26.4954
19.9604,241.695,179.458,16.449,7.433,-4.2523,-5.2962,0.2666,-14.2308,29.8695,9.0030,-16.3276,24.4117,6.0000,6.5546,-158.9665,-26.7713
